symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
PQ.MI,2020-03-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,598000.0,,,,,,,,,,,,,,,,,,,,0.0,,4591000.0,,,,,,,4003000.0,,,,,1743000.0,,,,,,,,,,,,,,,,,,,
PQ.MI,2021-03-31,12M,EUR,33704000.0,23166000.0,-26454000.0,1000000.0,-3621000.0,27000.0,53101000.0,53490000.0,1000000.0,57154000.0,57154000.0,57154000.0,1000000.0,54988000.0,20000.0,126222000.0,17202000.0,9874000.0,27076000.0,70199000.0,598000.0,30825000.0,4658000.0,7064000.0,26788000.0,87522000.0,47000.0,36206000.0,95073000.0,27000.0,878000.0,36288000.0,30211000.0,66499000.0,2905000.0,5792000.0,0.0,61068000.0,47924000.0,6064000.0,0.0,3839000.0,6064000.0,49385128.0,2575000.0,-1000.0,2406000.0,,1000.0,,7945000.0,27731000.0,3978000.0,42514000.0,1433000.0,0.0,4659000.0,51864000.0,50000000.0,54988000.0,47924000.0,3096000.0,203029000.0,85199000.0,93575000.0,54988000.0,148041000.0,76807000.0,77842000.0,865000.0,4001000.0,614872.0,722000.0,56023000.0
PQ.MI,2022-03-31,12M,EUR,41401000.0,27933000.0,-28359000.0,1000000.0,-3812000.0,2000.0,53761000.0,53131000.0,1000000.0,61442000.0,61442000.0,61442000.0,1000000.0,59057000.0,191000.0,138195000.0,16798000.0,11839000.0,28637000.0,82751000.0,,32244000.0,4658000.0,7141000.0,31745000.0,91390000.0,421000.0,39047000.0,96736000.0,2000.0,878000.0,36333000.0,25840000.0,62173000.0,2468000.0,6084000.0,0.0,63031000.0,51916000.0,4003000.0,0.0,3879000.0,,48464239.0,1847000.0,268000.0,2483000.0,,2000.0,,9992000.0,30476000.0,4153000.0,53732000.0,848000.0,0.0,6056000.0,56308000.0,50000000.0,59057000.0,51916000.0,3352000.0,214205000.0,84897000.0,90810000.0,59057000.0,155148000.0,76010000.0,72397000.0,2339000.0,3877000.0,1535761.0,747000.0,55444000.0
PQ.MI,2023-03-31,12M,EUR,36233000.0,28251000.0,-31213000.0,1000000.0,-4344000.0,2000.0,44452000.0,41093000.0,1000000.0,52935000.0,52935000.0,52935000.0,1000000.0,61059000.0,64000.0,127538000.0,17225000.0,12921000.0,30146000.0,80189000.0,,31820000.0,4658000.0,7143000.0,32596000.0,83430000.0,808000.0,37428000.0,88379000.0,2000.0,878000.0,23868000.0,14399000.0,38267000.0,2841000.0,6417000.0,0.0,52217000.0,53916000.0,3260000.0,,3764000.0,,48106921.0,1818000.0,,2485000.0,,1000.0,,9478000.0,31619000.0,4997000.0,49691000.0,757000.0,0.0,4994000.0,58810000.0,50000000.0,61059000.0,53916000.0,1301000.0,192064000.0,75458000.0,68413000.0,61059000.0,131005000.0,64526000.0,50816000.0,3980000.0,5944000.0,1893079.0,614000.0,47349000.0
PQ.MI,2024-03-31,12M,EUR,35534000.0,36108000.0,-33699000.0,1000000.0,-4357000.0,2000.0,44366000.0,40591000.0,1000000.0,35093000.0,35093000.0,35093000.0,1000000.0,64715000.0,100000.0,117740000.0,20983000.0,9708000.0,30691000.0,78343000.0,,32099000.0,4658000.0,6351000.0,40465000.0,84141000.0,392000.0,37255000.0,80152000.0,2000.0,878000.0,19608000.0,5729000.0,25337000.0,2816000.0,7027000.0,0.0,50442000.0,58364000.0,3637000.0,,3251000.0,,47581331.0,2727000.0,1000.0,1693000.0,1000.0,1000.0,,8780000.0,31770000.0,5267000.0,47379000.0,,0.0,4509000.0,64338000.0,50000000.0,64715000.0,58364000.0,898000.0,179943000.0,70444000.0,56028000.0,64715000.0,115228000.0,62203000.0,36885000.0,3065000.0,5481000.0,2418669.0,646000.0,39397000.0
