symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkingCapital
CELL.MI,2019-12-31,12M,EUR,,,-7997000.0,,1852000.0,,,,,,,,,1244000.0,,,,409000.0,2416000.0,,,,,,,,,,608000.0,,,,,,,,,,,,,,584000.0,,-1000.0,,1000.0,,,,,,,2948000.0,,,,,,,,,,,,,,,,,
CELL.MI,2020-12-31,12M,EUR,15485000.0,52704000.0,-8880000.0,-3377000.0,1140000.0,21343000.0,8629000.0,8737000.0,8629000.0,21343000.0,208455000.0,169000.0,100712000.0,,10039000.0,10039000.0,39657000.0,65000.0,4820000.0,33466000.0,106408000.0,181348000.0,56081000.0,9672000.0,-1531000.0,31935000.0,253521000.0,,1140000.0,35027000.0,35027000.0,0.0,1697000.0,2591000.0,0.0,36437000.0,9672000.0,27107000.0,1782000.0,2552000.0,720000.0,20662830.0,,1495000.0,,74940000.0,1000.0,1000.0,2853000.0,1749000.0,536000.0,108000.0,21390000.0,,5272000.0,5163000.0,29351000.0,22350475.0,208455000.0,27107000.0,1528000.0,294069000.0,243482000.0,45066000.0,208455000.0,85614000.0,193358000.0,45957000.0,3052000.0,1687645.0,61055000.0
CELL.MI,2021-12-31,12M,EUR,19825000.0,52117000.0,,-3436000.0,,21343000.0,8138000.0,8198000.0,8138000.0,21343000.0,205359000.0,169000.0,96995000.0,,10129000.0,10129000.0,37958000.0,,,30208000.0,108773000.0,170128000.0,55553000.0,9261000.0,-1442000.0,28766000.0,241130000.0,,,25642000.0,25642000.0,58000.0,1616000.0,2267000.0,0.0,27633000.0,9261000.0,35231000.0,4748000.0,2349000.0,772000.0,20863924.0,,660000.0,,61355000.0,,,2798000.0,1774000.0,977000.0,60000.0,24884000.0,,5723000.0,5051000.0,24842000.0,22551569.0,205359000.0,35231000.0,1214000.0,281190000.0,231001000.0,35771000.0,205359000.0,75831000.0,184195000.0,37873000.0,2261000.0,1687645.0,59037000.0
CELL.MI,2022-12-31,12M,EUR,23580000.0,53291000.0,,-3437000.0,,21343000.0,9916000.0,9991000.0,9916000.0,21343000.0,130468000.0,106000.0,109023000.0,,23788000.0,23788000.0,55152000.0,,,42008000.0,34272000.0,89098000.0,56728000.0,12114000.0,-2214000.0,39794000.0,169965000.0,0.0,,15709000.0,15709000.0,71000.0,1356000.0,2680000.0,0.0,29581000.0,12114000.0,41370000.0,5122000.0,2762000.0,524000.0,20830015.0,3371000.0,1283000.0,,54826000.0,-2000.0,,2801000.0,4388000.0,480000.0,75000.0,28660000.0,,4497000.0,4940000.0,-59612000.0,21868189.0,130468000.0,41370000.0,970000.0,215428000.0,146177000.0,39497000.0,130468000.0,84960000.0,106405000.0,29808000.0,2279000.0,1038174.0,53871000.0
CELL.MI,2023-12-31,12M,EUR,32330000.0,51460000.0,,-3946000.0,,21343000.0,14041000.0,14379000.0,14041000.0,21343000.0,134659000.0,129000.0,126309000.0,,29170000.0,29170000.0,75057000.0,,,48429000.0,38505000.0,89099000.0,55406000.0,11810000.0,-2505000.0,45924000.0,172429000.0,,,8600000.0,8600000.0,331000.0,1939000.0,2824000.0,0.0,23729000.0,11810000.0,45560000.0,5805000.0,3547000.0,544000.0,21340982.0,,3091000.0,,50594000.0,,,2994000.0,3994000.0,2023000.0,338000.0,39864000.0,,12050000.0,4863000.0,6260000.0,21868189.0,134659000.0,45560000.0,473000.0,233407000.0,143259000.0,37770000.0,134659000.0,98748000.0,107099000.0,23691000.0,4540000.0,527207.0,51252000.0
