symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HeldToMaturitySecurities,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestPaidCFO,InterestReceivedCFO,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfBusiness,SaleOfInvestment,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
MOL.MI,2019-12-31,12M,EUR,,,,,,,,54354000.0,,,,,,,,,,,,,,-15145000.0,,,,-11292000.0,,0.0,-5192000.0,,,,,,,,,,,,,,,,,,,,54354000.0,,,,,,,,,,,,,,2099000.0,2099000.0,,-2217000.0,231000.0,,,,0.0,,,,,,,,,,,,,,,59498000.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,602000.0,,,,,,,,0.0,,,,,,,-38116000.0,,,,,,,-5192000.0,,,946000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000.0,
MOL.MI,2020-12-31,12M,EUR,44501000.0,105532000.0,-23601000.0,-5204000.0,8210000.0,,364000.0,60503000.0,37597173.0,3.42,33065000.0,-3337000.0,11338000.0,954000.0,122371000.0,122371000.0,-4510000.0,5803000.0,116568000.0,87794000.0,-30071000.0,,-28428000.0,87794000.0,954000.0,-4510000.0,233257000.0,,-2871000.0,55709000.0,238860000.0,3167000.0,41155000.0,44322000.0,237564000.0,13473000.0,13473000.0,13473000.0,5263000.0,33697000.0,39162805.0,3.28,128454000.0,59699000.0,73172000.0,120859000.0,1320659008.0,,60503000.0,16472000.0,103650000.0,1191000.0,20271000.0,154450000.0,209283000.0,110736000.0,51442000.0,203677000.0,,0.0,103000.0,103000.0,358000.0,358000.0,-963000.0,-3619000.0,131000.0,352961000.0,-35665000.0,60503000.0,,50000000.0,8171000.0,78549000.0,86720000.0,50000000.0,-23384000.0,2320000.0,1850000.0,15106000.0,1313512008.0,3575000.0,-2228000.0,-24411000.0,-2871000.0,,128454000.0,128454000.0,130682000.0,128454000.0,128454000.0,130682000.0,130682000.0,-1932000.0,-1245000.0,-7917000.0,26616000.0,26616000.0,-1245000.0,27841000.0,-1405000.0,23974000.0,86064000.0,7281000.0,16579000.0,529000.0,74609000.0,129546120.0,106987000.0,141834000.0,61843000.0,259386000.0,37690445.0,700000.0,70568000.0,54833000.0,-3619000.0,,5067000.0,49059000.0,8290000.0,1762000.0,,0.0,56610000.0,,24899000.0,1440000.0,59596000.0,28046000.0,-24411000.0,-1932000.0,-8508000.0,-1405000.0,55709000.0,13473000.0,2812000.0,2812000.0,-23384000.0,-2871000.0,128454000.0,,591000.0,38055000.0,58326000.0,40000000.0,0.0,1259000.0,233257000.0,23974000.0,-344880.0,-71086000.0,0.24,6691000.0,-7513000.0,625590000.0,311806000.0,131042000.0,236832000.0,197543000.0,388758000.0,386730000.0,151194000.0,63095000.0,1142000.0,259386000.0,12109000.0,-1437000.0,-1437000.0,,2309555.0,58000.0,1296000.0
MOL.MI,2021-12-31,12M,EUR,43580000.0,123185000.0,-29455000.0,-5876000.0,14976000.0,,0.0,,38128936.0,0.43,120859000.0,-2394000.0,3134000.0,970000.0,165857000.0,170814000.0,-15500000.0,4919000.0,160938000.0,38985000.0,-14399000.0,,-12779000.0,38985000.0,970000.0,,264399000.0,,,62163000.0,297061000.0,3134000.0,22061000.0,25195000.0,125801000.0,20787000.0,20787000.0,20787000.0,5811000.0,50484000.0,38921429.0,0.42,16347000.0,65251000.0,86038000.0,159844000.0,1655274583.0,,40410000.0,26454000.0,-1002000.0,1709000.0,28035000.0,152395000.0,202756000.0,129061000.0,54124000.0,251301000.0,,2801000.0,58000.0,58000.0,,,-1559000.0,,0.0,425994000.0,11139000.0,40410000.0,,58193000.0,5917000.0,139534000.0,139534000.0,58193000.0,-21004000.0,1058000.0,1882000.0,16084000.0,1698371583.0,4671000.0,-1492000.0,-27770000.0,6789000.0,,16347000.0,16347000.0,17839000.0,16347000.0,16347000.0,17839000.0,17839000.0,-608000.0,-158000.0,41303000.0,37189000.0,37189000.0,-158000.0,24669000.0,-1786000.0,61643000.0,49951000.0,3691000.0,18226000.0,568000.0,90622000.0,19830840.0,1392000.0,181288000.0,70013000.0,313464000.0,38337959.0,-17787000.0,6568000.0,50361000.0,-4853000.0,2000.0,2000000.0,55089000.0,9734000.0,2210000.0,4957000.0,0.0,49772000.0,,25824000.0,1339000.0,65193000.0,28306000.0,-27770000.0,-608000.0,,-1786000.0,62163000.0,20787000.0,4064000.0,4064000.0,-21004000.0,,16347000.0,0.0,41303000.0,48956000.0,76991000.0,40000000.0,-2801000.0,479000.0,264399000.0,61643000.0,-1100160.0,47354000.0,0.24,17300000.0,-24743000.0,616605000.0,403933000.0,164729000.0,269070000.0,243451000.0,347535000.0,319544000.0,221734000.0,68964000.0,100000.0,313464000.0,6192000.0,-4584000.0,-4584000.0,3691000.0,1662041.0,,171260000.0
MOL.MI,2022-12-31,12M,EUR,41980000.0,123748000.0,-35731000.0,-7571000.0,15750000.0,,,98201000.0,37831135.0,1.24,159844000.0,-3758000.0,10530000.0,949000.0,269647000.0,274324000.0,-15239000.0,0.0,269647000.0,101803000.0,9070000.0,,9740000.0,101803000.0,949000.0,,270325000.0,,,69870000.0,417118000.0,3948000.0,62346000.0,66294000.0,176968000.0,22026000.0,22026000.0,22026000.0,6276000.0,50895000.0,38422131.0,1.22,46875000.0,65947000.0,87973000.0,261647000.0,1081112632.0,3702000.0,106640000.0,199113000.0,58233000.0,-3690000.0,30013000.0,241049000.0,299516000.0,131319000.0,62494000.0,240900000.0,4737000.0,0.0,182000.0,182000.0,,,-3838000.0,,,681224000.0,-159301000.0,102938000.0,,272439000.0,6582000.0,348553000.0,355135000.0,272439000.0,-25433000.0,942000.0,1756000.0,17969000.0,988322632.0,1999000.0,-654000.0,-87620000.0,-25025000.0,141252000.0,46875000.0,46875000.0,47529000.0,46875000.0,46875000.0,47529000.0,47529000.0,-560000.0,-434000.0,-67769000.0,247006000.0,247006000.0,-434000.0,26763000.0,-3198000.0,-29191000.0,37756000.0,,19025000.0,183000.0,84283000.0,44210820.0,61991000.0,178437000.0,62463000.0,310770000.0,37511046.0,917000.0,9554000.0,58467000.0,-7514000.0,446000.0,13078000.0,49759000.0,11563000.0,2349000.0,4677000.0,0.0,52707000.0,,29402000.0,1106000.0,65765000.0,32962000.0,-87621000.0,-560000.0,-67769000.0,-3198000.0,69870000.0,22026000.0,4688000.0,4688000.0,-25433000.0,,46875000.0,1000.0,,49089000.0,79102000.0,40000000.0,0.0,797000.0,270325000.0,-29191000.0,1025820.0,18236000.0,0.278,14674000.0,-6851000.0,889181000.0,618878000.0,421429000.0,272324000.0,248307000.0,616857000.0,472063000.0,439889000.0,66542000.0,252000.0,310770000.0,10727000.0,3690000.0,3690000.0,,2488954.0,,240150000.0
MOL.MI,2023-12-31,12M,EUR,51840000.0,135026000.0,-43134000.0,-8333000.0,37698000.0,37698000.0,,142220000.0,37362841.0,0.93,261647000.0,-6519000.0,12151000.0,944000.0,150097000.0,151858000.0,-4486000.0,0.0,150097000.0,-111550000.0,26250000.0,,26776000.0,-111550000.0,944000.0,,327528000.0,,,97954000.0,305235000.0,4259000.0,79551000.0,83810000.0,217924000.0,7405000.0,45103000.0,45103000.0,7405000.0,63896000.0,38240947.0,0.91,34691000.0,50778000.0,95881000.0,150097000.0,1469513641.0,1427000.0,,-56943000.0,86982000.0,4400000.0,39732000.0,300072000.0,446292000.0,143359000.0,74387000.0,306233000.0,7080000.0,,706000.0,706000.0,,,-14184000.0,,,703540000.0,-148108000.0,149300000.0,,35046000.0,7892000.0,296461000.0,304353000.0,35046000.0,-62714000.0,1776000.0,689000.0,20171000.0,1190410641.0,2603000.0,-670000.0,-142058000.0,-10073000.0,225915000.0,34691000.0,34691000.0,35361000.0,34691000.0,34691000.0,35361000.0,35361000.0,-1491000.0,5291000.0,338000.0,-27668000.0,-27668000.0,5291000.0,31253000.0,-5028000.0,-118764000.0,10259000.0,,21479000.0,6174000.0,100281000.0,37797400.0,93501000.0,257232000.0,49001000.0,404187000.0,37252974.0,997000.0,11983000.0,146220000.0,-12686000.0,,13375000.0,59929000.0,14052000.0,3482000.0,1761000.0,0.0,57931000.0,,41183000.0,786000.0,50072000.0,40164000.0,-142058000.0,-1491000.0,,-5028000.0,97954000.0,45103000.0,6832000.0,6832000.0,-62714000.0,,34691000.0,,338000.0,72418000.0,112150000.0,40000000.0,,1416000.0,327528000.0,-118764000.0,-1293600.0,14711000.0,0.294,13086000.0,-6740000.0,951847000.0,623989000.0,388163000.0,330131000.0,355186000.0,621716000.0,646612000.0,403792000.0,63101000.0,-5997000.0,404187000.0,6091000.0,-4400000.0,-4400000.0,,2747026.0,,87311000.0
