symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
TES.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,3987000.0,,,,,,,88000.0,,,,,,,,,,,,,3000.0,,625000.0,,,,,,6058000.0,,,,,,,,,,,,,,,,,,,,
TES.MI,2020-12-31,12M,EUR,61385000.0,60415000.0,-70037000.0,39215000.0,-3147000.0,3000.0,40129000.0,22073000.0,15702000.0,70426000.0,70529000.0,70411000.0,15000.0,15702000.0,69387000.0,386000.0,240474000.0,5218000.0,85799000.0,91017000.0,183033000.0,2968000.0,170000.0,1000.0,21592000.0,129000.0,22487000.0,63562000.0,142693000.0,73273000.0,235716000.0,3000.0,4387000.0,4384000.0,3308000.0,16855000.0,80530000.0,97385000.0,4384000.0,,18561000.0,61000.0,95903000.0,72656000.0,46900000.0,16446000.0,7628000.0,4660000.0,107000.0,601748321.0,461000.0,22358000.0,,,625000.0,6838000.0,80309000.0,25235000.0,103000.0,73737000.0,5370000.0,3794000.0,0.0,41210000.0,-6828000.0,606460200.0,69387000.0,46900000.0,7228000.0,362949000.0,149917000.0,188402000.0,69448000.0,293501000.0,122475000.0,110468000.0,5514000.0,4711879.0,2341000.0,10471000.0,57441000.0
TES.MI,2021-12-31,12M,EUR,55966000.0,54392000.0,-77265000.0,39215000.0,-3754000.0,3000.0,41744000.0,24493000.0,15702000.0,50189000.0,50293000.0,50164000.0,25000.0,15702000.0,72567000.0,1392000.0,229489000.0,6484000.0,59220000.0,65704000.0,151741000.0,3171000.0,49000.0,10000.0,15206000.0,0.0,23896000.0,58146000.0,148224000.0,81085000.0,235953000.0,3000.0,,8088000.0,4536000.0,18009000.0,104166000.0,122175000.0,8088000.0,,19320000.0,75000.0,113197000.0,70959000.0,48671000.0,15839000.0,6707000.0,4564000.0,107000.0,601748321.0,504000.0,23896000.0,,1266000.0,254000.0,7677000.0,81232000.0,33061000.0,104000.0,68792000.0,5996000.0,3871000.0,0.0,53427000.0,1195000.0,606460200.0,72567000.0,48671000.0,6787000.0,358132000.0,176733000.0,187879000.0,72642000.0,285490000.0,128643000.0,133749000.0,5149000.0,4711879.0,2341000.0,12452000.0,77748000.0
TES.MI,2022-12-31,12M,EUR,74178000.0,56229000.0,-88031000.0,39215000.0,-5875000.0,28000.0,42726000.0,24052000.0,15702000.0,50987000.0,51058000.0,50256000.0,731000.0,15702000.0,80854000.0,3674000.0,265427000.0,7280000.0,80086000.0,87366000.0,204012000.0,3759000.0,0.0,753000.0,20096000.0,3014000.0,32293000.0,62104000.0,161729000.0,99445000.0,253316000.0,28000.0,,5639000.0,4401000.0,16772000.0,92376000.0,109148000.0,5639000.0,,24592000.0,2523000.0,121475000.0,73698000.0,48561000.0,16349000.0,7199000.0,3958000.0,100000.0,601748321.0,552000.0,29279000.0,,1204000.0,,7525000.0,86336000.0,43471000.0,71000.0,88752000.0,6296000.0,6968000.0,0.0,69686000.0,7862000.0,606460200.0,80854000.0,48561000.0,8256000.0,407694000.0,173230000.0,196514000.0,83377000.0,324317000.0,142267000.0,120305000.0,7049000.0,4711879.0,2341000.0,9663000.0,61415000.0
TES.MI,2023-12-31,12M,EUR,82842000.0,45643000.0,-79728000.0,39215000.0,-9745000.0,40000.0,42422000.0,39247000.0,15702000.0,53680000.0,53751000.0,53538000.0,142000.0,15702000.0,75701000.0,1191000.0,283261000.0,9398000.0,103809000.0,113207000.0,228067000.0,2837000.0,,335000.0,19753000.0,3014000.0,39348000.0,55388000.0,153676000.0,106014000.0,271517000.0,40000.0,,6285000.0,4393000.0,29849000.0,92007000.0,121856000.0,6285000.0,,23692000.0,2543000.0,142136000.0,73948000.0,36353000.0,21939000.0,7830000.0,4110000.0,643000.0,601748321.0,2000.0,36334000.0,,718000.0,,7866000.0,81978000.0,58852000.0,71000.0,98210000.0,,12085000.0,0.0,77852000.0,-2969000.0,606460200.0,75701000.0,36353000.0,6916000.0,440107000.0,167708000.0,235063000.0,78244000.0,361863000.0,156846000.0,133796000.0,7502000.0,4711879.0,2341000.0,8409000.0,55194000.0
