symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,ResearchAndDevelopment,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
TES.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7233000.0,,,,,,,,,1637000.0,-1637000.0,,,,,,,,,,947000.0
TES.MI,2020-12-31,12M,EUR,8625000.0,620727273.0,-0.011,110862000.0,21842000.0,13217000.0,620727273.0,-0.011,-6828000.0,-4376000.0,17466000.0,63081000.0,4662000.0,4662000.0,1157000.0,1157000.0,-17000.0,-6828000.0,-6828000.0,-6811000.0,-6828000.0,-6828000.0,-6811000.0,-4526000.0,-4526000.0,19180000.0,-5536336.578889,63052000.0,29000.0,173943000.0,161000.0,3038000.0,0.0,-9038000.0,110862000.0,21842000.0,3518000.0,3518000.0,-5787000.0,1552000.0,-1552000.0,-422336.578889,-2227000.0,0.246404,173914000.0,-863000.0,1021000.0,173943000.0,-1714000.0,-1714000.0,
TES.MI,2021-12-31,12M,EUR,8558000.0,597500000.0,0.002,102508000.0,22447000.0,13889000.0,597500000.0,0.002,1195000.0,7288000.0,29735000.0,77983000.0,4586000.0,4586000.0,644000.0,644000.0,-14000.0,1195000.0,1195000.0,1209000.0,1195000.0,1195000.0,1209000.0,-6267000.0,-6267000.0,29655000.0,1134200.0,81714000.0,-3731000.0,180491000.0,8065000.0,7711000.0,0.0,2702000.0,102508000.0,22447000.0,1321000.0,1321000.0,-8065000.0,1621000.0,-1621000.0,19200.0,1493000.0,0.24,184222000.0,5687000.0,2325000.0,180491000.0,80000.0,80000.0,
TES.MI,2022-12-31,12M,EUR,7943000.0,604769231.0,0.013,123277000.0,22085000.0,14142000.0,604769231.0,0.013,7862000.0,18255000.0,40340000.0,94021000.0,6643000.0,6643000.0,1114000.0,1114000.0,-54000.0,7862000.0,7862000.0,7916000.0,7862000.0,7862000.0,7916000.0,-6555000.0,-6555000.0,39498000.0,7288001.377885,90887000.0,3134000.0,217298000.0,10806000.0,10368000.0,0.0,11612000.0,123277000.0,22085000.0,1948000.0,1948000.0,,,,268001.377885,3696000.0,0.318291,214164000.0,13119000.0,1026000.0,217298000.0,842000.0,842000.0,
TES.MI,2023-09-30,TTM,EUR,,615328441.0,-0.0026,,,,615328441.0,-0.0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TES.MI,2023-12-31,12M,EUR,8303000.0,593800000.0,-0.005,141050000.0,22953000.0,14650000.0,593800000.0,-0.005,-2969000.0,7267000.0,30220000.0,104426000.0,11860000.0,11860000.0,910000.0,910000.0,-271000.0,-2969000.0,-2969000.0,-2698000.0,-2969000.0,-2969000.0,-2698000.0,-12916000.0,-12916000.0,30638000.0,-2651320.0,94305000.0,10121000.0,245476000.0,,4974000.0,0.0,-4593000.0,141050000.0,22953000.0,7051000.0,7051000.0,,,,-100320.0,-1895000.0,0.24,235355000.0,11062000.0,1966000.0,245476000.0,-418000.0,-418000.0,
TES.MI,2023-12-31,TTM,EUR,,601748321.0,-0.004484,,,,601748321.0,-0.004484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TES.MI,2024-03-31,TTM,EUR,,593687677.0,-0.0028,123833000.0,23314000.0,15011000.0,593687677.0,-0.0028,-1646000.0,9020000.0,32334000.0,104852000.0,12136000.0,12136000.0,1486000.0,1486000.0,-410000.0,-1646000.0,-1646000.0,-1236000.0,-1646000.0,-1646000.0,-1236000.0,-12616000.0,-12616000.0,32752000.0,-1395200.0,93071000.0,11781000.0,228685000.0,,4532000.0,0.0,-3116000.0,123833000.0,23314000.0,,,,,,-167200.0,-1880000.0,0.4,216904000.0,12239000.0,,228685000.0,-418000.0,-418000.0,
