symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,ResearchAndDevelopment,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
TES.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3987000.0,,0.0,,,,,,,,,88000.0,,,,,,0.0,,,,,,,,,,,,,,,-436000.0,,,,,,,,,,,,,,,,,,3000.0,,625000.0,7233000.0,,,,,,,,,6058000.0,,,,,,,,,,,,,0.0,,1637000.0,,,,-1637000.0,,,,,,,,,,,,,,,,,,,,,,,,,947000.0
TES.MI,2020-12-31,12M,EUR,61385000.0,60415000.0,-70037000.0,39215000.0,-3147000.0,8625000.0,,3000.0,620727273.0,-0.011,17935000.0,40129000.0,-22213000.0,22073000.0,15702000.0,70426000.0,70529000.0,70411000.0,15000.0,52885000.0,-2100000.0,-2643000.0,4222000.0,7384000.0,6863000.0,52885000.0,15702000.0,,69387000.0,23900000.0,,386000.0,110862000.0,240474000.0,5218000.0,85799000.0,91017000.0,183033000.0,2968000.0,-2825000.0,21842000.0,21842000.0,21842000.0,13217000.0,170000.0,620727273.0,-0.011,-6828000.0,-4376000.0,17466000.0,-394000.0,70426000.0,200169215.0,1000.0,64731000.0,21592000.0,-1635000.0,162000.0,129000.0,22487000.0,63562000.0,142693000.0,63081000.0,4662000.0,4662000.0,1157000.0,1157000.0,73273000.0,235716000.0,-32424000.0,3000.0,4387000.0,4384000.0,23900000.0,69832000.0,3308000.0,16855000.0,80530000.0,97385000.0,69832000.0,-11916000.0,4384000.0,,18561000.0,48260215.0,61000.0,-17000.0,-14190000.0,23900000.0,95903000.0,-6828000.0,-6828000.0,-6811000.0,-6828000.0,-6828000.0,-6811000.0,-6811000.0,-10704000.0,-4526000.0,-4909000.0,38299000.0,57916000.0,-4526000.0,,72656000.0,-2621000.0,-19617000.0,46900000.0,16446000.0,7628000.0,4660000.0,107000.0,19180000.0,-5536336.578889,20578000.0,63052000.0,29000.0,173943000.0,601748321.0,461000.0,22358000.0,,,625000.0,161000.0,3038000.0,6838000.0,80309000.0,25235000.0,103000.0,0.0,73737000.0,251000.0,5370000.0,3794000.0,-9038000.0,0.0,1096000.0,-10704000.0,-11509000.0,41210000.0,110862000.0,21842000.0,3518000.0,3518000.0,-11916000.0,,-5787000.0,1552000.0,-6828000.0,8888000.0,606460200.0,-1552000.0,69387000.0,46900000.0,-422336.578889,-2227000.0,0.246404,7228000.0,362949000.0,149917000.0,188402000.0,69448000.0,173914000.0,293501000.0,122475000.0,110468000.0,-863000.0,1021000.0,173943000.0,5514000.0,-1714000.0,-1714000.0,4711879.0,2341000.0,10471000.0,57441000.0,
TES.MI,2021-12-31,12M,EUR,55966000.0,54392000.0,-77265000.0,39215000.0,-3754000.0,8558000.0,8558000.0,3000.0,597500000.0,0.002,70426000.0,41744000.0,-35265000.0,24493000.0,15702000.0,50189000.0,50293000.0,50164000.0,25000.0,-20698000.0,-10494000.0,-2462000.0,-5590000.0,1578000.0,-16968000.0,-20698000.0,15702000.0,,72567000.0,0.0,,1392000.0,102508000.0,229489000.0,6484000.0,59220000.0,65704000.0,151741000.0,3171000.0,-221000.0,13889000.0,22447000.0,22447000.0,13889000.0,49000.0,597500000.0,0.002,1195000.0,7288000.0,29735000.0,461000.0,50189000.0,180767070.0,10000.0,-1084000.0,15206000.0,-26184000.0,-81000.0,0.0,23896000.0,58146000.0,148224000.0,77983000.0,4586000.0,4586000.0,644000.0,644000.0,81085000.0,235953000.0,-28695000.0,3000.0,,8088000.0,0.0,35381000.0,4536000.0,18009000.0,104166000.0,122175000.0,35381000.0,-33095000.0,8088000.0,,19320000.0,64387070.0,75000.0,-14000.0,-2462000.0,0.0,113197000.0,1195000.0,1195000.0,1209000.0,1195000.0,1195000.0,1209000.0,1209000.0,-9989000.0,-6267000.0,-5835000.0,-3295000.0,2286000.0,-6267000.0,-208000.0,70959000.0,-10409000.0,-5581000.0,48671000.0,15839000.0,6707000.0,4564000.0,107000.0,29655000.0,1134200.0,9081000.0,81714000.0,-3731000.0,180491000.0,601748321.0,504000.0,23896000.0,,1266000.0,254000.0,8065000.0,7711000.0,7677000.0,81232000.0,33061000.0,104000.0,0.0,68792000.0,423000.0,5996000.0,3871000.0,2702000.0,0.0,3092000.0,-9989000.0,-25276000.0,53427000.0,102508000.0,22447000.0,1321000.0,1321000.0,-33095000.0,,-8065000.0,1621000.0,1195000.0,14867000.0,606460200.0,-1621000.0,72567000.0,48671000.0,19200.0,1493000.0,0.24,6787000.0,358132000.0,176733000.0,187879000.0,72642000.0,184222000.0,285490000.0,128643000.0,133749000.0,5687000.0,2325000.0,180491000.0,5149000.0,80000.0,80000.0,4711879.0,2341000.0,12452000.0,77748000.0,
TES.MI,2022-12-31,12M,EUR,74178000.0,56229000.0,-88031000.0,39215000.0,-5875000.0,7943000.0,7943000.0,28000.0,604769231.0,0.013,50189000.0,42726000.0,-33151000.0,24052000.0,15702000.0,50987000.0,51058000.0,50256000.0,731000.0,244000.0,-28747000.0,-2458000.0,18053000.0,6079000.0,-7073000.0,244000.0,15702000.0,,80854000.0,,,3674000.0,123277000.0,265427000.0,7280000.0,80086000.0,87366000.0,204012000.0,3759000.0,-109000.0,14142000.0,22085000.0,22085000.0,14142000.0,0.0,604769231.0,0.013,7862000.0,18255000.0,40340000.0,554000.0,50987000.0,210176114.0,753000.0,10644000.0,20096000.0,-8200000.0,-842000.0,3014000.0,32293000.0,62104000.0,161729000.0,94021000.0,6643000.0,6643000.0,1114000.0,1114000.0,99445000.0,253316000.0,-35351000.0,28000.0,,5639000.0,,25549000.0,4401000.0,16772000.0,92376000.0,109148000.0,25549000.0,-19378000.0,5639000.0,,24592000.0,84365114.0,2523000.0,-54000.0,-6954000.0,,121475000.0,7862000.0,7862000.0,7916000.0,7862000.0,7862000.0,7916000.0,7916000.0,-13467000.0,-6555000.0,-3409000.0,8004000.0,6171000.0,-6555000.0,2633000.0,73698000.0,-11521000.0,1833000.0,48561000.0,16349000.0,7199000.0,3958000.0,100000.0,39498000.0,7288001.377885,24951000.0,90887000.0,3134000.0,217298000.0,601748321.0,552000.0,29279000.0,,1204000.0,,10806000.0,10368000.0,7525000.0,86336000.0,43471000.0,71000.0,0.0,88752000.0,388000.0,6296000.0,6968000.0,11612000.0,0.0,3203000.0,-13467000.0,-19684000.0,69686000.0,123277000.0,22085000.0,1948000.0,1948000.0,-19378000.0,,,,7862000.0,8163000.0,606460200.0,,80854000.0,48561000.0,268001.377885,3696000.0,0.318291,8256000.0,407694000.0,173230000.0,196514000.0,83377000.0,214164000.0,324317000.0,142267000.0,120305000.0,13119000.0,1026000.0,217298000.0,7049000.0,842000.0,842000.0,4711879.0,2341000.0,9663000.0,61415000.0,
TES.MI,2023-12-31,12M,EUR,82842000.0,45643000.0,-79728000.0,39215000.0,-9745000.0,8303000.0,8303000.0,40000.0,593800000.0,-0.005,50987000.0,42422000.0,-39960000.0,39247000.0,15702000.0,53680000.0,53751000.0,53538000.0,142000.0,3168000.0,-16120000.0,-616000.0,12020000.0,-6707000.0,-11423000.0,3168000.0,15702000.0,,75701000.0,,,1191000.0,141050000.0,283261000.0,9398000.0,103809000.0,113207000.0,228067000.0,2837000.0,-5206000.0,14650000.0,22953000.0,22953000.0,14650000.0,,593800000.0,-0.005,-2969000.0,7267000.0,30220000.0,-475000.0,53680000.0,220000301.0,335000.0,37978000.0,19753000.0,-30464000.0,418000.0,3014000.0,39348000.0,55388000.0,153676000.0,104426000.0,11860000.0,11860000.0,910000.0,910000.0,106014000.0,271517000.0,-44306000.0,40000.0,,6285000.0,,36165000.0,4393000.0,29849000.0,92007000.0,121856000.0,36165000.0,-38533000.0,6285000.0,,23692000.0,71006301.0,2543000.0,-271000.0,0.0,,142136000.0,-2969000.0,-2969000.0,-2698000.0,-2969000.0,-2969000.0,-2698000.0,-2698000.0,-15358000.0,-12916000.0,-13097000.0,23827000.0,-2368000.0,-12916000.0,-1103000.0,73948000.0,-15851000.0,26195000.0,36353000.0,21939000.0,7830000.0,4110000.0,643000.0,30638000.0,-2651320.0,9496000.0,94305000.0,10121000.0,245476000.0,601748321.0,2000.0,36334000.0,,718000.0,,,4974000.0,7866000.0,81978000.0,58852000.0,71000.0,0.0,98210000.0,1741000.0,,12085000.0,-4593000.0,0.0,6725000.0,-15358000.0,-24602000.0,77852000.0,141050000.0,22953000.0,7051000.0,7051000.0,-38533000.0,,,,-2969000.0,8751000.0,606460200.0,,75701000.0,36353000.0,-100320.0,-1895000.0,0.24,6916000.0,440107000.0,167708000.0,235063000.0,78244000.0,235355000.0,361863000.0,156846000.0,133796000.0,11062000.0,1966000.0,245476000.0,7502000.0,-418000.0,-418000.0,4711879.0,2341000.0,8409000.0,55194000.0,
