symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPropertiesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfInvestmentProperties,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RestrictedCash,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfInvestmentProperties,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TradingSecurities,TreasurySharesNumber,WorkingCapital,WriteOff
BO.MI,2019-12-31,12M,EUR,,,-196000.0,,0.0,1000.0,,,,,,,,,,,9000.0,,-24666000.0,-22047000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780000.0,,,,,,,,,,2619000.0,1000.0,,29878000.0,,,,29878000.0,,,,0.0,,,,,263000.0,,,,,,,,,,,,-15941000.0,,,,,,,,2213000.0,,,833000.0,41000.0,,,,,,,,,-1000.0,1000.0,,,,5970000.0,,24000.0,,6413000.0,,,780000.0,,,,,,,48000.0,,1011000.0,-1116000.0,-952000.0,-15941000.0,,,,,,0.0,,,,,53000.0,,,,,,,,,,,,,,,,,,,,,,,40000.0,,7842747.0,,
BO.MI,2020-12-31,12M,EUR,2604000.0,779000.0,-189000.0,,51000.0,1000.0,45129621.0,0.103,5258000.0,-148000.0,372000.0,9896000.0,6692000.0,7869000.0,,6683000.0,9000.0,1434000.0,-27803000.0,,3270000.0,113000.0,-24420000.0,1434000.0,9896000.0,0.0,31923000.0,7391000.0,74416000.0,64000.0,20534000.0,20598000.0,29131000.0,-1629000.0,574000.0,574000.0,266000.0,266000.0,45129621.0,0.103,4752000.0,6784000.0,7358000.0,6692000.0,58330694.0,15223000.0,52468000.0,-23278000.0,1000.0,189000.0,195000.0,652000.0,-1131000.0,437000.0,2516000.0,2516000.0,352000.0,352000.0,52468000.0,74148000.0,9341000.0,,1000.0,6280000.0,10963000.0,308000.0,21691000.0,21999000.0,10963000.0,,6280000.0,1235000.0,0.0,25581694.0,4709000.0,-284000.0,2451000.0,,35533000.0,4752000.0,4752000.0,5036000.0,4752000.0,4752000.0,5036000.0,5036000.0,-115000.0,-2201000.0,-437000.0,7475000.0,10963000.0,10963000.0,-2201000.0,4260000.0,7475000.0,464000.0,-33000.0,,31728000.0,797000.0,,46000.0,54000.0,7794000.0,5083360.0,-23130000.0,-6629000.0,5498000.0,6260000.0,39331405.0,,-1000.0,1360000.0,-1000.0,6000.0,,293000.0,2000.0,2000.0,2073000.0,527000.0,263000.0,652000.0,11504000.0,1177000.0,,0.0,3807000.0,15000.0,142000.0,4268000.0,238000.0,,-115000.0,,-437000.0,-33000.0,7391000.0,574000.0,,100000.0,34000.0,2451000.0,,7475000.0,0.0,46855003.0,-496000.0,31923000.0,31728000.0,-104640.0,-768000.0,0.24,1504000.0,89151000.0,53614000.0,42597000.0,36632000.0,762000.0,52519000.0,14735000.0,23388000.0,6468000.0,37000.0,6260000.0,940000.0,-436000.0,-436000.0,152000.0,,7523598.0,45285000.0,59000.0
BO.MI,2021-12-31,12M,EUR,4128000.0,1742000.0,,775000.0,0.0,,47717694.0,0.148,6692000.0,-95000.0,513000.0,9896000.0,12234000.0,15320000.0,-814000.0,12216000.0,19000.0,5542000.0,-8002000.0,-8002000.0,3124000.0,-3038000.0,-7916000.0,5542000.0,9896000.0,-814000.0,40153000.0,13085000.0,107740000.0,64000.0,27756000.0,27820000.0,40404000.0,-1196000.0,775000.0,775000.0,340000.0,340000.0,47717694.0,0.148,7080000.0,11521000.0,12296000.0,12234000.0,65712423.0,25885000.0,76651000.0,-7009000.0,-2552000.0,189000.0,195000.0,,-1450000.0,-2552000.0,3426000.0,3426000.0,252000.0,252000.0,76651000.0,99028000.0,-13429000.0,,,6315000.0,17125000.0,449000.0,31119000.0,31568000.0,17125000.0,,6315000.0,1268000.0,,26965423.0,13049000.0,-788000.0,-1066000.0,,46641000.0,7080000.0,7080000.0,7868000.0,7080000.0,7080000.0,7868000.0,7868000.0,-25000.0,-3264000.0,-3808000.0,,17125000.0,17125000.0,-3264000.0,9574000.0,-8460000.0,747000.0,-70000.0,,39958000.0,1993000.0,,,51000.0,9704000.0,4560684.867202,-6914000.0,-2945000.0,1495000.0,11635000.0,43352771.0,,-94000.0,490000.0,,6000.0,,-4207000.0,171000.0,65000.0,,837000.0,2952000.0,,12064000.0,3086000.0,,0.0,7867000.0,24000.0,142000.0,8095000.0,,-1066000.0,-25000.0,,-3808000.0,-70000.0,13085000.0,775000.0,,90000.0,7634000.0,,,,0.0,47717694.0,2592000.0,40153000.0,39958000.0,72684.867202,227000.0,0.028042,1821000.0,126535000.0,71272000.0,59388000.0,53202000.0,10140000.0,73333000.0,18795000.0,32929000.0,11319000.0,90000.0,11635000.0,787000.0,2592000.0,2592000.0,555000.0,,4364923.0,67336000.0,-40000.0
BO.MI,2022-12-31,12M,EUR,4046000.0,1127000.0,,722000.0,0.0,,47717694.0,0.146885,12234000.0,-240000.0,507000.0,9896000.0,7666000.0,11592000.0,-1043000.0,7666000.0,16000.0,-4568000.0,,374000.0,7943000.0,11753000.0,20070000.0,-4568000.0,9896000.0,-1043000.0,50052000.0,30295000.0,126916000.0,64000.0,16811000.0,16875000.0,37498000.0,-1742000.0,722000.0,722000.0,554000.0,554000.0,47717694.0,0.146885,7009000.0,11629000.0,12351000.0,7666000.0,89126761.0,7035000.0,96389000.0,16238000.0,-1887000.0,177000.0,179000.0,,-4648000.0,-1887000.0,4361000.0,4361000.0,241000.0,241000.0,96389000.0,116195000.0,-28081000.0,,1000.0,15727000.0,15771000.0,443000.0,49332000.0,49775000.0,15771000.0,-11041000.0,15727000.0,811000.0,,30693761.0,12930000.0,-1147000.0,-8450000.0,,58477000.0,7009000.0,7009000.0,8157000.0,7009000.0,7009000.0,8157000.0,8157000.0,7000.0,-4374000.0,-11944000.0,,15771000.0,15771000.0,-4374000.0,-7693000.0,-7454000.0,780000.0,-240000.0,,49873000.0,3734000.0,,,3000.0,10230000.0,5397040.0,16478000.0,-7361000.0,2713000.0,25647000.0,47717694.0,,-410000.0,490000.0,,2000.0,,-2034000.0,,3000.0,,877000.0,7544000.0,,15847000.0,3926000.0,-154000.0,0.0,12794000.0,27000.0,3000.0,7268000.0,,-8450000.0,,,-11944000.0,-240000.0,30295000.0,722000.0,-11041000.0,,14354000.0,,7000.0,,,47717694.0,2121000.0,50052000.0,49873000.0,509040.0,-889000.0,0.24,1961000.0,151091000.0,99384000.0,66650000.0,62982000.0,22934000.0,88109000.0,24176000.0,50611000.0,11562000.0,254000.0,25647000.0,1204000.0,2121000.0,2121000.0,,1000.0,,89418000.0,-80000.0
BO.MI,2023-12-31,12M,EUR,4483000.0,1821000.0,,,,,47717694.0,0.103232,7666000.0,-944000.0,332000.0,9896000.0,6798000.0,12732000.0,-1145000.0,6798000.0,,-868000.0,,-15326000.0,-4222000.0,9362000.0,-10186000.0,-868000.0,9896000.0,-1145000.0,53657000.0,17941000.0,153710000.0,64000.0,37349000.0,37413000.0,53841000.0,451000.0,783000.0,783000.0,416000.0,416000.0,47717694.0,0.103232,4926000.0,10900000.0,11683000.0,6798000.0,77373079.0,23727000.0,129954000.0,-13623000.0,-7683000.0,177000.0,187000.0,,-3334000.0,-7683000.0,4830000.0,4830000.0,2310000.0,2310000.0,129954000.0,146668000.0,-11916000.0,,1000.0,15796000.0,,268000.0,55662000.0,55930000.0,,,15796000.0,3290000.0,,33116079.0,10703000.0,-713000.0,-557000.0,,86213000.0,4926000.0,4926000.0,5638000.0,4926000.0,4926000.0,5638000.0,5638000.0,-9000.0,-3246000.0,-9257000.0,,29198000.0,29198000.0,-3246000.0,-4326000.0,-1158000.0,1354000.0,-935000.0,,53470000.0,3283000.0,,,47000.0,4016000.0,-2195342.009885,-12679000.0,-4750000.0,1416000.0,14607000.0,47717694.0,,,490000.0,,10000.0,,-1952000.0,,-1000.0,,278000.0,5066000.0,,6833000.0,5934000.0,-195000.0,0.0,10472000.0,67000.0,,6070000.0,,-557000.0,-9000.0,,-9257000.0,-935000.0,17941000.0,783000.0,,,19280000.0,,,,,47717694.0,7667000.0,53657000.0,53470000.0,545657.990115,432000.0,0.07117,2370000.0,180051000.0,109319000.0,93343000.0,64360000.0,13191000.0,115691000.0,26342000.0,61850000.0,9527000.0,726000.0,14607000.0,923000.0,7667000.0,7667000.0,,1000.0,,99869000.0,211000.0
