symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
CLABO.MI,2019-12-31,TTM,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170721.0,,,,,,,,,,,
CLABO.MI,2022-12-31,TTM,EUR,,9524494.0,0.093644,,,,9524494.0,0.093644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLABO.MI,2023-06-30,TTM,EUR,,9524494.0,0.133181,,,,9524494.0,0.133181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLABO.MI,2023-12-31,TTM,EUR,3401117.0,9524494.0,-0.000598,36874658.0,5464193.0,2063076.0,9524494.0,-0.000598,-5696.0,4683823.0,10148016.0,24404519.0,3668675.0,3668675.0,95273.0,95273.0,-1251421.0,-5696.0,-5696.0,1245725.0,-5696.0,-5696.0,1245725.0,-3676924.0,-3676924.0,10261981.0,80917.4,19565620.0,4838899.0,61279177.0,733777.0,0.0,1015148.0,36874658.0,5464193.0,,167352.0,-100000.0,-27351.6,-230577.0,0.24,56440278.0,103522.0,61279177.0,-113965.0,-113965.0,100000.0
