symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HeldToMaturitySecurities,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
CLABO.MI,2019-12-31,12M,EUR,,,,,,,8307395.0,0.00657,,1966381.0,,,,,,,,,,,,,,,,,121549.0,,,,,,,,,,,,8307395.0,0.00657,,,,,,,,,,,,,,,,,,,,,,,,,,,,8050.0,121549.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-1065211.0,,,,,,,,,,,,,,,,,,,103278.0,,,,,,,,,,,,,,1966381.0,298900.0,0.0,,,,,,,170721.0,,,,,,,,,,,,,48841.0,,,,,,,,,,,,,,,,,148505.0,180721.0,,,
CLABO.MI,2020-12-31,12M,EUR,12725581.0,7341600.0,,-122067.0,3230746.0,3230746.0,8456025.0,-1.214608,1202266.0,,-4858348.0,2172422.0,8456025.0,2382489.0,2497914.0,2375431.0,7058.0,1261631.0,3532871.0,2647139.0,-3146045.0,4257485.0,7291450.0,1261631.0,8456025.0,6079231.0,97614.0,26440113.0,29064654.0,913269.0,13068386.0,13981655.0,36823219.0,-4521273.0,1664515.0,4895261.0,4895261.0,1664515.0,8456025.0,-1.214608,-10270754.0,-12509180.0,-7613919.0,-81408.0,2382489.0,39581460.0,-5.198566,7695612.0,8958324.0,-6167748.0,1067126.0,92224.0,1999739.0,33005985.0,7463667.0,9655969.0,9156776.0,,2151935.0,2151935.0,86469.0,86469.0,-1926415.0,16049027.0,44730783.0,-5124581.0,,8050.0,97614.0,12227093.0,1259153.0,25583166.0,26842319.0,12227093.0,-1739153.0,8050.0,113440.0,5487272.0,6646435.0,1099798.0,-130912.0,0.0,97614.0,36269063.0,-10270754.0,-10270754.0,-10139842.0,-10270754.0,-10270754.0,-10139842.0,-10139842.0,-2238479.0,-2263150.0,-340196.0,7694631.0,10487940.0,-2263150.0,,-635575.0,9655969.0,-2545906.0,-2793309.0,-26926754.0,1100666.0,3237821.0,1124322.0,200528.0,-4455770.0,-8086531.867341,-1309400.0,18288917.0,-9132141.0,35596889.0,8456025.0,1103365.0,31006246.0,,2096547.0,22160.0,988288.0,3979032.0,4168697.0,2735908.0,115425.0,1067126.0,0.0,20156957.0,417956.0,419269.0,-14661115.0,,417956.0,0.0,-2238479.0,-635575.0,-2619869.0,4136211.0,26440113.0,4895261.0,,139805.0,-1739153.0,-10270754.0,295379.0,73963.0,8456025.0,-3172916.0,6079231.0,-26926754.0,-973926.867341,-4521273.0,0.308385,20936.0,-40786.0,75972784.0,31662397.0,40823974.0,7179029.0,44729030.0,68793755.0,46908130.0,31970536.0,,197684.0,35596889.0,3452344.0,-3158149.0,-3158149.0,652634.0,,0.0,2954492.0,-7758565.0,2105790.0
CLABO.MI,2021-12-31,12M,EUR,13089481.0,9608514.0,,-168904.0,2955693.0,2955693.0,9299775.0,-0.094627,2382489.0,,-2651893.0,5887505.0,9299775.0,1984628.0,2084378.0,1973998.0,10630.0,-439022.0,-1730191.0,1531503.0,1343024.0,-2135720.0,-991384.0,-439022.0,9299775.0,7144891.0,2114585.0,27353406.0,33719980.0,1043792.0,11343168.0,12386960.0,38167175.0,-645116.0,2166047.0,5121740.0,5121740.0,2166047.0,9299775.0,-0.094627,-880012.0,981104.0,6102844.0,41161.0,1984628.0,61693792.0,10.109023,243562.0,8489827.0,-155911.0,64836.0,0.0,2044237.0,32348993.0,9777418.0,12905576.0,19696266.0,,2506232.0,2506232.0,81650.0,81650.0,-2220139.0,18114958.0,44813677.0,-3178566.0,,8050.0,2114585.0,713512.0,4843713.0,26325618.0,31169331.0,713512.0,-2503242.0,8050.0,48440.0,5593155.0,23621428.0,1707455.0,-559422.0,-637442.0,2114585.0,35684158.0,-880012.0,-880012.0,-880012.0,-880012.0,-880012.0,-880012.0,-880012.0,-2154684.0,-2528577.0,109591.0,-1871023.0,-1789730.0,-2528577.0,,,12905576.0,-496031.0,-81293.0,-25204102.0,1351463.0,3181615.0,1053589.0,193028.0,6283355.0,-732725.610881,2495982.0,18606609.0,1089657.0,47049672.0,9299775.0,2125823.0,30304756.0,,2261980.0,31378.0,523909.0,4645015.0,7312421.0,3532102.0,99750.0,64836.0,0.0,22379870.0,404749.0,380028.0,-1525128.0,,404749.0,-637442.0,-2154684.0,-1714.0,-497209.0,4342683.0,27353406.0,5121740.0,,202752.0,-2503242.0,-1439434.0,111305.0,1178.0,9299775.0,-164836.0,7144891.0,-25204102.0,-33224.610881,-280713.0,0.184059,,-48007.0,83440835.0,33470509.0,43556291.0,8852346.0,45960015.0,74588489.0,49720855.0,36421314.0,885662.0,103995.0,47049672.0,4645374.0,-180511.0,-180511.0,968339.0,,,5282448.0,-4447195.0,100000.0
CLABO.MI,2022-12-31,12M,EUR,16098577.0,9067130.0,9192517.0,-268904.0,2739240.0,2739240.0,9524494.0,0.04507,1984628.0,242819.0,-4978932.0,5536936.0,9524494.0,1174972.0,1250497.0,1171354.0,3618.0,-838040.0,-3892637.0,-1862489.0,4298768.0,696852.0,-759506.0,-838040.0,9524494.0,8724200.0,750000.0,29527420.0,37011441.0,1047759.0,8359303.0,9407062.0,37651959.0,214886.0,2274246.0,5013486.0,5013486.0,2274246.0,9524494.0,0.04507,429269.0,3752452.0,8765938.0,28384.0,1174972.0,60675855.0,,-709941.0,10860207.0,-60487.0,,-12000.0,2034656.0,32583700.0,9336034.0,13434215.0,23160925.0,1251384.0,2645651.0,2645651.0,83317.0,83317.0,-2800475.0,22188234.0,46115254.0,-5046544.0,1251384.0,,750000.0,5449405.0,4489177.0,29031751.0,33520928.0,5449405.0,-7218722.0,8050.0,48440.0,6037079.0,16953599.0,2158704.0,-462646.0,0.0,750000.0,36216082.0,429269.0,429269.0,891915.0,429269.0,429269.0,891915.0,891915.0,-3012474.0,-2648034.0,0.0,-1385491.0,-1769317.0,-2648034.0,,-79612.0,13434215.0,-1954458.0,383826.0,-23859500.0,1468909.0,3258702.0,843334.0,193028.0,8890163.0,529375.650495,4918445.0,19250972.0,3909953.0,52688345.0,9524494.0,1305792.0,30549044.0,,2647110.0,31378.0,934813.0,3587851.0,7154317.0,4042323.0,75525.0,,0.0,25888710.0,365640.0,463257.0,1106801.0,0.0,365640.0,0.0,-3012474.0,-79612.0,-1966458.0,4780129.0,29527420.0,5013486.0,,148016.0,-7218722.0,-10266134.0,0.0,12000.0,9524494.0,-100000.0,8724200.0,-23859500.0,-24118.349505,214886.0,0.194151,,-161900.0,88122713.0,37755951.0,42927990.0,10882904.0,48778392.0,77239809.0,51111272.0,39587850.0,3724253.0,85700.0,52688345.0,6202282.0,-124225.0,-124225.0,1916446.0,,,6547898.0,-640518.0,100000.0
CLABO.MI,2023-12-31,12M,EUR,14708231.0,9545474.0,9192517.0,-326055.0,3401117.0,3401117.0,,,1174972.0,4313482.0,-3591371.0,4713008.0,9524494.0,4888085.0,4949645.0,4881540.0,6545.0,3809887.0,716473.0,3675297.0,-1188792.0,-589497.0,2613481.0,3809887.0,9524494.0,8393207.0,,36874658.0,39633518.0,1026146.0,14138711.0,15164857.0,42426168.0,-230577.0,2063076.0,5464193.0,5464193.0,2063076.0,,,-5696.0,4683823.0,10148016.0,-96774.0,4888085.0,62076441.0,,-1857120.0,11015808.0,5622464.0,,0.0,2008192.0,31754729.0,9871529.0,12392884.0,24404519.0,,3668675.0,3668675.0,95273.0,95273.0,-3240358.0,21194908.0,45445816.0,-3546828.0,,,,56250.0,3686862.0,22913898.0,26600760.0,56250.0,-3756003.0,8050.0,48440.0,5438388.0,20668151.0,3176858.0,-1251421.0,,0.0,32164524.0,-5696.0,-5696.0,1245725.0,-5696.0,-5696.0,1245725.0,1245725.0,-2652865.0,-3676924.0,346656.0,-1782522.0,-3699753.0,-3676924.0,,-302113.0,12392884.0,-938506.0,1917231.0,-23361522.0,1734223.0,3092103.0,747504.0,193028.0,10261981.0,80917.4,9213835.0,19565620.0,4838899.0,61279177.0,9524494.0,1560175.0,29746537.0,,3656429.0,1.0,733777.0,3816301.0,2641014.0,3632491.0,61560.0,,0.0,24821599.0,342252.0,311000.0,1015148.0,0.0,,,-2652865.0,,-938506.0,5297000.0,36874658.0,5464193.0,,167352.0,-3756003.0,-10218796.0,346656.0,0.0,9524494.0,-100000.0,8393207.0,-23361522.0,-27351.6,-230577.0,0.24,,-168383.0,89185524.0,31307105.0,41765617.0,11570065.0,56440278.0,77615459.0,49552006.0,35189291.0,,103522.0,61279177.0,6297067.0,-113965.0,-113965.0,4700484.0,,,4882100.0,-2792650.0,100000.0
