symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsPayable,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RetainedEarnings,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
CLE.MI,2019-12-31,12M,EUR,,,-47232000.0,,-4522000.0,,,,,19539000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553000.0,,354000.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,4073000.0,,,,,,,,,,,4073000.0,,,,,,,,,,3895000.0,,,,,,,,438000.0,496000.0,,425000.0,-88971000.0,-286000.0,,,,,,,,,,,,915000.0,,,,354000.0,,,,,,,,,,,,,,,,,,,,,,,,170616.0,,,
CLE.MI,2020-12-31,12M,EUR,31951000.0,37366000.0,,66775000.0,,4460000.0,169183333.0,-0.12,2130000.0,15541000.0,-6521000.0,17058000.0,43100000.0,4894000.0,4894000.0,4844000.0,50000.0,2764000.0,561000.0,,-7994000.0,25678000.0,18245000.0,2764000.0,43100000.0,-9949000.0,69000.0,43617000.0,78903000.0,2682000.0,20560000.0,23242000.0,102898000.0,8473000.0,8473000.0,8473000.0,4013000.0,169183333.0,-0.12,-20302000.0,97000.0,-15617000.0,-7144000.0,4894000.0,117078659.0,,2551000.0,1229000.0,-105000.0,378000.0,17286000.0,73203000.0,37366000.0,19789000.0,21106000.0,301000.0,2247000.0,2247000.0,,,1907000.0,79879000.0,-6203000.0,2839000.0,132000.0,283000.0,14376000.0,69268000.0,83644000.0,2971000.0,530000.0,1881000.0,18018659.0,10760000.0,983000.0,318000.0,84934000.0,-20302000.0,-20302000.0,-21285000.0,-20302000.0,-20302000.0,-20302000.0,-21285000.0,-5081000.0,-2957000.0,318000.0,3868000.0,3868000.0,-2957000.0,-1317000.0,19789000.0,-1440000.0,-83152000.0,1480000.0,7793000.0,,-4029000.0,-17934600.0,6416000.0,32928000.0,-11822000.0,64723000.0,171586284.0,,416000.0,55917000.0,425000.0,-83644000.0,,6091000.0,13252000.0,17556000.0,29838000.0,2471000.0,0.0,57244000.0,1384000.0,476000.0,-17864000.0,0.0,678000.0,43617000.0,8473000.0,-20302000.0,378000.0,171756900.0,-3024000.0,-9949000.0,-83152000.0,-747600.0,3421000.0,0.24,4422000.0,198416000.0,59319000.0,106886000.0,811000.0,76545000.0,197605000.0,119513000.0,94707000.0,-14840000.0,710000.0,64723000.0,11944000.0,-3115000.0,-3115000.0,1260000.0,170616.0,,-23995000.0,252000.0
CLE.MI,2021-12-31,12M,EUR,35797000.0,33696000.0,,66775000.0,,3999000.0,162600000.0,-0.08,4894000.0,,-3896000.0,15346000.0,43100000.0,4796000.0,4796000.0,4753000.0,43000.0,-98000.0,168000.0,2207000.0,2147000.0,861000.0,5383000.0,-98000.0,43100000.0,-23357000.0,107000.0,41539000.0,77162000.0,2998000.0,33804000.0,36802000.0,120958000.0,4917000.0,4917000.0,8038000.0,4039000.0,162600000.0,-0.08,-13008000.0,97000.0,-10571000.0,-2533000.0,4796000.0,118385013.0,-46.737076,5534000.0,1001000.0,-6604000.0,,17286000.0,73100000.0,33696000.0,17332000.0,28039000.0,93000.0,2675000.0,2675000.0,172000.0,172000.0,1739000.0,70647000.0,-2924000.0,3406000.0,132000.0,279000.0,12348000.0,60200000.0,72548000.0,3538000.0,805000.0,1594000.0,14789013.0,11380000.0,-56000.0,-567000.0,89208000.0,-13008000.0,-13008000.0,-12952000.0,-13008000.0,-13008000.0,-13008000.0,-12952000.0,-3896000.0,-3286000.0,,2738000.0,2738000.0,-3286000.0,2796000.0,17332000.0,1539000.0,-96457000.0,1396000.0,7517000.0,,1507000.0,-9057669.334139,-2708000.0,34011000.0,-5972000.0,69578000.0,171566284.0,,2366000.0,55814000.0,,,,8747000.0,12493000.0,15352000.0,32095000.0,4050000.0,0.0,62826000.0,1214000.0,542000.0,-13246000.0,0.0,738000.0,41539000.0,4917000.0,-13008000.0,,171566284.0,-4147000.0,-23357000.0,-96457000.0,-89669.334139,-294000.0,0.022195,4294000.0,193072000.0,36843000.0,109350000.0,-11977000.0,75550000.0,205049000.0,115910000.0,84091000.0,-10069000.0,783000.0,69578000.0,14439000.0,-4040000.0,-4040000.0,1825000.0,,0.0,-43796000.0,4000.0
CLE.MI,2022-12-31,12M,EUR,36111000.0,29674000.0,,83555000.0,,3448000.0,171586284.0,0.06,4796000.0,12026000.0,-3901000.0,13497000.0,43100000.0,3791000.0,3791000.0,3754000.0,37000.0,-1005000.0,-92000.0,4398000.0,-1519000.0,4447000.0,7234000.0,-1005000.0,43100000.0,10917000.0,61000.0,47355000.0,72716000.0,2788000.0,6901000.0,9689000.0,98602000.0,7409000.0,7409000.0,7409000.0,3961000.0,171586284.0,0.06,17335000.0,97000.0,25364000.0,32773000.0,3791000.0,119245247.0,3.638521,-29740000.0,1037000.0,28077000.0,,17286000.0,72112000.0,29674000.0,14812000.0,31103000.0,1433000.0,2522000.0,2522000.0,177000.0,177000.0,1831000.0,40232000.0,-3243000.0,2748000.0,132000.0,275000.0,10709000.0,22414000.0,33123000.0,2880000.0,13560000.0,1354000.0,14413247.0,12445000.0,-727000.0,658000.0,25524000.0,17335000.0,17335000.0,18062000.0,17335000.0,17335000.0,17335000.0,18062000.0,-2460000.0,-3598000.0,658000.0,-63988000.0,-63988000.0,-3598000.0,34248000.0,14812000.0,-1441000.0,-61195000.0,1410000.0,6496000.0,,-13455000.0,-19219160.581385,31978000.0,50988000.0,-19885000.0,78458000.0,171586284.0,,3253000.0,54826000.0,,3579000.0,,24192000.0,14674000.0,13122000.0,33274000.0,-48093000.0,0.0,69047000.0,1496000.0,524000.0,22842000.0,0.0,752000.0,47355000.0,7409000.0,17335000.0,,171586284.0,46281000.0,10917000.0,-61195000.0,9673839.418615,4780000.0,0.209264,3622000.0,180132000.0,33331000.0,42812000.0,23362000.0,98343000.0,156770000.0,107416000.0,58168000.0,26413000.0,1253000.0,78458000.0,18165000.0,46228000.0,46228000.0,3579000.0,,42000.0,-25886000.0,379000.0
CLE.MI,2023-12-31,12M,EUR,33195000.0,25144000.0,,83337000.0,,3533000.0,276524556.0,0.003718,3791000.0,10556000.0,-5338000.0,10524000.0,43100000.0,6907000.0,6907000.0,6849000.0,58000.0,3116000.0,213000.0,55000.0,-10367000.0,5218000.0,-4881000.0,3116000.0,43100000.0,11221000.0,24000.0,48016000.0,65803000.0,1979000.0,9402000.0,11381000.0,86862000.0,7100000.0,7100000.0,7100000.0,3567000.0,276524556.0,0.003718,1028000.0,97000.0,4372000.0,11472000.0,6907000.0,55361302.0,,5046000.0,,-2091000.0,,17268000.0,72580000.0,25144000.0,12582000.0,25051000.0,296000.0,1686000.0,1686000.0,133000.0,133000.0,1618000.0,45310000.0,-5177000.0,2576000.0,143000.0,39000.0,8545000.0,24687000.0,33232000.0,2719000.0,8334000.0,1220000.0,16923302.0,13226000.0,-832000.0,,27182000.0,1028000.0,1028000.0,1860000.0,1028000.0,1028000.0,1028000.0,1860000.0,-4001000.0,-2753000.0,161000.0,-1059000.0,-1059000.0,-2753000.0,6105000.0,12582000.0,-1337000.0,-61359000.0,1407000.0,6482000.0,,9730000.0,-178299.329859,3247000.0,21382000.0,3669000.0,73067000.0,276524556.0,3000.0,,55312000.0,,,,269000.0,10265000.0,743000.0,28226000.0,-3193000.0,0.0,61517000.0,1329000.0,543000.0,2686000.0,0.0,,48016000.0,7100000.0,1028000.0,,276524556.0,1830000.0,11221000.0,-61359000.0,535700.670141,826000.0,0.30752,3362000.0,170600000.0,35908000.0,44613000.0,24447000.0,69398000.0,146153000.0,104797000.0,59291000.0,5512000.0,1200000.0,73067000.0,17960000.0,1742000.0,1742000.0,9836000.0,,,-21059000.0,1067000.0
