symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeExtraordinary,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
BIA.MI,2019-12-31,12M,EUR,1496000.0,154782936.0,,85942000.0,16545000.0,15049000.0,154782936.0,,16018000.0,29280000.0,46285000.0,2655000.0,54019000.0,533000.0,13174000.0,13174000.0,,,0.0,16018000.0,16018000.0,16066000.0,,-48000.0,16066000.0,16066000.0,16018000.0,11096000.0,11096000.0,40230000.0,10101825.0,56348000.0,-2329000.0,139961000.0,2502000.0,5763000.0,-1342000.0,0.0,16106000.0,85942000.0,17005000.0,20784000.0,2655000.0,6055000.0,90825.0,40000.0,0.015,142290000.0,366000.0,-24270000.0,139961000.0,6055000.0,6055000.0,-5246000.0
BIA.MI,2020-12-31,12M,EUR,1460000.0,154782936.0,-0.068,75764000.0,15117000.0,13657000.0,154782936.0,-0.068,-10466000.0,5879000.0,21343000.0,2539000.0,49709000.0,347000.0,16563000.0,16563000.0,,,,-10466000.0,-10466000.0,-10466000.0,,0.0,-10466000.0,-10466000.0,-10466000.0,-16558000.0,-16558000.0,23099000.0,-8745830.026207,43277000.0,6432000.0,125473000.0,3630000.0,1620000.0,-62000.0,0.0,-10684000.0,75764000.0,15464000.0,16791000.0,2539000.0,-1756000.0,-35830.026207,-218000.0,0.020404,119041000.0,8260000.0,-5000.0,125473000.0,-1756000.0,-1756000.0,1471000.0
BIA.MI,2021-12-31,12M,EUR,1044000.0,154782936.0,0.037,94884000.0,14026000.0,12982000.0,154782936.0,0.037,5760000.0,23063000.0,37381000.0,5370000.0,52368000.0,330000.0,16154000.0,16154000.0,,,,5760000.0,5760000.0,5760000.0,,,5760000.0,5760000.0,5760000.0,-14218000.0,-14218000.0,22686000.0,-6491150.673035,44436000.0,7932000.0,147252000.0,2464000.0,1194000.0,190000.0,0.0,6909000.0,94884000.0,14318000.0,24845000.0,5370000.0,14695000.0,2443849.326965,1149000.0,0.166305,139320000.0,,-1936000.0,147252000.0,14695000.0,14695000.0,-15215000.0
BIA.MI,2022-12-31,12M,EUR,1326000.0,154782936.0,-0.026,94620000.0,13197000.0,11871000.0,154782936.0,-0.026,-4003000.0,12009000.0,25318000.0,4222000.0,58321000.0,375000.0,15737000.0,15737000.0,,,,-4003000.0,-4003000.0,-4003000.0,,,-4003000.0,-4003000.0,-4003000.0,-15727000.0,-15727000.0,24431000.0,-4677120.0,48518000.0,9803000.0,152941000.0,2235000.0,2019000.0,-1663000.0,0.0,-3728000.0,94620000.0,13309000.0,24731000.0,4222000.0,887000.0,212880.0,275000.0,0.24,143138000.0,,-10000.0,152941000.0,887000.0,887000.0,401000.0
BIA.MI,2023-06-30,TTM,EUR,,154782936.0,-0.033,,,,154782936.0,-0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIA.MI,2023-12-31,12M,EUR,,,-0.01408,,,,,-0.01408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIA.MI,2023-12-31,TTM,EUR,,,-0.01408,82264000.0,12670000.0,12670000.0,,-0.01408,-2177000.0,14929000.0,27599000.0,,58960000.0,,19694000.0,19694000.0,30000.0,30000.0,,-2177000.0,-2177000.0,-5257000.0,3080000.0,,-2177000.0,-5257000.0,-2177000.0,-19664000.0,-19664000.0,28092000.0,-4882320.0,45927000.0,13033000.0,141224000.0,2359000.0,2321000.0,,0.0,-4765000.0,82264000.0,12670000.0,,,-493000.0,-118320.0,492000.0,0.24,128191000.0,14899000.0,,141224000.0,-493000.0,-493000.0,493000.0
