symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
CULT.MI,2022-06-30,TTM,EUR,,3085500.0,0.80168,,,,3085500.0,0.80168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CULT.MI,2023-12-31,TTM,EUR,1197442.0,2725750.0,0.51051,14577879.0,1411751.0,214309.0,2725750.0,0.51051,1391522.0,1763556.0,3175307.0,8050997.0,513593.0,513593.0,109530.0,109530.0,344709.0,1391522.0,1391522.0,1046814.0,1391522.0,1391522.0,1046814.0,-404063.0,-404063.0,3368583.0,1553386.009306,6130787.0,1920210.0,22628876.0,782223.0,0.0,1249963.0,14577879.0,1411751.0,872340.0,872340.0,166381.0,-193276.0,-31411.990694,203149.0,0.162524,20708666.0,22628876.0,-193276.0,-193276.0,26895.0
