symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalExpenditureReported,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInPrepaidAssets,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
CULT.MI,2019-12-31,12M,EUR,,,,,,3095500.0,0.105698,,,-136940.0,,,,-247640.0,,,,,,,,65231.0,,,,,-247640.0,,,,,,,,,,,,,,,,3095500.0,0.105698,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071714.0,,,,,,,,,,,-2071714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3157.0,,,,,,,,,,,,,,-2071714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15306.0,,,,,224334.0,,,,,
CULT.MI,2020-12-31,12M,EUR,1479639.0,1471849.0,-309774.0,4303849.0,725519.0,3095500.0,0.437149,3444240.0,-449241.0,,3095500.0,5252401.0,5252401.0,-247640.0,5242421.0,9980.0,,1766570.0,254949.0,-410444.0,193589.0,23173.0,-101180.0,-39913.0,1766570.0,3095500.0,,9656430.0,,7666727.0,8455904.0,0.0,0.0,102300.0,,2155853.0,675057.0,817090.0,817090.0,817090.0,91571.0,32359.0,3095500.0,0.437149,1353194.0,2129799.0,2946889.0,6226700.0,15677878.0,,1019883.0,1122863.0,,2568946.0,-24112.0,,2304329.0,529777.0,5862388.0,16300.0,829.0,829.0,15.0,15.0,,,-269711.0,1504214.0,12156430.0,-2271500.0,12.0,4230118.0,1267523.0,2500000.0,2500000.0,1267523.0,4230130.0,50263.0,50350.0,16096600.0,,-100720.0,-1822259.0,,,1353194.0,1353194.0,1453913.0,1353194.0,1353194.0,1453914.0,1453913.0,,-42160.0,,1267523.0,1267523.0,-42160.0,-247640.0,220003.0,-449241.0,,7352101.0,354473.0,3101310.0,1458650.957765,3018187.0,3532741.0,2329647.0,13529115.0,3095500.0,1015890.0,,2304329.0,,398414.0,524398.0,479427.0,83183.0,0.0,2155853.0,116059.0,3300.0,2128970.0,50927.0,-1822259.0,,,-449241.0,585250.0,7666727.0,817090.0,668326.0,668326.0,116059.0,1662574.0,,,,3095500.0,-154421.0,9656430.0,7352101.0,-48964.042235,675057.0,0.317081,38657.0,15342017.0,12156430.0,2500000.0,9656430.0,11199468.0,5685587.0,6886112.0,3529734.0,41346.0,13529115.0,151816.0,-154421.0,-154421.0,592639.0,,,65812.0,6300051.0,22062.0
CULT.MI,2021-12-31,12M,EUR,1835866.0,1409715.0,-381547.0,4303849.0,819518.0,3085500.0,0.756627,6226700.0,-710071.0,,3095500.0,7427415.0,7427415.0,,7419773.0,7642.0,,3057666.0,-1140911.0,-510725.0,427351.0,-52667.0,60880.0,-1216072.0,3057666.0,3095500.0,,11974903.0,1639.0,12241059.0,11525442.0,0.0,0.0,121509.0,,3064603.0,911477.0,917980.0,917980.0,917804.0,98286.0,4193.0,3085500.0,0.756627,2334573.0,3659906.0,4577886.0,9284366.0,35115107.0,,80905.0,1185714.0,,2976761.0,-9323.0,,1924397.0,560485.0,8733022.0,176.0,103.0,103.0,359.0,359.0,-72376.0,-72376.0,-269711.0,1938156.0,14474903.0,-710071.0,12.0,4416968.0,0.0,2500000.0,2500000.0,0.0,4416980.0,236308.0,50350.0,37334550.0,,-413750.0,0.0,-148346.0,,2334573.0,2334573.0,2748326.0,2334573.0,2334573.0,2748323.0,2748326.0,,-72376.0,,250475.0,0.0,-72376.0,-21224.0,178938.0,-710071.0,250475.0,10050506.0,397399.0,4768437.0,2477667.11398,3686832.0,4851873.0,3881149.0,20974081.0,3085500.0,,,1924397.0,119110.0,592310.0,1086924.0,508496.0,579220.0,0.0,3051137.0,160595.0,20870.0,3659803.0,224799.0,0.0,,,-710071.0,783082.0,12241059.0,917980.0,844995.0,844995.0,160594.0,3607987.0,,,,3095500.0,-190551.0,11974903.0,10050506.0,-47456.88602,911477.0,0.249051,28557.0,18177406.0,14474903.0,2500000.0,11974903.0,17092932.0,6202503.0,6651965.0,3137900.0,72632.0,20974081.0,128347.0,-190551.0,-190551.0,,10000.0,148346.0,239071.0,8460839.0,29781.0
CULT.MI,2022-12-31,12M,EUR,3550043.0,4172682.0,-660841.0,4303849.0,1013736.0,2725750.0,0.761795,9284366.0,-2215136.0,,3095500.0,8763893.0,8763893.0,-308550.0,8748064.0,15829.0,125407.0,-520473.0,-1410858.0,-1830143.0,570160.0,,-755656.0,-3301090.0,-520473.0,3095500.0,-308550.0,7243813.0,1050.0,14377705.0,19790979.0,2590758.0,2590758.0,527436.0,56824.0,7986742.0,789159.0,1164144.0,1164144.0,1164144.0,150408.0,0.0,2725750.0,0.761795,2076462.0,3154347.0,4318491.0,8763893.0,58739267.0,236338.0,320289.0,3800829.0,0.0,-839833.0,,2594500.0,5850415.0,1229937.0,8736226.0,,97986.0,97986.0,9949.0,9949.0,-88037.0,,-403058.0,5553902.0,18003013.0,-2216065.0,1074.0,,7000000.0,8168442.0,8168442.0,7000000.0,1074.0,810291.0,55313.0,62327100.0,1747337.0,-190737.0,,-6115456.0,1995307.0,2076462.0,2076462.0,2267202.0,2076462.0,2076462.0,2267200.0,2267202.0,-1830582.0,-88037.0,-929.0,6586525.0,7000000.0,-88037.0,157770.0,569096.0,-384554.0,-413475.0,1393398.0,621997.0,4549043.0,2247484.976508,1375303.0,5375951.0,3360275.0,23113931.0,2725750.0,,10167.0,3255915.0,28912.0,729924.0,1226755.0,1173574.0,614867.0,0.0,5072740.0,177131.0,18551.0,3056361.0,433272.0,,-1830582.0,-929.0,-384554.0,1773042.0,14377705.0,1164144.0,876464.0,876464.0,188016.0,4942379.0,,,,3095500.0,-230552.0,7243813.0,1393398.0,-59529.023492,789159.0,0.258202,139648.0,26578622.0,15412255.0,10759200.0,8991150.0,19753656.0,17587472.0,6787644.0,9600730.0,,23113931.0,295942.0,-230552.0,-230552.0,,369750.0,6263802.0,383089.0,11804237.0,42536.0
CULT.MI,2023-12-31,12M,EUR,3746095.0,4639149.0,-875823.0,4303849.0,1197442.0,,,8763893.0,-650892.0,,3095500.0,4133419.0,4133419.0,-272575.0,4124843.0,8576.0,-38063.0,-4630474.0,-125769.0,-408851.0,185885.0,,-466467.0,-911742.0,-4630474.0,3095500.0,-272575.0,8205564.0,9770.0,14577879.0,16133952.0,3330850.0,3330850.0,1108966.0,27566.0,9020906.0,203149.0,1411751.0,1411751.0,1411751.0,214309.0,0.0,,,1391522.0,1763556.0,3175307.0,4133419.0,53939600.0,114592.0,-3674339.0,3937729.0,0.0,1835356.0,,3799495.0,6780012.0,1515731.0,8050997.0,,513593.0,513593.0,109530.0,109530.0,-404063.0,,-411035.0,5597662.0,15563000.0,-3442383.0,1074.0,,0.0,4026586.0,4026586.0,0.0,1074.0,1466094.0,55789.0,49472362.0,365595.0,344709.0,-2811671.0,0.0,3224017.0,1391522.0,1391522.0,1046814.0,1391522.0,1391522.0,1046814.0,1046814.0,-365768.0,-404063.0,20180.0,-3401764.0,0.0,-404063.0,,639908.0,-285124.0,-3401764.0,1425552.0,695335.0,3368583.0,1553386.009306,2486248.0,6130787.0,1920210.0,22628876.0,2725750.0,,,2980517.0,411197.0,782223.0,1450320.0,1450172.0,465001.0,0.0,5444300.0,157936.0,100561.0,1249963.0,655804.0,-2811671.0,-365768.0,0.0,-285124.0,1753140.0,14577879.0,1411751.0,872340.0,872340.0,166381.0,5998518.0,0.0,20180.0,0.0,3095500.0,-193276.0,8205564.0,1425552.0,-31411.990694,203149.0,0.162524,89194.0,23780080.0,12232150.0,7357436.0,8571159.0,20708666.0,15208921.0,7646127.0,6188015.0,,22628876.0,247885.0,-193276.0,-193276.0,,369750.0,6263802.0,317828.0,7113046.0,26895.0
