symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
BZU.MI,2019-12-31,12M,EUR,6433000.0,,,1190424000.0,256060000.0,249627000.0,,,385671000.0,542111000.0,801977000.0,28948000.0,2031019000.0,3806000.0,60155000.0,60155000.0,23353000.0,23353000.0,-239000.0,385671000.0,385671000.0,385910000.0,385671000.0,385671000.0,385910000.0,-48087000.0,-48087000.0,800492000.0,384483000.0,1565573000.0,465446000.0,3221443000.0,8740000.0,783979000.0,-3461000.0,0.0,481956000.0,1190424000.0,259866000.0,15528000.0,15528000.0,28948000.0,-5948000.0,297000.0,96046000.0,0.2,2755997000.0,468238000.0,11285000.0,3221443000.0,1485000.0,1485000.0,9409000.0
BZU.MI,2020-12-31,12M,EUR,6694000.0,205698335.0,2.719,1171797000.0,253241000.0,246547000.0,205698335.0,2.719,560246000.0,752682000.0,1009593000.0,34787000.0,2050614000.0,2547000.0,52423000.0,52423000.0,18573000.0,18573000.0,-226000.0,560246000.0,560246000.0,560472000.0,560246000.0,560246000.0,560472000.0,-35749000.0,-35749000.0,1009342000.0,561263800.0,1534417000.0,516197000.0,3222411000.0,9073000.0,760997000.0,-2592000.0,0.0,700259000.0,1171797000.0,256911000.0,11163000.0,11163000.0,34787000.0,-1380000.0,-85200.0,139787000.0,0.2,2706214000.0,523890000.0,1899000.0,3222411000.0,251000.0,-426000.0,748000.0
BZU.MI,2020-12-31,TTM,EUR,,205698335.0,2.719,,,,205698335.0,2.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZU.MI,2021-12-31,12M,EUR,6773000.0,192131838.0,2.82,1354486000.0,243993000.0,237220000.0,192131838.0,2.82,541903000.0,677055000.0,926103000.0,30807000.0,2091065000.0,4587000.0,41803000.0,41803000.0,15034000.0,15034000.0,-397000.0,541903000.0,541903000.0,542300000.0,541903000.0,541903000.0,542300000.0,-26576000.0,-26576000.0,893694000.0,514355350.0,1557002000.0,534063000.0,3445551000.0,8131000.0,809823000.0,-9311000.0,0.0,635252000.0,1354486000.0,249048000.0,11785000.0,11785000.0,30807000.0,3402000.0,4861350.0,92952000.0,0.15,2911488000.0,545596000.0,-193000.0,3445551000.0,32409000.0,32409000.0,5909000.0
BZU.MI,2022-12-31,12M,EUR,4745000.0,186377503.0,2.462,1631551000.0,259252000.0,254507000.0,186377503.0,2.462,458786000.0,633032000.0,1021932000.0,31806000.0,2363968000.0,,43736000.0,43736000.0,45229000.0,45229000.0,7000.0,458786000.0,458786000.0,458779000.0,458786000.0,458786000.0,458779000.0,-2550000.0,-2550000.0,1142957000.0,553185500.0,1752202000.0,611766000.0,3995519000.0,7539000.0,923568000.0,-7106000.0,0.0,589296000.0,1631551000.0,388900000.0,14146000.0,14146000.0,31806000.0,-124529000.0,-26625500.0,130517000.0,0.22,3383753000.0,494776000.0,4043000.0,3995519000.0,-121025000.0,-121025000.0,131635000.0
BZU.MI,2023-06-30,TTM,EUR,,185114537.0,4.319,,,,185131838.0,4.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZU.MI,2023-12-31,12M,EUR,,185126413.0,5.221,,,,185126413.0,5.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZU.MI,2023-12-31,TTM,EUR,,185126413.0,5.221,1570065000.0,248237000.0,248237000.0,185131838.0,5.221,966545000.0,1244358000.0,1492595000.0,,2747424000.0,10188000.0,103489000.0,103489000.0,98091000.0,98091000.0,-268000.0,966545000.0,966545000.0,966813000.0,966545000.0,966545000.0,966813000.0,-5398000.0,-5398000.0,1502542000.0,974974441.864929,1752446000.0,994978000.0,4317489000.0,,972376000.0,,0.0,1140869000.0,1570065000.0,248237000.0,,,,-10188000.0,-1517558.135071,174056000.0,0.152564,3322511000.0,984790000.0,,4317489000.0,-9947000.0,-9947000.0,
