symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangesInCash,CommonStockPayments,DividendsReceivedCFI,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InterestReceivedCFI,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfInvestment,SaleOfPPE,TaxesRefundPaid
BZU.MI,2023-12-31,TTM,EUR,1341488000.0,-303704000.0,-83309000.0,-191319000.0,-191319000.0,0.0,84663000.0,-29526000.0,1120712000.0,-706013000.0,515100000.0,-35668000.0,52371000.0,-304110000.0,0.0,0.0,-595461000.0,0.0,966545000.0,-5692000.0,-157810000.0,-595465000.0,-595461000.0,-5812000.0,-277642000.0,-4000.0,818804000.0,69000.0,-5692000.0,-159410000.0,-298012000.0,-595461000.0,0.0,1600000.0,20370000.0,-195206000.0
