symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
DIB.MI,2022-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255000.0,,,,,,,,,,,,,,,,,,,,,,,,4622000.0,,,
DIB.MI,2023-03-31,3M,EUR,51825000.0,20717000.0,,18528000.0,,,,,5706000.0,8117000.0,8596000.0,5706000.0,153185000.0,48512000.0,,,102747000.0,,,150163000.0,,,3625000.0,153185000.0,0.0,22063000.0,,,,,,14478000.0,81000.0,,2223000.0,,10095000.0,3022000.0,15297000.0,876000.0,881000.0,14265037.0,,7923000.0,,,,,,4721000.0,479000.0,57650000.0,8255000.0,,120498000.0,14265037.0,153185000.0,3022000.0,2598000.0,278455000.0,153185000.0,,155408000.0,123047000.0,229943000.0,20300000.0,5825000.0,4901000.0,,0.0,-54235000.0
DIB.MI,2023-06-30,3M,EUR,46837000.0,14104000.0,-12646000.0,18528000.0,-913000.0,11386000.0,14401000.0,5415000.0,5706000.0,9407000.0,20751000.0,5706000.0,142343000.0,65977000.0,46377000.0,46377000.0,104702000.0,949000.0,3355000.0,153023000.0,15017000.0,24755000.0,3355000.0,196309000.0,0.0,11386000.0,14000.0,635000.0,5415000.0,7589000.0,13004000.0,14000.0,81000.0,24000.0,1375000.0,44559000.0,12109000.0,-10680000.0,17087000.0,911000.0,879000.0,14265037.0,23790000.0,8635000.0,153023000.0,8089000.0,4320000.0,8635000.0,9695000.0,16716000.0,11344000.0,58254000.0,7074000.0,0.0,115270000.0,14265037.0,142343000.0,-10680000.0,3977000.0,267685000.0,149932000.0,59381000.0,143718000.0,123967000.0,201708000.0,19265000.0,2782000.0,,,0.0,-38725000.0
DIB.MI,2023-09-30,3M,EUR,44053000.0,10832000.0,,18528000.0,,16503000.0,,,5706000.0,4644000.0,4970000.0,5706000.0,135898000.0,34860000.0,,,102694000.0,,,161040000.0,,,3471000.0,135898000.0,0.0,16503000.0,14000.0,,,,,14000.0,81000.0,,-43000.0,,9140000.0,-25142000.0,18970000.0,957000.0,877000.0,14265037.0,10723000.0,8224000.0,,8776000.0,1609000.0,4185000.0,,3837000.0,326000.0,50233000.0,6886000.0,,113221000.0,14265037.0,135898000.0,-25142000.0,4864000.0,249303000.0,135898000.0,,135855000.0,113448000.0,214443000.0,10754000.0,1995000.0,,,0.0,-67834000.0
DIB.MI,2023-12-31,3M,EUR,47776000.0,13174000.0,,18528000.0,,13548000.0,,,5706000.0,4226000.0,4370000.0,5706000.0,131551000.0,36100000.0,,,106189000.0,,,159665000.0,,,3435000.0,131551000.0,0.0,13548000.0,14000.0,,,,,14000.0,187000.0,,-2062000.0,,8641000.0,-28114000.0,18212000.0,978000.0,870000.0,14265037.0,,,,,1590000.0,7638000.0,,3959000.0,144000.0,57524000.0,5824000.0,,111943000.0,14265037.0,131551000.0,-28114000.0,5338000.0,244624000.0,131551000.0,,129489000.0,115135000.0,208524000.0,8946000.0,2110000.0,,0.0,0.0,-70089000.0
DIB.MI,2024-03-31,3M,EUR,45269000.0,15403000.0,,18528000.0,,6894000.0,,,5706000.0,4010000.0,4154000.0,5706000.0,127857000.0,46166000.0,,,98244000.0,,,142346000.0,,,3068000.0,127857000.0,0.0,6894000.0,14000.0,,,,,14000.0,404000.0,,-3123000.0,,8024000.0,-14489000.0,20367000.0,954000.0,871000.0,14265037.0,,3777000.0,,,1576000.0,,,13340000.0,144000.0,46636000.0,5386000.0,,112744000.0,14265037.0,127857000.0,-14489000.0,4815000.0,232020000.0,127857000.0,,124734000.0,107286000.0,185854000.0,9042000.0,1367000.0,,0.0,0.0,-52078000.0
