symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RestrictedCash,RetainedEarnings,ShareIssued,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkingCapital,WriteOff
PRM.MI,2019-12-31,12M,EUR,,,-568854.0,-3238272.0,,,12560957.0,-0.396219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12560957.0,-0.396219,,,,,,140.170429,,,,,14035718.0,914598.0,,,,,,,-2739352.0,,,,0.0,,,987988.0,16431409.0,17419397.0,,,,109892.0,24820.0,,,,,,,,,,,,,,,-10015.0,,,,19525.0,,,,8427.0,,,373747.0,,,,,,,,,,,829249.0,,,17795.0,,565993.0,-2.0,,,889778.0,,,,,,,,-2272129.0,8763.0,,,,,,,,8427.0,,,,,,,,,,,,,,,,,,,,,,,3003.0
PRM.MI,2020-12-31,12M,EUR,2702615.0,12236395.0,-669877.0,-3202399.0,,855090.0,12778157.0,-0.341465,647396.0,-847935.0,715634.0,12778157.0,678268.0,3993240.0,30872.0,1238.0,,3355845.0,-167596.0,5175590.0,8365077.0,30871.0,12778157.0,-982812.0,,8666644.0,18385837.0,243633.0,7950649.0,7950649.0,22444640.0,-543879.0,101023.0,956113.0,3378461.0,3378461.0,12778157.0,-0.341465,-4363299.0,-2705652.0,672809.0,678268.0,41956660.0,62.360432,-6150128.0,6177798.0,3179643.0,6090042.0,12236395.0,959769.0,6616401.0,2205184.0,2205184.0,420287.0,420287.0,,-1784897.0,7525.0,20753278.0,-844734.0,,,2890111.0,715634.0,13785441.0,14501075.0,2890111.0,-9186716.0,14594.0,,24820.0,18400546.0,7820.0,3659.0,394217.0,21057822.0,-4363299.0,-4363299.0,-4366958.0,-4363299.0,-4363299.0,-4366958.0,-4366958.0,-802763.0,-1784897.0,3201.0,-6296605.0,-6296605.0,-1784897.0,-247740.0,,289892.0,-45172.0,,-7072854.0,3914957.0,,1902587.0,136087.0,672809.0,-4363299.0,7025733.0,9742340.0,-3125939.0,15283045.0,12778157.0,1.0,960660.0,,2910399.0,,1880493.0,345714.0,-722021.0,498829.0,2426420.0,934949.0,1963295.0,3314972.0,0.0,13106477.0,283347.0,-4910836.0,469590.0,-802763.0,7525.0,8666644.0,956113.0,273496.0,-9186716.0,,-17879732.0,12778157.0,,0.0,-982812.0,-7072854.0,0.0,-543879.0,0.110751,185382.0,41388027.0,12802629.0,22451724.0,-974992.0,18408984.0,42363019.0,23002190.0,19918379.0,-3125939.0,15283045.0,7977442.0,0.0,0.0,3514717.0,-4058803.0,0.0
PRM.MI,2021-12-31,12M,EUR,4967130.0,7880455.0,-753718.0,,,795335.0,20501847.0,-0.288238,678268.0,-1374822.0,304394.0,20250325.0,918066.0,6016610.0,239798.0,-128658.0,-2997928.0,2937668.0,655648.0,5468423.0,5935153.0,239798.0,20250325.0,2552776.0,9445003.0,9816665.0,16166959.0,304394.0,5373264.0,5677658.0,25882874.0,-868650.0,83843.0,879178.0,5700855.0,5700855.0,20501847.0,-0.288238,-5909415.0,-4258164.0,1442691.0,918066.0,24547798.0,,2859957.0,5054977.0,12665934.0,15434155.0,7880455.0,1101286.0,6997665.0,2522470.0,2522470.0,791321.0,791321.0,-1731150.0,,151183.0,7926040.0,-9049958.0,99547.0,9445003.0,6739990.0,,,,6739990.0,-11198881.0,14594.0,,84052.0,13326199.0,12459.0,2568.0,9445003.0,4455198.0,-5909415.0,-5909415.0,-5911983.0,-5909415.0,-5909415.0,-5911983.0,-5911983.0,-1335111.0,-1731149.0,0.0,-4458891.0,-4458891.0,-1731149.0,7424.0,-7675136.0,347568.0,-39711.0,,-12881379.0,5073616.0,,2462495.0,99547.0,1442691.0,-5909415.0,6429799.0,12047148.0,-5049483.0,16814330.0,20501847.0,,,-2.0,2768221.0,,1731150.0,-1.0,-3.0,574844.0,5939870.0,1017234.0,1956982.0,5098544.0,0.0,19734412.0,422658.0,-6780634.0,487350.0,-1335111.0,151183.0,9816665.0,879178.0,279765.0,-11198881.0,,-19690550.0,20501847.0,,0.0,2552776.0,-12881379.0,0.0,-868650.0,0.128107,161729.0,47618834.0,2552776.0,5677658.0,2565235.0,21863813.0,45053599.0,31451874.0,19170725.0,-5049484.0,16814330.0,8827412.0,0.0,0.0,3941837.0,-9715915.0,
PRM.MI,2022-12-31,12M,EUR,6071826.0,15686111.0,-877542.0,,963029.0,963030.0,38839843.0,-0.278681,918066.0,-1527696.0,283010.0,22685592.0,321672.0,5672425.0,-596394.0,-314268.0,155903.0,2108456.0,1104696.0,-2160828.0,738056.0,-596393.0,22685592.0,-4126100.0,3695251.0,12032787.0,21927155.0,283010.0,4685959.0,4968969.0,26854120.0,-255099.0,123825.0,1086855.0,8711383.0,8711383.0,38839843.0,-0.278681,-10823922.0,-8988836.0,-277453.0,321672.0,15871972.0,,3257593.0,-3853987.0,11302334.0,14564779.0,6853567.0,1171727.0,7460666.0,2084262.0,2084262.0,222708.0,222708.0,-1861554.0,,465452.0,15152934.0,-1527695.0,61356.0,3695251.0,4196497.0,0.0,14593075.0,14593075.0,4196497.0,-3408738.0,14594.0,856918.0,76411.0,2636263.0,18554.0,-5922.0,3695251.0,18957362.0,-10823922.0,-10823922.0,-10817999.0,-10823922.0,-10823922.0,-10817999.0,-10817999.0,-1457254.0,-1861554.0,,787759.0,787759.0,-1861554.0,,1.0,294185.0,-70442.0,,-18690879.0,3472985.0,,1791693.0,61356.0,-277453.0,-10823922.0,-2326291.0,16672209.0,-9211543.0,19493453.0,38839843.0,-1.0,,,3262445.0,,1861554.0,-3.0,1.0,592679.0,4983192.0,1095316.0,-233011.0,5350753.0,0.0,21121562.0,473180.0,-11073098.0,313869.0,-1457254.0,465452.0,12032787.0,1086855.0,104681.0,-3408738.0,200000.0,-30514216.0,38839843.0,,0.0,-4126100.0,-18690879.0,0.0,-255099.0,0.023038,136178.0,45604118.0,10466975.0,19562044.0,-4107546.0,28704996.0,49711664.0,23676962.0,22857544.0,-9211544.0,19493453.0,10066544.0,0.0,0.0,5615857.0,-4926965.0,1864383.0
PRM.MI,2023-12-31,12M,EUR,3338053.0,14316347.0,,,1030876.0,1027627.0,,,321672.0,-590007.0,1001577.0,22825825.0,312368.0,7031721.0,-9305.0,-130146.0,,735897.0,-2733774.0,4381187.0,2253164.0,-9304.0,22825825.0,-8367726.0,6270021.0,12852484.0,17971987.0,0.0,4539740.0,4539740.0,21522151.0,163638.0,122721.0,1150348.0,1150520.0,119644.0,,,-10628823.0,-8196172.0,-7045652.0,312368.0,19881648.0,,3767981.0,-2409164.0,11302334.0,14066556.0,,,4061509.0,2256528.0,2256528.0,108110.0,108110.0,-2148417.0,,595597.0,9901905.0,-1958128.0,,6270021.0,2712095.0,1001577.0,13729891.0,14731468.0,2712095.0,-3781865.0,1382715.0,856918.0,,5940793.0,38996.0,-12484.0,6270021.0,17957263.0,-10628823.0,-10628823.0,-10616339.0,-10628823.0,-10628823.0,-10599418.0,-10616339.0,-529405.0,-2148418.0,-1368121.0,-1069770.0,-1069770.0,-2148418.0,117587.0,,232065.0,-60602.0,,-22434282.0,3389325.0,,1704994.0,63348.0,-7045652.0,-10628823.0,-1819157.0,12365794.0,-8304285.0,16913993.0,84482738.0,,,1.0,2764222.0,,2148417.0,,,6276177.0,2770472.0,,-4250029.0,6719353.0,0.0,16774291.0,402012.0,-10452700.0,471771.0,,,12852484.0,1150348.0,321986.0,-3781865.0,254636.0,-39314795.0,84482738.0,,0.0,-8367726.0,-22434282.0,0.0,163638.0,0.24,23715.0,38303424.0,5362165.0,19271208.0,-8328730.0,25218278.0,46632154.0,20331436.0,25110003.0,-8304283.0,16913993.0,10665766.0,0.0,0.0,7816623.0,-3550164.0,
