Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005239360,162,UCG,BANCHE,Euronext Milan,61.419.358.280,100,Inaccessible,3752,-036,-0135,3757298,19/07/24 - 17.35.18,980,6.593.996,18.290
