Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0001044996,819.372,DOV,SERVIZI FINANZIARI,Euronext STAR Milan,164.800.000,100,Inaccessible,206,-338,-0072,208932,19/07/24 - 17.35.16,902,310.152,263
