Codice Isin,ID Strumento,Codice Alfanumerico,Mercato,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005453110,896.884,NUS,Euronext Growth Milan,19.865.383,"1.500,00",Inaccessible,0996,+226,+0022,098911,19/07/24 - 17.24.03,1.500,13.500,5
