Codice Isin,ID Strumento,Codice Alfanumerico,Mercato,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005454027,902.703,DIT,Euronext Growth Milan,17.140.810,"1.500,00",Inaccessible,093,+000,+000,092957,19/07/24 - 17.35.19,1.500,21.000,6
