Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0003404214,412.425,ELC,PRODOTTO E SERVIZI PER CONSUMATORI,Euronext STAR Milan,120.946.548,100,Inaccessible,191,-026,-0005,191434,19/07/24 - 17.35.27,29,18.317,35
