Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0003814537,436.025,SRI,PRODOTTI E SERVIZI INDUSTRIALI,Euronext STAR Milan,59.006.532,100,Inaccessible,1855,+000,+000,1855,19/07/24 - 17.35.18,1,3.801,3
