Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005314635,830.136,ALK,MEDIA,Euronext STAR Milan,69.078.339,100,Inaccessible,1215,+083,+010,1210089,19/07/24 - 12.59.19,30,5.008,8
