Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005438046,884.293,IOT,TECNOLOGIA,Euronext STAR Milan,365.674.697,100,Inaccessible,275,-300,-0085,277161,19/07/24 - 17.36.00,2.095,166.657,393
