Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005241192,810.743,ECNL,CHIMICA,Euronext STAR Milan,128.040.094,100,Inaccessible,299,+067,+002,296931,19/07/24 - 17.35.19,1,12.871,42
