Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0003153621,365.409,TIP,SERVIZI FINANZIARI,Euronext STAR Milan,1.740.540.601,100,Inaccessible,944,-146,-014,94884,19/07/24 - 17.35.07,20,136.896,439
