Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0003217335,433,BO,PRODOTTI E SERVIZI INDUSTRIALI,Euronext Milan,32.638.903,100,Inaccessible,0684,+059,+0004,068365,19/07/24 - 14.35.26,500.000,530.583,10
