Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005246191,844.717,COM,PRODOTTI E SERVIZI INDUSTRIALI,Euronext Milan,975.055.060,100,Inaccessible,3400,-029,-010,3421511,19/07/24 - 17.35.23,26,1.919,36
