Codice Isin,ID Strumento,Codice Alfanumerico,Mercato,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005449464,892.324,ATON,Euronext Growth Milan,41.625.000,50000,Inaccessible,555,-348,-020,555,19/07/24 - 15.55.43,500,500,1
