Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005283640,7.039,SERI,PRODOTTI E SERVIZI INDUSTRIALI,Euronext Milan,218.884.853,100,Inaccessible,4055,-264,-011,412231,19/07/24 - 17.35.29,100,90.092,210
