Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0003497176,236.045,TITR,TELECOMUNICAZIONI,Euronext Milan,1.606.406.488,100,Inaccessible,02665,+015,+000,026435,19/07/24 - 17.35.07,17.009,12.553.515,979
