Codice Isin,ID Strumento,Codice Alfanumerico,Mercato,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005430936,879.217,EVISO,Euronext Growth Milan,122.568.281,100,Inaccessible,497,+122,+006,498046,19/07/24 - 17.35.23,2,18.622,76
