Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005599938,761.005,FCT,PRODOTTI E SERVIZI INDUSTRIALI,Euronext Milan,929.369.364,100,Inaccessible,5468,+149,+008,547736,19/07/24 - 17.37.42,401,2.787.848,3.063
