Codice Isin,ID Strumento,Codice Alfanumerico,Mercato,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005531261,967.386,GM,Euronext Growth Milan,50.350.000,100,Inaccessible,265,-149,-004,265164,19/07/24 - 16.53.32,100,8.371,11
