Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0004329733,770,CAI,MEDIA,Euronext STAR Milan,296.388.599,100,Inaccessible,2205,+115,+0025,217877,19/07/24 - 17.35.48,267,191.249,200
