Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0001454435,772,TXT,TECNOLOGIA,Euronext STAR Milan,338.812.812,100,Inaccessible,2605,-019,-005,260776,19/07/24 - 17.35.28,18,6.961,123
