Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0003128367,441,ENEL,SERVIZI PUBBLICI,Euronext Milan,68.584.422.916,100,Inaccessible,6746,-079,-0054,675795,19/07/24 - 17.35.13,5.090,30.984.054,15.026
