Codice Isin,ID Strumento,Codice Alfanumerico,Mercato,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005496101,932.455,RDF,Euronext Growth Milan,40.782.406,100,Inaccessible,482,-549,-028,486368,19/07/24 - 17.35.10,125,69.321,311
