Codice Isin,ID Strumento,Codice Alfanumerico,Mercato,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005252736,648.668,FIC,Euronext Growth Milan,48.621.870,100,Inaccessible,1650,+000,+000,165958,19/07/24 - 16.46.45,21,500,3
