Codice Isin,ID Strumento,Codice Alfanumerico,Mercato,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005418204,871.444,RETI,Euronext Growth Milan,24.248.060,"1.500,00",Inaccessible,194,+104,+002,1935,19/07/24 - 14.22.19,1.500,3.000,2
