Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0003497168,342,TIT,TELECOMUNICAZIONI,Euronext Milan,3.743.455.718,100,Inaccessible,02442,+000,+000,024298,19/07/24 - 17.36.15,60.000,134.787.893,3.882
