Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0003056386,252,PINF,AUTOMOBILI E COMPONENTISTICA,Euronext Milan,57.746.596,100,Inaccessible,0734,-265,-002,074109,19/07/24 - 17.28.07,498,56.703,47
