Codice Isin,ID Strumento,Codice Alfanumerico,Super Sector,Mercato/Segmento,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0001447348,134,MIT,SERVIZI FINANZIARI,Euronext Milan,122.834.526,100,Inaccessible,151,+000,+000,151969,19/07/24 - 12.07.58,300,490,2
