Codice Isin,ID Strumento,Codice Alfanumerico,Mercato,Capitalizzazione di Mercato,Lotto Minimo,Fase di Mercato,Prezzo Ultimo Contratto,Var %,Var Assoluta,Pr Medio Progr,Data - Ora Ultimo Contratto:,Quantità Ultimo,Quantità Totale,Numero Contratti
IT0005532483,975.770,CUBE,Euronext Growth Milan - Segmento Professionale,39.275.500,"2.500,00",Inaccessible,,,+000,,-,,,
