symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeExtraordinary,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentInsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
LMG.MI,2019-12-31,12M,EUR,,,-28151000.0,-807000.0,,145000.0,4000.0,14839000.0,0.15,,27699000.0,,-14035000.0,10819000.0,,,,-743000.0,4487000.0,,,,,-921000.0,,,,,,-743000.0,,,,,,,1494000.0,,,,,,,,,,14839000.0,0.15,,,,,,,,,,,,,21899000.0,,,,,,,,,,,,,,,,,,16000.0,9325000.0,,,,,,,,,,-62000.0,,,,,,0.0,,,,,,,,,,,,938000.0,38000.0,,,938000.0,,631000.0,608000.0,,,414000.0,,,,,,,,-1000.0,,,,4000.0,,,1382000.0,,,,,,,,,,,,,,,,4802000.0,,,,,,,,,938000.0,,,,,,,,,,,,,,,,,,,,,,,,21000.0,,,,,
LMG.MI,2020-12-31,12M,EUR,8508000.0,13846000.0,-31188000.0,-807000.0,7068000.0,144000.0,4000.0,14839000.0,0.080464,4888000.0,27554000.0,-17527000.0,,9956000.0,14878000.0,7565000.0,7565000.0,,,7565000.0,2677000.0,84000.0,-1995000.0,231000.0,-3736000.0,7246000.0,1859000.0,2677000.0,14878000.0,,36859000.0,,,61000.0,9529000.0,43655000.0,1813000.0,3128000.0,4941000.0,17604000.0,,10126000.0,10126000.0,10105000.0,3037000.0,,14839000.0,0.080464,1194000.0,,2367000.0,12493000.0,7565000.0,45238864.0,-3201000.0,,,-4335000.0,1051000.0,19895000.0,14653000.0,53596000.0,11445000.0,,953000.0,953000.0,,,,80000.0,63840000.0,-7314000.0,4000.0,1670000.0,,,17000000.0,13852000.0,,8143000.0,23853000.0,31996000.0,17000000.0,-19182000.0,1670000.0,,4770000.0,17380864.0,234000.0,-13000.0,,19416000.0,1194000.0,1194000.0,1208000.0,,-1000.0,1195000.0,1195000.0,1207000.0,1207000.0,-7314000.0,-953000.0,0.0,-2338000.0,-2182000.0,-953000.0,-156000.0,,22408000.0,0.0,-156000.0,16964000.0,421000.0,707000.0,39000.0,1593000.0,426000.0,12515000.0,1213794.908062,13192000.0,8991000.0,2454000.0,20974000.0,14855440.0,0.0,24000.0,18844000.0,,,,-5414000.0,1379000.0,7359000.0,9682000.0,0.0,11384000.0,198000.0,,1414000.0,0.0,,-17527000.0,,0.0,80000.0,9529000.0,10126000.0,1364000.0,-19338000.0,,,11307000.0,10213000.0,,,14877840.0,,-156000.0,-22000.0,36859000.0,16964000.0,-3205.091938,206000.0,0.145686,12338000.0,,88765000.0,60712000.0,36937000.0,37093000.0,18520000.0,51672000.0,45110000.0,34068000.0,2433000.0,,20974000.0,1497000.0,-22000.0,-22000.0,19000.0,22400.0,,,26051000.0,22000.0
LMG.MI,2021-12-31,12M,EUR,12508000.0,18820000.0,-34165000.0,-526000.0,10828000.0,144000.0,4000.0,14839000.0,0.166184,7565000.0,29103000.0,-27136000.0,,9977000.0,14878000.0,12105000.0,12105000.0,,,12105000.0,4540000.0,-48000.0,-411000.0,377000.0,4477000.0,-5062000.0,-559000.0,4540000.0,14878000.0,,39263000.0,,,61000.0,11113000.0,53553000.0,2115000.0,2372000.0,4487000.0,22117000.0,,13067000.0,13067000.0,13067000.0,2239000.0,,14839000.0,0.166184,2466000.0,,3834000.0,16901000.0,12105000.0,45083408.0,3388000.0,,,-12190000.0,1051000.0,22974000.0,19346000.0,55268000.0,16528000.0,,969000.0,969000.0,,,,128000.0,70559000.0,-13794000.0,4000.0,1661000.0,,,21435000.0,13865000.0,,7862000.0,28924000.0,36786000.0,21435000.0,-16364000.0,1661000.0,,4860000.0,18866408.0,206000.0,28000.0,,19191000.0,2466000.0,2466000.0,2439000.0,,-1000.0,2467000.0,2467000.0,2438000.0,2438000.0,-13464000.0,-969000.0,0.0,4315000.0,5071000.0,-969000.0,,,21103000.0,-330000.0,-756000.0,16289000.0,310000.0,724000.0,20000.0,1763000.0,465000.0,16901000.0,2467000.0,14946000.0,12745000.0,3783000.0,27641000.0,14855440.0,0.0,20000.0,21923000.0,,,19000.0,-9078000.0,2056000.0,7379000.0,8304000.0,0.0,16538000.0,427000.0,,2865000.0,0.0,,-26806000.0,,-330000.0,128000.0,11113000.0,13067000.0,1281000.0,-17120000.0,,,12680000.0,13342000.0,,,14877840.0,,-756000.0,-8000.0,39263000.0,16289000.0,0.0,426000.0,0.148691,14052000.0,,100484000.0,68187000.0,41273000.0,39469000.0,23858000.0,61015000.0,46931000.0,38898000.0,3783000.0,,27641000.0,1974000.0,-8000.0,-8000.0,19000.0,22400.0,,,31436000.0,8000.0
LMG.MI,2022-12-31,12M,EUR,12754000.0,25411000.0,-35591000.0,-526000.0,12792000.0,144000.0,4000.0,14855440.0,0.173135,12105000.0,26070000.0,-39844000.0,,6385000.0,14878000.0,5647000.0,5647000.0,,,5647000.0,-6458000.0,-11000.0,-2476000.0,4414000.0,-1074000.0,-2980000.0,-6541000.0,-6458000.0,14878000.0,,45185000.0,0.0,0.0,60000.0,19890000.0,58186000.0,491000.0,35918000.0,35918000.0,58716000.0,322000.0,14456000.0,14456000.0,14456000.0,1664000.0,0.0,14855440.0,0.173135,2572000.0,0.0,2897000.0,17353000.0,5647000.0,55188180.0,7162000.0,0.0,0.0,-26161000.0,0.0,36590000.0,25814000.0,12762000.0,10515000.0,0.0,0.0,0.0,0.0,0.0,-1003000.0,138000.0,86235000.0,-27303000.0,0.0,1720000.0,0.0,0.0,26289000.0,11688000.0,,5894000.0,5132000.0,5132000.0,26289000.0,-18821000.0,1720000.0,152000.0,931000.0,19609180.0,172000.0,-36000.0,0.0,35403000.0,2572000.0,2572000.0,2575000.0,,-3000.0,2575000.0,2575000.0,2575000.0,2572000.0,-27245000.0,-1288000.0,0.0,7468000.0,7468000.0,-1288000.0,-306000.0,,12762000.0,-58000.0,-95000.0,8595000.0,106000.0,894000.0,91000.0,0.0,384000.0,19551000.0,4528693.47601,13683000.0,4180000.0,6335000.0,30405000.0,14855440.0,,932000.0,36590000.0,1288000.0,4000.0,20000.0,855000.0,2843000.0,83000.0,7846000.0,0.0,15749000.0,1772000.0,655000.0,2897000.0,0.0,320000.0,-39786000.0,0.0,-58000.0,138000.0,19890000.0,14456000.0,1974000.0,-18821000.0,0.0,320000.0,16663000.0,12541000.0,0.0,0.0,14877840.0,,-95000.0,-2198000.0,45185000.0,8595000.0,-244306.52399,322000.0,0.111149,18489000.0,460000.0,109468000.0,50317000.0,41050000.0,45357000.0,24070000.0,64111000.0,51282000.0,5395000.0,4078000.0,1288000.0,30405000.0,2995000.0,-2198000.0,-2198000.0,,22400.0,39000.0,0.0,-530000.0,1878000.0
LMG.MI,2023-12-31,12M,EUR,12544000.0,26484000.0,,,17077000.0,,,,,5647000.0,,-29832000.0,,,14878000.0,7658000.0,7658000.0,-594000.0,,7658000.0,2011000.0,-18000.0,-3706000.0,,-210000.0,-4418000.0,-8352000.0,2011000.0,14878000.0,,49471000.0,0.0,0.0,60000.0,30747000.0,63157000.0,,33340000.0,33340000.0,50524000.0,439000.0,17877000.0,17877000.0,17876000.0,799000.0,0.0,,,4879000.0,0.0,5285000.0,23162000.0,7658000.0,56305963.0,-2208000.0,0.0,0.0,-15754000.0,0.0,29281000.0,,11954000.0,10554000.0,0.0,0.0,0.0,14000.0,14000.0,-2063000.0,156000.0,88666000.0,-9859000.0,0.0,1785000.0,0.0,0.0,22819000.0,11093000.0,,,5855000.0,5855000.0,22819000.0,-24315000.0,1785000.0,251000.0,732000.0,19014963.0,139000.0,,0.0,31537000.0,4879000.0,4879000.0,4846000.0,,33000.0,4846000.0,4846000.0,4846000.0,4879000.0,-9769000.0,-2459000.0,0.0,-1496000.0,-1496000.0,-2459000.0,-118000.0,,11954000.0,-90000.0,,20190000.0,,,86000.0,0.0,,23552000.0,5203604.541154,14078000.0,2420000.0,8134000.0,41301000.0,14855440.0,,206000.0,29281000.0,2473000.0,4000.0,28000.0,886000.0,,69000.0,6438000.0,0.0,14690000.0,1502000.0,476000.0,5285000.0,0.0,216000.0,-29742000.0,0.0,-90000.0,156000.0,30747000.0,17877000.0,,-24315000.0,0.0,216000.0,20499000.0,19973000.0,0.0,0.0,14877840.0,,,-390000.0,49471000.0,20190000.0,-32395.458846,439000.0,0.083065,21945000.0,-1110000.0,106354000.0,55326000.0,39195000.0,49610000.0,33167000.0,56744000.0,43197000.0,6220000.0,7679000.0,2473000.0,41301000.0,2146000.0,-390000.0,-390000.0,,22400.0,39000.0,0.0,12633000.0,174000.0
