symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InvestingCashFlow,IssuanceOfCapitalStock,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetOtherFinancingCharges,NetOtherInvestingChanges,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,PurchaseOfIntangibles,PurchaseOfInvestment,SaleOfIntangibles,SaleOfInvestment,TaxesRefundPaid
EXAI.MI,2023-12-31,TTM,EUR,10693726.0,-7120279.0,-9698777.0,0.0,283214.0,-831495.0,92849.0,-6538924.0,-6724252.0,-9698775.0,4051034.0,-54541.0,7359282.0,7359282.0,994950.0,-834675.0,-8166709.0,-7817670.0,4051034.0,4051034.0,-23262877.0,-23262877.0,-7120279.0,-697390.0,-4885709.0,-1.0,-1046430.0,-1.0,19807542.0,-7120279.0,-1049963.0,0.0,352573.0,1828416.0
