symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,DerivativeProductLiabilities,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
CNS.MI,2019-12-31,12M,EUR,,,,,,50282.0,,,,,5691922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,323789.0,,,,,,,,,-730.0,,,,47000.0,1.0,-2.0,,,1418642.0,,,,,,,,,,,,,,,,,,,,,,,
CNS.MI,2020-12-31,12M,EUR,1967692.0,6527072.0,,,,50282.0,1966709.0,500000.0,5596905.0,5596905.0,5596905.0,,500000.0,13417018.0,,28897428.0,138572.0,,138572.0,,19762621.0,,572000.0,289798.0,,4053372.0,-100000.0,15343848.0,13417018.0,50282.0,,,,1828137.0,,1828137.0,,249926.0,,,4053372.0,13127220.0,3791685.0,13577.0,655934.0,30760000.0,-1137.0,-1.0,,,19000.0,-1.0,1.0,1376172.0,4053372.0,1411740.0,,4112137.0,19000.0,,2032000.0,,5891315.0,30760000.0,13417018.0,13127220.0,,37082564.0,13417018.0,1966709.0,13417018.0,23665546.0,8185136.0,3902925.0,768273.0,,,12839848.0,9134807.0
CNS.MI,2021-12-31,12M,EUR,3340891.0,9635848.0,-2570839.0,0.0,-135583.0,50000.0,2002077.0,500000.0,1719184.0,2285225.0,,1719184.0,500000.0,18303411.0,162987.0,38677561.0,142002.0,1188171.0,1330173.0,576857.0,22528113.0,25911.0,755392.0,930893.0,9771431.0,6491145.0,-200000.0,21973596.0,22190373.0,50000.0,1.0,0.0,266413.0,1860075.0,2698791.0,4558866.0,1.0,,2841564.0,2167778.0,3920306.0,17372518.0,2716866.0,1154.0,878173.0,30760000.0,-1.0,9226.0,,930893.0,,,-1.0,1422983.0,3220181.0,,566041.0,5436122.0,1070213.0,0.0,2902162.0,780000.0,7392502.0,30760000.0,18303411.0,17372518.0,2355823.0,46295627.0,21002202.0,5889039.0,18303411.0,27992216.0,7618066.0,5464103.0,672248.0,,,18516042.0,16149448.0
CNS.MI,2022-12-31,12M,EUR,7515577.0,11051575.0,-3213437.0,17565228.0,-191457.0,50000.0,858177.0,4244000.0,25921022.0,25927022.0,,25921022.0,4244000.0,46709543.0,182382.0,72153297.0,149854.0,207443.0,357297.0,275063.0,35421550.0,58792.0,1340526.0,2444787.0,11243032.0,10669461.0,-312235.0,29956825.0,47781717.0,50000.0,1.0,11664.0,4152117.0,708323.0,864731.0,1573054.0,11665.0,,3472602.0,,7456024.0,44264756.0,2522166.0,52632.0,822367.0,30760000.0,322.0,75560.0,,2444787.0,7529428.0,-1.0,,1726420.0,2862360.0,3838306.0,6000.0,9485622.0,1020530.0,0.0,3906329.0,648000.0,9488832.0,30760000.0,46709543.0,44264756.0,3273960.0,84637938.0,47574274.0,1930351.0,46709543.0,37928395.0,12484641.0,2506845.0,243625.0,,0.0,25022205.0,36731747.0
CNS.MI,2023-12-31,12M,EUR,5318543.0,8197383.0,-4465274.0,17906682.0,-233809.0,,692945.0,4244000.0,24327722.0,28361134.0,,24327722.0,4244000.0,51751044.0,2112468.0,77815951.0,195470.0,1074394.0,1269864.0,348080.0,37708387.0,23013.0,1707525.0,4648039.0,8431192.0,14119332.0,-412235.0,36698950.0,57296769.0,0.0,1714852.0,0.0,4169122.0,497475.0,4471331.0,4968806.0,1714852.0,296700.0,3793049.0,,9654058.0,47103005.0,2375223.0,86851.0,1013267.0,30710614.0,,1129922.0,4541666.0,4648039.0,,,360055.0,2393646.0,4044693.0,121114.0,4033412.0,8161046.0,1328268.0,0.0,5287833.0,778000.0,6821322.0,30760000.0,51751044.0,47103005.0,1983022.0,96208123.0,56222375.0,6238670.0,51751044.0,44457079.0,18392172.0,6748692.0,448857.0,49386.0,192564.0,30115827.0,40107564.0
