symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
IRE.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,345753000.0,,,,,,,,,,,79673000.0,,,,,,,,,,,,,,,25500000.0,3056018000.0,3056018000.0,,,,,3021399000.0,,,,,,,,,,,,,,429478000.0,,,,,,,,,,,,,,,,,,,,,,,,,658000.0,
IRE.MI,2020-12-31,12M,EUR,977906000.0,885921000.0,-3426422000.0,133019000.0,-232088000.0,1285000.0,173736000.0,798082000.0,38694000.0,1300931000.0,890169000.0,986843000.0,,890169000.0,1300931000.0,2387903000.0,242279000.0,2269570000.0,9804000.0,268905000.0,278709000.0,1692357000.0,84418000.0,75712000.0,3789000.0,800000.0,4020000.0,169255000.0,2489347000.0,1118009000.0,7225380000.0,16444000.0,65642000.0,2387903000.0,2764000.0,177756000.0,221613000.0,142404000.0,28890000.0,3704631000.0,3733521000.0,221613000.0,409091000.0,5573896000.0,376844000.0,3083367000.0,3798958000.0,-101444000.0,3569000.0,429448000.0,372768000.0,209317000.0,109027000.0,11042000.0,1285063373.0,46731000.0,150327000.0,2320092000.0,66670000.0,488006000.0,317168000.0,468719000.0,320257000.0,96674000.0,1300383000.0,11468000.0,0.0,65642000.0,239172000.0,1300931377.0,2387903000.0,-101444000.0,9622000.0,9502088000.0,2387903000.0,4012230000.0,2764747000.0,6737341000.0,7232518000.0,5044984000.0,5309000.0,488006000.0,15868004.0,34648000.0,964000.0,577213000.0
IRE.MI,2021-12-31,12M,EUR,1509104000.0,1063926000.0,-3680956000.0,133019000.0,-239512000.0,1144000.0,24798000.0,817303000.0,9120000.0,1300931000.0,606888000.0,606888000.0,,606888000.0,1300931000.0,2570615000.0,397651000.0,2592853000.0,9120000.0,432371000.0,441491000.0,2457293000.0,68636000.0,52105000.0,3140000.0,2024000.0,8469000.0,192480000.0,2715251000.0,1303438000.0,7620618000.0,167426000.0,111812000.0,3002986000.0,2456000.0,33267000.0,217339000.0,147651000.0,29820000.0,3464853000.0,3494673000.0,217339000.0,422989000.0,5751970000.0,379976000.0,3295105000.0,3939662000.0,-144636000.0,4198000.0,431783000.0,427572000.0,188725000.0,105601000.0,3954000.0,1283075732.0,59363000.0,77182000.0,2522771000.0,6696000.0,1000.0,122397000.0,506043000.0,350110000.0,,1730733000.0,14260000.0,0.0,111812000.0,303172000.0,1300931377.0,2570615000.0,-144636000.0,217924000.0,10170620000.0,2570615000.0,441491000.0,2950591000.0,7220029000.0,7577768000.0,4762736000.0,96092000.0,59828000.0,17855645.0,38691000.0,,135560000.0
IRE.MI,2022-12-31,12M,EUR,2140173000.0,1409435000.0,-4027966000.0,133019000.0,-299710000.0,16802000.0,25150000.0,938739000.0,15007000.0,1300931000.0,788402000.0,788402000.0,,788402000.0,1300931000.0,2745085000.0,267794000.0,3286141000.0,15007000.0,81869000.0,96876000.0,3116810000.0,207526000.0,,7548000.0,61729000.0,10188000.0,237966000.0,3064658000.0,1709145000.0,8394688000.0,182423000.0,139359000.0,2826954000.0,2015000.0,35338000.0,211320000.0,160090000.0,,,,211320000.0,404781000.0,6391567000.0,446069000.0,,4366722000.0,-319573000.0,3333000.0,438344000.0,340866000.0,142221000.0,90948000.0,5144000.0,1283075732.0,112290000.0,226274000.0,2826692000.0,22539000.0,,111371000.0,636498000.0,389630000.0,,2333401000.0,18913000.0,0.0,139359000.0,226017000.0,1300931377.0,2745085000.0,-319573000.0,228887000.0,11717059000.0,2745085000.0,96876000.0,3191154000.0,8525905000.0,8430917000.0,5409095000.0,74309000.0,63454000.0,17855645.0,38691000.0,,169331000.0
IRE.MI,2023-12-31,12M,EUR,1561479000.0,1288107000.0,-4320197000.0,133019000.0,-300532000.0,1144000.0,21673000.0,966583000.0,14686000.0,1300931000.0,436134000.0,436134000.0,,436134000.0,1300931000.0,2806301000.0,211271000.0,2666687000.0,14686000.0,623557000.0,638243000.0,3195555000.0,331881000.0,,14750000.0,30611000.0,10914000.0,247420000.0,3379463000.0,1588639000.0,8779709000.0,39039000.0,73877000.0,3429858000.0,2031000.0,32587000.0,212798000.0,162528000.0,,,,212798000.0,404882000.0,6724696000.0,435152000.0,187423000.0,4459512000.0,-573162000.0,3860000.0,518414000.0,400092000.0,128186000.0,87329000.0,5958000.0,1283075732.0,75182000.0,119633000.0,3132043000.0,23322000.0,,223895000.0,714631000.0,340614000.0,,1914637000.0,23313000.0,0.0,73877000.0,254845000.0,1300931377.0,2806301000.0,-573162000.0,389277000.0,11686225000.0,2806301000.0,638243000.0,3241453000.0,8444772000.0,9019539000.0,5249217000.0,114513000.0,59570000.0,17855645.0,38691000.0,,-528868000.0
