symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
IRE.MI,2023-03-31,3M,EUR,1283075732.0,0.105348,1481868000.0,140331000.0,140331000.0,1283075732.0,0.105348,135170000.0,219879000.0,360210000.0,480619000.0,27084000.0,27084000.0,6984000.0,6984000.0,-8859000.0,135170000.0,135170000.0,144029000.0,0.0,135170000.0,135170000.0,144029000.0,-20100000.0,-20100000.0,362519000.0,136894823.0,268028000.0,212591000.0,1962487000.0,40277000.0,0.0,192795000.0,1481868000.0,140331000.0,-2309000.0,-584177.0,48766000.0,0.253,1749896000.0,210282000.0,1962487000.0,-2309000.0,-2309000.0,2309000.0
IRE.MI,2023-06-30,3M,EUR,,,782054000.0,146579000.0,31899000.0,,,7897000.0,44757000.0,191336000.0,395384000.0,23349000.0,23349000.0,146000.0,146000.0,-6381000.0,7897000.0,7897000.0,14278000.0,0.0,7897000.0,7897000.0,14278000.0,-27916000.0,-27916000.0,178738000.0,-505197.496263,364924000.0,30460000.0,1177438000.0,82114000.0,0.0,21408000.0,782054000.0,146579000.0,5112000.0,4195802.503737,7130000.0,0.333053,1146978000.0,37931000.0,1177438000.0,12598000.0,12598000.0,-969000.0
IRE.MI,2023-09-30,3M,EUR,,,991562000.0,148403000.0,263083000.0,,,33923000.0,91421000.0,239824000.0,348674000.0,40654000.0,40654000.0,15697000.0,15697000.0,-3627000.0,33923000.0,33923000.0,37550000.0,0.0,33923000.0,33923000.0,37550000.0,-20244000.0,-20244000.0,239824000.0,33923000.0,267130000.0,81544000.0,1340236000.0,54089000.0,0.0,50767000.0,991562000.0,148403000.0,115000.0,0.0,13217000.0,0.260346,1258692000.0,76382000.0,1340236000.0,-7371000.0,-7371000.0,-4258000.0
IRE.MI,2023-09-30,TTM,EUR,1283075732.0,0.208055,,,,1283075732.0,0.208055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRE.MI,2023-12-31,3M,EUR,,,1327745000.0,165426000.0,-83785000.0,,,77990000.0,138468000.0,303894000.0,545458000.0,24095000.0,24095000.0,-3767000.0,-3767000.0,-8419000.0,77990000.0,77990000.0,86409000.0,0.0,77990000.0,77990000.0,86409000.0,-51210000.0,-51210000.0,303894000.0,77990000.0,416618000.0,128840000.0,1873203000.0,64350000.0,0.0,114373000.0,1327745000.0,165426000.0,,0.0,27964000.0,0.244498,1744363000.0,139983000.0,1873203000.0,,,
IRE.MI,2023-12-31,TTM,EUR,1283076000.0,0.2,,,,1283076000.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRE.MI,2024-03-31,3M,EUR,1283075732.0,0.09521,1000985000.0,154840000.0,154840000.0,1283075732.0,0.09521,122161000.0,229036000.0,383876000.0,541962000.0,36282000.0,36282000.0,13021000.0,13021000.0,-11778000.0,122161000.0,122161000.0,133939000.0,0.0,122161000.0,122161000.0,133939000.0,-23261000.0,-23261000.0,383178000.0,121675980.638534,329348000.0,212614000.0,1542947000.0,42124000.0,0.0,192754000.0,1000985000.0,154840000.0,698000.0,212980.638534,58815000.0,0.30513,1330333000.0,213312000.0,1542947000.0,698000.0,698000.0,-698000.0
IRE.MI,2024-03-31,TTM,EUR,1283075732.0,0.189861,4102346000.0,615186000.0,365975000.0,1283075732.0,0.189861,241836000.0,503445000.0,1118631000.0,1831478000.0,124380000.0,124380000.0,25097000.0,25097000.0,-30085000.0,241836000.0,241836000.0,271921000.0,0.0,241836000.0,241836000.0,271921000.0,-122631000.0,-122631000.0,1079725000.0,213926912.044109,1377958000.0,453520000.0,5933824000.0,242677000.0,0.0,379065000.0,4102346000.0,615186000.0,18895000.0,10996912.044109,107144000.0,0.282653,5480304000.0,467670000.0,5933824000.0,38906000.0,38906000.0,-9270000.0
