symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfBusiness,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfBusiness,SaleOfInvestment,SaleOfPPE,ShareIssued,ShortTermDebtPayments,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
ETH.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,30669000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,665000.0,,,,,,,,,591000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000.0,,-12321000.0,,,,,,,,,,,,,,,,,,,,,,,,,440020.0,,
ETH.MI,2020-12-31,12M,EUR,10647000.0,16441000.0,-18909000.0,136400000.0,-492000.0,2131000.0,,35143595.0,0.004,30687000.0,-4270000.0,3010000.0,8879000.0,41222000.0,41347000.0,41205000.0,41222000.0,10535000.0,3067000.0,-198000.0,161000.0,-504000.0,-5090000.0,-2564000.0,11752000.0,8879000.0,118864000.0,33000.0,41408000.0,77746000.0,1149000.0,7751000.0,8901000.0,29554000.0,1700000.0,4193000.0,4193000.0,4042000.0,1911000.0,35143595.0,0.004,132000.0,2237000.0,6430000.0,-1217000.0,41222000.0,175211235.0,,13456000.0,7995000.0,-882000.0,-61000.0,76668000.0,86775000.0,16933000.0,25377000.0,27973000.0,,151000.0,405000.0,405000.0,5000.0,5000.0,-485000.0,5000.0,17235000.0,118864000.0,-5092000.0,533000.0,,20996000.0,1861000.0,22013000.0,23874000.0,20996000.0,-7055000.0,533000.0,1342000.0,5768000.0,181586235.0,0.0,80000.0,,,132000.0,132000.0,132000.0,132000.0,132000.0,132000.0,132000.0,-4270000.0,-440000.0,-909000.0,13941000.0,13941000.0,-440000.0,,6468000.0,2000.0,-7055000.0,32089000.0,7478000.0,3166000.0,2918000.0,661000.0,6617000.0,274120.0,3388000.0,25383000.0,2590000.0,69381000.0,35225264.0,,677000.0,10107000.0,,480000.0,,61000.0,1099000.0,5447000.0,16729000.0,997000.0,125000.0,0.0,17368000.0,205000.0,367000.0,1832000.0,2847000.0,282000.0,,-4270000.0,-909000.0,-506000.0,7989000.0,41408000.0,4193000.0,404000.0,404000.0,-7055000.0,,80000.0,,2000.0,35515784.0,,-151000.0,442000.0,118864000.0,32089000.0,-44880.0,1700000.0,0.24,1359000.0,-1336000.0,179718000.0,118864000.0,32775000.0,118864000.0,66791000.0,60854000.0,101972000.0,31300000.0,2439000.0,40000.0,69381000.0,1274000.0,-187000.0,-187000.0,,290520.0,1251000.0,48192000.0
ETH.MI,2021-12-31,12M,EUR,13005000.0,11280000.0,-19644000.0,136400000.0,-393000.0,2745000.0,2745000.0,35406660.0,-0.294,41222000.0,-5326000.0,2265000.0,8879000.0,31704000.0,31827000.0,,31704000.0,-9518000.0,83000.0,-342000.0,-785000.0,2317000.0,5273000.0,6546000.0,-10054000.0,8879000.0,110436000.0,0.0,43988000.0,63688000.0,1173000.0,6964000.0,8137000.0,29561000.0,2419000.0,1829000.0,4574000.0,4574000.0,1829000.0,35406660.0,-0.294,-10408000.0,-7639000.0,-3065000.0,536000.0,31704000.0,174457871.0,-56.919371,-8059000.0,6721000.0,-2047000.0,0.0,69721000.0,88043000.0,11673000.0,24873000.0,19365000.0,4000.0,266000.0,350000.0,350000.0,1000.0,1000.0,-489000.0,1000.0,17442000.0,110436000.0,-5274000.0,542000.0,,2301000.0,1092000.0,16443000.0,17535000.0,2301000.0,-9871000.0,542000.0,1477000.0,5308000.0,179254871.0,0.0,0.0,0.0,,-10408000.0,-10408000.0,-10408000.0,-10408000.0,-10408000.0,-10408000.0,-10408000.0,-3673000.0,-423000.0,34000.0,-7570000.0,-7570000.0,-423000.0,,5229000.0,-1636000.0,0.0,22393000.0,6504000.0,3200000.0,2844000.0,,-2744000.0,-10164040.0,3279000.0,26686000.0,-7321000.0,63353000.0,35425864.0,,-4000.0,18322000.0,,488000.0,,-3000.0,1384000.0,5532000.0,17389000.0,1462000.0,123000.0,0.0,19275000.0,-55000.0,389000.0,-7989000.0,2176000.0,135000.0,0.0,-3673000.0,-1653000.0,-1653000.0,10106000.0,43988000.0,4574000.0,386000.0,386000.0,-9871000.0,,0.0,34000.0,17000.0,35425864.0,,-266000.0,182000.0,110436000.0,22393000.0,-77040.0,2419000.0,0.24,1284000.0,-888000.0,165053000.0,110436000.0,25672000.0,110436000.0,70674000.0,54617000.0,101365000.0,25056000.0,-7587000.0,74000.0,63353000.0,738000.0,-321000.0,-321000.0,,,615000.0,34127000.0
ETH.MI,2022-12-31,12M,EUR,19780000.0,19906000.0,-20738000.0,136400000.0,-663000.0,3784000.0,3784000.0,35388584.0,-0.046,31704000.0,-3889000.0,4723000.0,8879000.0,18110000.0,18249000.0,18110000.0,18110000.0,-13594000.0,-6841000.0,-36000.0,-87000.0,5691000.0,-6569000.0,-7842000.0,-13399000.0,8879000.0,106442000.0,0.0,63037000.0,68237000.0,1203000.0,16256000.0,16256000.0,46095000.0,2335000.0,1828000.0,5612000.0,5612000.0,1828000.0,35388584.0,-0.046,-1619000.0,1018000.0,6630000.0,-195000.0,18110000.0,116527674.0,,1605000.0,7513000.0,-5497000.0,0.0,72879000.0,94573000.0,20569000.0,28163000.0,31423000.0,205000.0,0.0,328000.0,328000.0,9000.0,9000.0,-492000.0,9000.0,25747000.0,106442000.0,-13396000.0,549000.0,0.0,7143000.0,3520000.0,15785000.0,15785000.0,7143000.0,-5046000.0,549000.0,999000.0,4977000.0,101459674.0,0.0,-9450000.0,0.0,13931000.0,-1619000.0,-1619000.0,-1619000.0,-1619000.0,-1619000.0,-1619000.0,-1619000.0,-3660000.0,-443000.0,45000.0,2097000.0,7143000.0,-443000.0,-127000.0,7425000.0,-213000.0,-5046000.0,11869000.0,5301000.0,3978000.0,2504000.0,,6645000.0,-1607600.0,-1608000.0,30771000.0,652000.0,94460000.0,35260178.0,2274000.0,8610000.0,21694000.0,26854000.0,483000.0,900000.0,,901000.0,5866000.0,21013000.0,1879000.0,139000.0,0.0,27629000.0,-164000.0,1345000.0,690000.0,2173000.0,-553000.0,-9450000.0,-3660000.0,-16000.0,-229000.0,16673000.0,63037000.0,5612000.0,823000.0,823000.0,-5046000.0,-1546000.0,,61000.0,16000.0,35515784.0,-5046000.0,0.0,261000.0,106442000.0,11869000.0,-3600.0,2309000.0,0.24,906000.0,-55000.0,176703000.0,106442000.0,32041000.0,106442000.0,93808000.0,70261000.0,108466000.0,24166000.0,652000.0,124000.0,94460000.0,1983000.0,-15000.0,-15000.0,900000.0,255606.0,1561000.0,22142000.0
ETH.MI,2023-12-31,12M,EUR,11795000.0,19883000.0,-19381000.0,136400000.0,-648000.0,3731000.0,3731000.0,35264575.0,-0.088,18110000.0,-3151000.0,4689000.0,8879000.0,11428000.0,11571000.0,,11428000.0,-6682000.0,4279000.0,-364000.0,698000.0,-7200000.0,-714000.0,-3301000.0,-3390000.0,8879000.0,95319000.0,2000.0,61327000.0,56800000.0,1131000.0,16890000.0,18021000.0,39296000.0,0.0,1918000.0,5649000.0,5649000.0,1918000.0,35264575.0,-0.088,-3118000.0,-602000.0,5047000.0,-3292000.0,11428000.0,104228313.0,,-2186000.0,7031000.0,-1243000.0,,66821000.0,85827000.0,20531000.0,26566000.0,32919000.0,102000.0,2080000.0,1060000.0,1060000.0,8000.0,8000.0,-1060000.0,-8000.0,21181000.0,122132000.0,-3112000.0,544000.0,4000.0,5410000.0,3558000.0,9923000.0,13481000.0,5410000.0,,548000.0,899000.0,4615000.0,86953313.0,,0.0,,15385000.0,-3118000.0,-3118000.0,-3118000.0,-3118000.0,-3118000.0,-3118000.0,-3118000.0,-2753000.0,-981000.0,47000.0,-1126000.0,5410000.0,-981000.0,,7185000.0,-398000.0,-6536000.0,9492000.0,4655000.0,3400000.0,2382000.0,,7027000.0,-1613200.0,1908000.0,33287000.0,-368000.0,94246000.0,35275178.0,,,19006000.0,,1068000.0,740000.0,,900000.0,4895000.0,19771000.0,1319000.0,143000.0,0.0,18964000.0,-220000.0,1147000.0,-1662000.0,2178000.0,-100000.0,0.0,-2753000.0,-4000.0,-398000.0,13666000.0,61327000.0,5649000.0,747000.0,747000.0,-6536000.0,,,51000.0,,35515784.0,-6536000.0,-2080000.0,268000.0,95319000.0,9492000.0,-475200.0,1456000.0,0.24,1597000.0,0.0,155517000.0,105242000.0,31502000.0,95319000.0,94614000.0,60198000.0,98717000.0,20902000.0,-2449000.0,-71000.0,94246000.0,2274000.0,-1980000.0,-1980000.0,,240606.0,484000.0,17504000.0
