symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
ETH.MI,2022-12-31,3M,EUR,,,-20738000.0,,-663000.0,,,,4723000.0,,,,18110000.0,18110000.0,,,,,,,,1203000.0,16256000.0,,,,,,,,,,,,,,7513000.0,,,,20569000.0,,,,0.0,,,,,,,,,0.0,3520000.0,15785000.0,,,999000.0,,,,0.0,13931000.0,,,,,,,,,,,,,,,,,,,,,2274000.0,8610000.0,,26854000.0,,900000.0,,,5866000.0,,1879000.0,,,,1345000.0,,,16673000.0,,,199000.0,199000.0,-1546000.0,,0.0,,,,,,,,,,,,,,,,92000.0,,,0.0,0.0,900000.0,,,1561000.0,
ETH.MI,2023-03-31,3M,EUR,17812000.0,15590000.0,,136400000.0,,35260178.0,0.004056,18110000.0,,8879000.0,16053000.0,16189000.0,16053000.0,,-2057000.0,-1648000.0,8879000.0,104503000.0,55000.0,16203000.0,66129000.0,,,14838000.0,42679000.0,1229000.0,1229000.0,35260178.0,0.004056,143000.0,410000.0,1639000.0,-409000.0,16053000.0,123598827.0,-201000.0,,-363000.0,74232000.0,91841000.0,,7236000.0,8714000.0,182000.0,,221000.0,221000.0,3000.0,3000.0,29676000.0,104503000.0,-1084000.0,546000.0,,,,17222000.0,546000.0,,386000.0,108530827.0,,0.0,,143000.0,143000.0,143000.0,143000.0,143000.0,143000.0,-217000.0,-217000.0,7236000.0,12662000.0,5229000.0,2847000.0,2501000.0,1619000.0,127867.724868,-363000.0,8340000.0,374000.0,24917000.0,35260178.0,2933000.0,8428000.0,17609000.0,,,1831000.0,742000.0,217000.0,,5167000.0,,136000.0,0.0,19413000.0,,189000.0,1628000.0,,16203000.0,1229000.0,215000.0,215000.0,,35515784.0,,104503000.0,12662000.0,4867.724868,46000.0,0.243386,1559000.0,171583000.0,104503000.0,32060000.0,104503000.0,24543000.0,67080000.0,105454000.0,24401000.0,374000.0,-1000.0,24917000.0,1601000.0,20000.0,20000.0,,255606.0,,,23450000.0
ETH.MI,2023-06-30,3M,EUR,14233000.0,15712000.0,,136400000.0,-661000.0,,,16053000.0,4582000.0,8879000.0,11770000.0,11906000.0,,11770000.0,-4283000.0,-3985000.0,8879000.0,99552000.0,2000.0,19215000.0,57553000.0,1007000.0,13147000.0,14154000.0,36341000.0,1456000.0,-262000.0,,,-1082000.0,-124000.0,1332000.0,-298000.0,11770000.0,114599498.0,-2945000.0,8636000.0,-2250000.0,71351000.0,88292000.0,16373000.0,7139000.0,3763000.0,175000.0,,253000.0,253000.0,-1000.0,-1000.0,26227000.0,124809000.0,-682000.0,547000.0,4000.0,3575000.0,12110000.0,15685000.0,551000.0,896000.0,330000.0,98728498.0,,0.0,13487000.0,-1082000.0,-1082000.0,-1082000.0,-1082000.0,-1082000.0,-1082000.0,-254000.0,-254000.0,7139000.0,11260000.0,4267000.0,2587000.0,2336000.0,1304000.0,-1103280.0,-358000.0,4088000.0,-325000.0,22978000.0,35260178.0,,,16941000.0,,,900000.0,,-3354000.0,4304000.0,5196000.0,1603000.0,136000.0,0.0,19863000.0,310000.0,-377000.0,1611000.0,16484000.0,19215000.0,1456000.0,,,,35515784.0,,99552000.0,11260000.0,6720.0,705000.0,0.24,1620000.0,158297000.0,111662000.0,29839000.0,99552000.0,23303000.0,58745000.0,100745000.0,22404000.0,,,22978000.0,1326000.0,28000.0,28000.0,,255606.0,,1107000.0,21212000.0
ETH.MI,2023-09-30,3M,EUR,14974000.0,13315000.0,,136400000.0,,35275178.0,-0.008278,11770000.0,,8879000.0,12416000.0,12559000.0,12416000.0,,646000.0,-725000.0,8879000.0,99112000.0,2000.0,15140000.0,61781000.0,,,14724000.0,41309000.0,1622000.0,1622000.0,35275178.0,-0.008278,-292000.0,760000.0,2382000.0,1371000.0,12416000.0,104004434.0,-318000.0,,4076000.0,68789000.0,89301000.0,,6828000.0,7859000.0,148000.0,,735000.0,735000.0,1281000.0,1281000.0,28953000.0,99112000.0,-2591000.0,550000.0,4000.0,,,15110000.0,554000.0,920000.0,315000.0,86071434.0,0.0,0.0,,-292000.0,-292000.0,-292000.0,-292000.0,-292000.0,-292000.0,546000.0,546000.0,6828000.0,9811000.0,5715000.0,4983000.0,2339000.0,2382000.0,-292000.0,2184000.0,8380000.0,-521000.0,22999000.0,35275178.0,4830000.0,9938000.0,20512000.0,26447000.0,,,,349000.0,82000.0,4915000.0,,143000.0,0.0,16647000.0,,25000.0,1596000.0,,15140000.0,1622000.0,,,-1231000.0,35515784.0,,99112000.0,9811000.0,0.0,317000.0,0.24,1976000.0,164673000.0,99112000.0,29834000.0,99112000.0,23520000.0,65561000.0,102892000.0,24252000.0,-521000.0,,22999000.0,1591000.0,,,900000.0,240606.0,662000.0,2506000.0,20472000.0
ETH.MI,2023-12-31,3M,EUR,11795000.0,19883000.0,-19381000.0,136400000.0,-648000.0,,,12416000.0,4689000.0,8879000.0,11428000.0,11571000.0,,11428000.0,-988000.0,2968000.0,8879000.0,95319000.0,2000.0,12797000.0,56800000.0,1131000.0,16890000.0,18021000.0,39296000.0,1342000.0,-2389000.0,,,-1887000.0,-1226000.0,116000.0,-3956000.0,11428000.0,104228313.0,1278000.0,7031000.0,-2706000.0,66821000.0,85827000.0,20531000.0,26566000.0,8779000.0,102000.0,,273000.0,273000.0,6000.0,6000.0,21181000.0,122132000.0,1245000.0,544000.0,4000.0,3558000.0,9923000.0,13481000.0,548000.0,899000.0,4615000.0,86953313.0,,,15385000.0,-1887000.0,-1887000.0,-1887000.0,-1887000.0,-1887000.0,-1887000.0,-201000.0,-201000.0,7185000.0,9492000.0,4655000.0,3400000.0,2382000.0,2168000.0,-327480.0,445000.0,8639000.0,140000.0,21576000.0,35275178.0,,,19006000.0,,,740000.0,,20000.0,4895000.0,19771000.0,1319000.0,143000.0,0.0,18964000.0,1147000.0,-1499000.0,2178000.0,13666000.0,12797000.0,1342000.0,,,,35515784.0,,95319000.0,9492000.0,-492480.0,388000.0,0.24,1597000.0,155517000.0,105242000.0,31502000.0,95319000.0,21436000.0,60198000.0,98717000.0,20902000.0,-1941000.0,-66000.0,21576000.0,2274000.0,-2052000.0,-2052000.0,,240606.0,,484000.0,17504000.0
ETH.MI,2024-03-31,3M,EUR,11963000.0,10477000.0,,136400000.0,,35310924.0,-0.119,11428000.0,,8879000.0,9324000.0,9434000.0,9324000.0,,-2104000.0,-1792000.0,8879000.0,89606000.0,2000.0,8577000.0,48463000.0,,,16970000.0,37952000.0,1128000.0,1128000.0,35310924.0,-0.119,-4202000.0,-3923000.0,-2795000.0,-312000.0,9324000.0,81168709.0,-3702000.0,,2957000.0,65838000.0,84740000.0,,6987000.0,3366000.0,90000.0,,285000.0,285000.0,1000.0,1000.0,23348000.0,89606000.0,-1047000.0,547000.0,4000.0,,,11204000.0,551000.0,887000.0,365000.0,61237709.0,0.0,0.0,,-4202000.0,-4202000.0,-4202000.0,-4202000.0,-4202000.0,-4202000.0,-80000.0,-80000.0,6987000.0,4866000.0,4567000.0,3276000.0,2343000.0,-2821000.0,-4227962.927757,2957000.0,7864000.0,-4498000.0,11943000.0,35275178.0,3477000.0,7190000.0,18902000.0,,481000.0,,,259000.0,264000.0,5055000.0,,110000.0,0.0,13792000.0,,-4208000.0,1565000.0,,8577000.0,1128000.0,228000.0,228000.0,-4202000.0,35515784.0,,89606000.0,4866000.0,37.072243,-6000.0,0.001426,1637000.0,145789000.0,89606000.0,28174000.0,89606000.0,16441000.0,56183000.0,97326000.0,18231000.0,-4498000.0,-204000.0,11943000.0,1565000.0,26000.0,26000.0,521000.0,240606.0,662000.0,,10511000.0
