symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
PST.MI,2023-03-31,3M,EUR,1298795181.0,0.415,2640000000.0,208000000.0,208000000.0,1298795181.0,0.415,539000000.0,806000000.0,1032000000.0,2293000000.0,29000000.0,29000000.0,34000000.0,34000000.0,-1000000.0,539000000.0,539000000.0,540000000.0,539000000.0,539000000.0,540000000.0,5000000.0,5000000.0,1032000000.0,539000000.0,1526000000.0,767000000.0,4933000000.0,83000000.0,0.0,777000000.0,2640000000.0,226000000.0,0.0,0.0,237000000.0,0.305019,4166000000.0,767000000.0,4933000000.0,0.0,0.0,0.0
PST.MI,2023-06-30,3M,EUR,,,2503000000.0,243000000.0,46000000.0,,,598000000.0,859000000.0,1102000000.0,2239000000.0,5000000.0,5000000.0,58000000.0,58000000.0,-2000000.0,598000000.0,598000000.0,600000000.0,598000000.0,598000000.0,600000000.0,42000000.0,42000000.0,1069000000.0,574814988.290398,1463000000.0,776000000.0,4742000000.0,59000000.0,0.0,854000000.0,2503000000.0,228000000.0,32000000.0,9814988.290398,254000000.0,0.297424,3966000000.0,799000000.0,4742000000.0,33000000.0,33000000.0,-34000000.0
PST.MI,2023-09-30,3M,EUR,1297945205.0,0.292,1234000000.0,200000000.0,200000000.0,1297945205.0,0.292,379000000.0,580000000.0,797000000.0,2055000000.0,30000000.0,30000000.0,35000000.0,35000000.0,-3000000.0,379000000.0,379000000.0,382000000.0,379000000.0,379000000.0,382000000.0,5000000.0,5000000.0,807000000.0,385945454.545455,1505000000.0,550000000.0,3289000000.0,42000000.0,0.0,550000000.0,1234000000.0,217000000.0,-10000000.0,-3054545.454545,168000000.0,0.305455,2739000000.0,539000000.0,3289000000.0,-10000000.0,-10000000.0,10000000.0
PST.MI,2023-09-30,TTM,EUR,1298483677.0,1.222,,,,1298483677.0,1.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PST.MI,2023-12-31,3M,EUR,,,7733000000.0,269000000.0,-103000000.0,,,406000000.0,525000000.0,794000000.0,2264000000.0,-21000000.0,-21000000.0,35000000.0,35000000.0,-5000000.0,406000000.0,406000000.0,411000000.0,406000000.0,406000000.0,411000000.0,47000000.0,47000000.0,786000000.0,399978021.978022,1782000000.0,482000000.0,9997000000.0,128000000.0,0.0,546000000.0,7733000000.0,211000000.0,-2000000.0,1978021.978022,135000000.0,0.247253,9515000000.0,515000000.0,9997000000.0,8000000.0,8000000.0,7000000.0
PST.MI,2023-12-31,TTM,EUR,1296021578.0,1.483,,,,1296021578.0,1.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PST.MI,2024-03-31,3M,EUR,1296875000.0,0.384,3002000000.0,201000000.0,201000000.0,1296875000.0,0.384,498000000.0,757000000.0,976000000.0,2253000000.0,34000000.0,34000000.0,44000000.0,44000000.0,-3000000.0,498000000.0,498000000.0,501000000.0,498000000.0,498000000.0,501000000.0,10000000.0,10000000.0,988000000.0,506315352.697095,1537000000.0,716000000.0,5255000000.0,61000000.0,0.0,723000000.0,3002000000.0,219000000.0,-12000000.0,-3684647.302905,222000000.0,0.307054,4539000000.0,706000000.0,5255000000.0,-12000000.0,-12000000.0,12000000.0
PST.MI,2024-03-31,TTM,EUR,1295541533.0,1.452,11550000000.0,879000000.0,507000000.0,1295541533.0,1.452,1881000000.0,2741000000.0,3620000000.0,8839000000.0,68000000.0,68000000.0,166000000.0,166000000.0,-13000000.0,1881000000.0,1881000000.0,1894000000.0,1881000000.0,1881000000.0,1894000000.0,89000000.0,89000000.0,3620000000.0,1881000000.0,6282000000.0,2557000000.0,20389000000.0,283000000.0,0.0,2673000000.0,11550000000.0,875000000.0,-10000000.0,0.0,779000000.0,0.291433,17832000000.0,2559000000.0,20389000000.0,0.0,0.0,15000000.0
