symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPropertiesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfInvestmentProperties,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RestrictedCash,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
PST.MI,2019-12-31,12M,EUR,,,,-544000000.0,,,,,,,,,1279000000.0,,,,,2133000000.0,,,,,,,,,,,-774000000.0,,,,,219000000.0,4296000000.0,4515000000.0,,,,,,,5540000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1060000000.0,7364000000.0,8424000000.0,,,,,,,,,6024000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5053000000.0,,,,,,,,,,,,,,,,,548000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12939000000.0,,,,,,,,,,,,,,,,,
PST.MI,2020-12-31,12M,EUR,1376000000.0,2373000000.0,-6956000000.0,-544000000.0,276000000.0,,180978000000.0,1302049622.0,0.927,2149000000.0,2015000000.0,-679000000.0,1235000000.0,1306000000.0,7543000000.0,37652000000.0,-613000000.0,,7543000000.0,2367000000.0,-26000000.0,-18049000000.0,14033000000.0,209000000.0,-424000000.0,3556000000.0,2367000000.0,1306000000.0,,11502000000.0,103000000.0,21979000000.0,41441000000.0,216000000.0,7727000000.0,7943000000.0,84231000000.0,771000000.0,700000000.0,700000000.0,718000000.0,442000000.0,8146000000.0,1302049622.0,0.927,1207000000.0,0.0,1622000000.0,2340000000.0,0.0,4516000000.0,-2757911069.0,-1.178594,-0.092355,75000000.0,40081000000.0,1051000000.0,128000000.0,1238000000.0,-2000000.0,,23000000.0,755000000.0,2917000000.0,10290000000.0,7883000000.0,4000000.0,-18000000.0,46000000.0,46000000.0,127000000.0,127000000.0,-28000000.0,112000000.0,165000000.0,28383000000.0,-601000000.0,31000000.0,221059000000.0,613000000.0,,2000000.0,76000000.0,1019000000.0,9154000000.0,10173000000.0,615000000.0,154419000000.0,2549000000.0,10823088931.0,5000000.0,1000000.0,0.0,0.0,9338000000.0,1207000000.0,1207000000.0,1206000000.0,1207000000.0,1207000000.0,1576000000.0,1206000000.0,-379000000.0,74000000.0,-1000000.0,73000000.0,1663000000.0,1248000000.0,74000000.0,1000000.0,3334000000.0,-294000000.0,415000000.0,10747000000.0,6000000.0,1123000000.0,1229000000.0,1049000000.0,3759000000.0,2414000000.0,1263617400.0,1917000000.0,6314000000.0,1569000000.0,29862000000.0,1300852035.0,,6979000000.0,,732000000.0,,-3295000000.0,54000000.0,1576000000.0,115000000.0,59793000000.0,5547000000.0,442000000.0,30109000000.0,-12000000.0,0.0,61765000000.0,-118000000.0,696000000.0,545000000.0,1576000000.0,0.0,566000000.0,0.0,-379000000.0,-36000000.0,-1000000.0,-300000000.0,26000000.0,21979000000.0,700000000.0,98000000.0,1705000000.0,0.0,6327000000.0,109000000.0,6000000.0,,1306110000.0,-65000000.0,11502000000.0,10747000000.0,-17382600.0,370000000.0,0.2349,805000000.0,-823000000.0,272357000000.0,20656000000.0,18116000000.0,11507000000.0,28293000000.0,260850000000.0,230916000000.0,176619000000.0,1524000000.0,7000000.0,29862000000.0,596000000.0,-74000000.0,-74000000.0,1551000000.0,5257965.0,40000000.0,11000000.0,-42790000000.0,95000000.0
PST.MI,2021-12-31,12M,EUR,1424000000.0,2508000000.0,-7176000000.0,-529000000.0,345000000.0,345000000.0,176085000000.0,1299835255.0,1.214,4516000000.0,2148000000.0,-754000000.0,1166000000.0,1306000000.0,10844000000.0,43171000000.0,-662000000.0,7931000000.0,10844000000.0,3442000000.0,11000000.0,-13294000000.0,11057000000.0,129000000.0,-755000000.0,7482000000.0,3441000000.0,1306000000.0,-662000000.0,12102000000.0,93000000.0,23329000000.0,48076000000.0,219000000.0,6861000000.0,7080000000.0,94090000000.0,575000000.0,458000000.0,803000000.0,803000000.0,458000000.0,5421000000.0,1299835255.0,1.214,1578000000.0,0.0,2208000000.0,3011000000.0,1000000.0,7958000000.0,-9131878509.0,-3.032839,-0.288627,800000000.0,44341000000.0,-321000000.0,128000000.0,3430000000.0,2000000.0,,75000000.0,873000000.0,2508000000.0,10559000000.0,8310000000.0,76000000.0,-13000000.0,40000000.0,40000000.0,129000000.0,129000000.0,-32000000.0,133000000.0,155000000.0,27684000000.0,-422000000.0,32000000.0,220426000000.0,275000000.0,,2000000.0,76000000.0,947000000.0,8721000000.0,9668000000.0,277000000.0,159782000000.0,2599000000.0,15012121491.0,8000000.0,-2000000.0,-40000000.0,0.0,4738000000.0,1578000000.0,1578000000.0,1580000000.0,1578000000.0,1578000000.0,2168000000.0,1580000000.0,-412000000.0,93000000.0,0.0,369000000.0,-453000000.0,-87000000.0,93000000.0,794000000.0,3383000000.0,-339000000.0,-366000000.0,11229000000.0,7000000.0,1245000000.0,953000000.0,942000000.0,3939000000.0,2873000000.0,1477439400.0,4184000000.0,6393000000.0,1917000000.0,31639000000.0,1300877079.0,,8208000000.0,,798000000.0,,-4239000000.0,50000000.0,1749000000.0,195000000.0,69589000000.0,5643000000.0,455000000.0,32327000000.0,59000000.0,0.0,71706000000.0,-128000000.0,719000000.0,,2168000000.0,0.0,363000000.0,-40000000.0,-412000000.0,-54000000.0,0.0,-342000000.0,16000000.0,23329000000.0,803000000.0,124000000.0,5369000000.0,-225000000.0,7237000000.0,423000000.0,3000000.0,,1306110000.0,135000000.0,12102000000.0,11229000000.0,37439400.0,588000000.0,0.2713,1711000000.0,-394000000.0,284728000000.0,20823000000.0,16748000000.0,12110000000.0,29722000000.0,272618000000.0,236651000000.0,178528000000.0,1846000000.0,-4000000.0,31639000000.0,693000000.0,138000000.0,138000000.0,1722000000.0,5232921.0,40000000.0,11000000.0,-46014000000.0,44000000.0
PST.MI,2022-12-31,12M,EUR,1681000000.0,2178000000.0,-7567000000.0,,4000000.0,354000000.0,143514000000.0,1299835255.0,1.214,7958000000.0,2387000000.0,-810000000.0,1407000000.0,1306000000.0,8944000000.0,44777000000.0,-801000000.0,4953000000.0,3991000000.0,-2975000000.0,2000000.0,-16144000000.0,9220000000.0,91000000.0,525000000.0,-6306000000.0,-2975000000.0,1306000000.0,-801000000.0,7834000000.0,145000000.0,3786000000.0,50146000000.0,297000000.0,3068000000.0,3365000000.0,97550000000.0,551000000.0,830000000.0,830000000.0,773000000.0,769000000.0,823000000.0,1299835255.0,1.214,1578000000.0,0.0,2478000000.0,3308000000.0,0.0,4983000000.0,-14332923378.0,-4.460916,-0.450636,5764000000.0,42573000000.0,-1549000000.0,129000000.0,-630000000.0,-1000000.0,-10000000.0,671000000.0,1817000000.0,2178000000.0,11306000000.0,8528000000.0,346000000.0,-6000000.0,45000000.0,45000000.0,155000000.0,155000000.0,-78000000.0,146000000.0,157000000.0,7834000000.0,-1606000000.0,31000000.0,186087000000.0,263000000.0,,3000000.0,77000000.0,1110000000.0,8931000000.0,10041000000.0,267000000.0,142184000000.0,2946000000.0,11848076622.0,44000000.0,-5000000.0,-678000000.0,-25000000.0,6811000000.0,1578000000.0,1578000000.0,1583000000.0,1578000000.0,1578000000.0,2433000000.0,1583000000.0,-469000000.0,65000000.0,0.0,-123000000.0,-702000000.0,110000000.0,65000000.0,-21000000.0,3739000000.0,-336000000.0,-812000000.0,6017000000.0,133000000.0,2601000000.0,815000000.0,715000000.0,4060000000.0,3458000000.0,1675335000.0,180000000.0,6007000000.0,2521000000.0,12314000000.0,1298574009.0,-4000000.0,9270000000.0,1000000.0,1146000000.0,-1000000.0,3600000000.0,44000000.0,-2000000.0,492000000.0,575000000.0,5751000000.0,316000000.0,35833000000.0,26000000.0,0.0,2974000000.0,-116000000.0,720000000.0,,2433000000.0,0.0,439000000.0,-678000000.0,-469000000.0,-135000000.0,0.0,-341000000.0,9000000.0,3786000000.0,830000000.0,137000000.0,3755000000.0,0.0,7100000000.0,12000000.0,5000000.0,-10000000.0,1306110000.0,-152000000.0,7834000000.0,6017000000.0,-52665000.0,850000000.0,0.3511,2376000000.0,-509000000.0,262074000000.0,7834000000.0,13406000000.0,7878000000.0,9793000000.0,254196000000.0,211929000000.0,156646000000.0,2396000000.0,45000000.0,12314000000.0,718000000.0,-150000000.0,-150000000.0,1862000000.0,7535991.0,63000000.0,20000000.0,-47404000000.0,126000000.0
PST.MI,2023-12-31,12M,EUR,1689000000.0,2405000000.0,-7963000000.0,,372000000.0,,154418000000.0,1296021578.0,1.483,4983000000.0,2542000000.0,-846000000.0,,1306000000.0,8120000000.0,40309000000.0,-883000000.0,4143000000.0,3977000000.0,-772000000.0,-15000000.0,4029000000.0,-1129000000.0,25000000.0,-649000000.0,2261000000.0,-772000000.0,1306000000.0,-883000000.0,10322000000.0,203000000.0,11188000000.0,45963000000.0,,,,90429000000.0,554000000.0,882000000.0,882000000.0,886000000.0,514000000.0,,1296021578.0,1.483,1922000000.0,4000000.0,2790000000.0,3676000000.0,0.0,4211000000.0,-13562413575.0,,,4180000000.0,47058000000.0,-1192000000.0,136000000.0,568000000.0,-116000000.0,-22000000.0,796000000.0,2062000000.0,2405000000.0,11773000000.0,8879000000.0,77000000.0,3000000.0,63000000.0,63000000.0,156000000.0,156000000.0,-45000000.0,168000000.0,172000000.0,10322000000.0,-994000000.0,28000000.0,201476000000.0,290000000.0,,4000000.0,85000000.0,,,,294000000.0,156120000000.0,3052000000.0,13310586425.0,117000000.0,-11000000.0,-95000000.0,-34000000.0,,1922000000.0,1922000000.0,1933000000.0,1922000000.0,1922000000.0,2727000000.0,1933000000.0,-473000000.0,84000000.0,0.0,-66000000.0,-254000000.0,126000000.0,84000000.0,-21000000.0,3810000000.0,-360000000.0,-380000000.0,8260000000.0,150000000.0,2109000000.0,900000000.0,647000000.0,4033000000.0,3664000000.0,1913493200.0,1414000000.0,6271000000.0,2608000000.0,20067000000.0,1295434202.0,,,,1266000000.0,,-4189000000.0,233000000.0,2000000.0,305000000.0,633000000.0,5891000000.0,346000000.0,32189000000.0,-8000000.0,0.0,3424000000.0,-103000000.0,682000000.0,,2727000000.0,0.0,348000000.0,-95000000.0,-473000000.0,-67000000.0,0.0,-373000000.0,8000000.0,11188000000.0,882000000.0,163000000.0,,,8027000000.0,1000000.0,13000000.0,-22000000.0,1306110000.0,2000000.0,10322000000.0,8260000000.0,3493200.0,794000000.0,0.2911,2654000000.0,-191000000.0,270827000000.0,10322000000.0,,10439000000.0,17459000000.0,260388000000.0,224863000000.0,169959000000.0,2620000000.0,9000000.0,20067000000.0,1102000000.0,12000000.0,12000000.0,1897000000.0,10675798.0,94000000.0,28000000.0,-44466000000.0,3000000.0
