symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentInsideChangeinCash,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
CIR.MI,2019-12-31,12M,EUR,396391000.0,260813000.0,-1187054000.0,5044000.0,-32829000.0,722587000.0,69729000.0,692326476.0,-0.1008,157555000.0,1210093000.0,-180555000.0,-180555000.0,859045000.0,345998000.0,309336000.0,569265000.0,-40919000.0,136992000.0,-9555000.0,-4362000.0,558000.0,143326000.0,345998000.0,-40919000.0,432431000.0,79000.0,-4686000.0,136231000.0,1150770000.0,1796645000.0,72065000.0,111295000.0,183360000.0,1313774000.0,58051000.0,204845000.0,204845000.0,190393000.0,190393000.0,692326476.0,-0.1008,-69807000.0,95210000.0,300055000.0,300881000.0,631186270.0,67866000.0,155102000.0,46276000.0,41960000.0,-7394000.0,-2839000.0,518859000.0,670368000.0,293642000.0,2754230000.0,850867000.0,49878000.0,41513000.0,41513000.0,4845000.0,4845000.0,119815000.0,1324744000.0,-240625000.0,16481000.0,67866000.0,1863000.0,851000.0,79000.0,250038000.0,46434000.0,786980000.0,781018000.0,1567998000.0,250038000.0,-63118000.0,2714000.0,28787000.0,812868000.0,379213270.0,684540000.0,196941000.0,-93769000.0,-4607000.0,582977000.0,-69807000.0,-69807000.0,31656000.0,-298404000.0,-69807000.0,228597000.0,27968000.0,-266748000.0,-42667000.0,27031000.0,250038000.0,250038000.0,-42667000.0,-163000.0,,1567176000.0,-173887000.0,-237937000.0,65498000.0,56852000.0,85906000.0,293218000.0,223400880.0,222515000.0,760066000.0,90801000.0,2001637000.0,691995019.0,6334000.0,,,151509000.0,-2938000.0,,56885000.0,120109000.0,548604000.0,37696000.0,259929000.0,30000.0,0.0,545837000.0,,29883000.0,170000.0,53697000.0,0.0,-98384000.0,-180555000.0,58624000.0,1150770000.0,204845000.0,-63118000.0,-4686000.0,,43078000.0,4615000.0,6668000.0,719209918.0,5086000.0,2358000.0,432431000.0,-237937000.0,1640880.0,22041000.0,0.24,36421000.0,4232730000.0,1213449000.0,1751358000.0,1116971000.0,1910836000.0,3115759000.0,2436085000.0,1801985000.0,84426000.0,5999000.0,2001637000.0,29337000.0,6837000.0,6837000.0,60112000.0,27214899.0,14915000.0,482871000.0,-5116000.0
CIR.MI,2020-12-31,12M,EUR,341218000.0,196928000.0,-1187902000.0,5044000.0,-40168000.0,6548000.0,,1173833552.0,0.0139,300881000.0,1246004000.0,-128792000.0,,834851000.0,638604000.0,424546000.0,714704000.0,,-121443000.0,13099000.0,,13099000.0,119104000.0,638604000.0,0.0,770977000.0,82000.0,0.0,126318000.0,985969000.0,1157358000.0,71126000.0,185181000.0,256307000.0,847761000.0,72465000.0,218972000.0,218972000.0,218492000.0,218492000.0,1179678702.0,0.0138,16313000.0,21920000.0,240892000.0,419985000.0,999024965.0,75846000.0,-142221000.0,35211000.0,171587000.0,-20325000.0,-53000.0,491990000.0,625128000.0,237096000.0,2664237000.0,835839000.0,60468000.0,51698000.0,51698000.0,4244000.0,4244000.0,107066000.0,1612858000.0,-150809000.0,15770000.0,75846000.0,1872000.0,596000.0,82000.0,,42406000.0,763725000.0,656700000.0,1420425000.0,,-75399000.0,2468000.0,12707000.0,721620000.0,550109965.0,216843000.0,-5120000.0,-9577000.0,82000.0,417335000.0,16313000.0,16313000.0,-38899000.0,60332000.0,16313000.0,-44019000.0,-38899000.0,21433000.0,-52151000.0,-24285000.0,-75399000.0,-75399000.0,-52151000.0,,-128792000.0,1476335000.0,-128792000.0,145849000.0,69742000.0,56699000.0,93812000.0,252540000.0,-35166520.0,171587000.0,796254000.0,39585000.0,1821808000.0,1250249921.0,240547000.0,62354000.0,1481000.0,133138000.0,-2215000.0,-10723000.0,49503000.0,56623000.0,527889000.0,40059000.0,290158000.0,-9010000.0,0.0,424605000.0,-1331000.0,26778000.0,0.0,-29778000.0,0.0,-9577000.0,-128792000.0,58038000.0,985969000.0,218972000.0,-75399000.0,0.0,27315000.0,54627000.0,,,1277207314.0,-31690000.0,2031000.0,770977000.0,145849000.0,-2795520.0,9121000.0,0.24,31585000.0,3467931000.0,1427677000.0,1676732000.0,987820000.0,1782223000.0,2480111000.0,2310573000.0,1632350000.0,7895000.0,4697000.0,1821808000.0,26764000.0,-11648000.0,-11648000.0,59430000.0,26957393.0,13817000.0,309597000.0,13385000.0
CIR.MI,2021-12-31,12M,EUR,320345000.0,215793000.0,-1321131000.0,5044000.0,-37739000.0,,,1189019123.0,0.0151,420967000.0,1302573000.0,-112354000.0,,861080000.0,638604000.0,306489000.0,559103000.0,-4015000.0,-122632000.0,-18483000.0,,-18483000.0,-116496000.0,638604000.0,-4015000.0,740389000.0,83000.0,-80137000.0,110165000.0,1065975000.0,1030359000.0,67849000.0,98778000.0,166627000.0,738802000.0,56482000.0,220470000.0,220470000.0,220470000.0,220470000.0,1194349819.0,0.0151,17981000.0,103927000.0,324397000.0,304471000.0,1363574886.0,77759000.0,-259544000.0,35503000.0,90310000.0,-13549000.0,-9916000.0,492951000.0,607405000.0,253532000.0,2799456000.0,896517000.0,72391000.0,43802000.0,43802000.0,5310000.0,5310000.0,117401000.0,1446120000.0,-65752000.0,14231000.0,77759000.0,1871000.0,622000.0,83000.0,,38864000.0,793231000.0,606953000.0,1400184000.0,,-135744000.0,2493000.0,14994000.0,764621000.0,515942886.0,242335000.0,-4563000.0,-1350000.0,-80054000.0,399242000.0,17981000.0,17981000.0,46994000.0,-24450000.0,17981000.0,42431000.0,46994000.0,22544000.0,-44735000.0,31221000.0,-135744000.0,-135744000.0,-44735000.0,,-700000.0,1478325000.0,-94923000.0,132984000.0,73701000.0,51894000.0,73745000.0,327720000.0,45028273.380457,202664000.0,799752000.0,96765000.0,1962492000.0,1097750822.0,6136000.0,69785000.0,2711000.0,114454000.0,-9359000.0,,46732000.0,66035000.0,583233000.0,31739000.0,252614000.0,-4755000.0,0.0,417368000.0,-15049000.0,28540000.0,406000.0,60125000.0,0.0,-1350000.0,-112354000.0,65930000.0,1065975000.0,220470000.0,-135744000.0,-80137000.0,18594000.0,25185000.0,0.0,17431000.0,1277207314.0,-16546000.0,1582000.0,740389000.0,132984000.0,-725726.619543,13131000.0,0.218395,33526000.0,3328792000.0,1347342000.0,1566811000.0,982724000.0,1865727000.0,2346068000.0,2298433000.0,1607266000.0,80219000.0,6243000.0,1962492000.0,30988000.0,-3323000.0,-3323000.0,66449000.0,179456492.0,15968000.0,291557000.0,2707000.0
CIR.MI,2022-12-31,12M,EUR,352104000.0,248147000.0,-1424096000.0,5044000.0,-28896000.0,36082000.0,,1089744234.0,-0.0002,304471000.0,1375080000.0,-135342000.0,,882700000.0,420000000.0,219676000.0,477849000.0,-2657000.0,-91776000.0,-1425000.0,,-1425000.0,-86776000.0,420000000.0,-2657000.0,743359000.0,0.0,-6385000.0,105746000.0,1281085000.0,1040225000.0,67639000.0,77064000.0,144703000.0,767570000.0,51627000.0,213989000.0,213989000.0,213989000.0,213989000.0,1094334881.0,-0.0002,-257000.0,73635000.0,287624000.0,217695000.0,1515631924.0,72215000.0,-157165000.0,38252000.0,70786000.0,10201000.0,-1749000.0,492080000.0,591775000.0,277043000.0,2909807000.0,954485000.0,67202000.0,47155000.0,47155000.0,7696000.0,7696000.0,134952000.0,1363363000.0,-140739000.0,2554000.0,72215000.0,1871000.0,631000.0,0.0,,37163000.0,815061000.0,542940000.0,1358001000.0,,-85690000.0,2502000.0,10812000.0,799681000.0,470628924.0,260818000.0,-15157000.0,-3676000.0,-6385000.0,400328000.0,-257000.0,-257000.0,14188000.0,712000.0,-257000.0,-969000.0,14188000.0,14900000.0,-47319000.0,4933000.0,-85690000.0,-85690000.0,-47319000.0,,-7947000.0,1485711000.0,-134049000.0,151584000.0,73423000.0,48326000.0,51581000.0,311937000.0,17508880.0,206128000.0,858870000.0,95615000.0,2235570000.0,1082726514.0,5000000.0,84530000.0,3730000.0,99695000.0,-11916000.0,,62558000.0,66694000.0,592137000.0,38847000.0,258173000.0,-605000.0,0.0,445830000.0,-18864000.0,28270000.0,295000.0,26480000.0,0.0,-4081000.0,-135342000.0,77722000.0,1281085000.0,213989000.0,-85690000.0,-6385000.0,11622000.0,16804000.0,405000.0,1293000.0,1107207314.0,-13903000.0,1713000.0,743359000.0,151584000.0,-5835120.0,12292000.0,0.24,36851000.0,3306067000.0,1286299000.0,1502704000.0,1004177000.0,2139955000.0,2301890000.0,2265842000.0,1534320000.0,81712000.0,7860000.0,2235570000.0,27032000.0,-24313000.0,-24313000.0,65600000.0,24480800.0,18978000.0,272655000.0,2886000.0
