symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InterestReceivedCFI,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,TaxesRefundPaid
GPI.MI,2023-12-31,TTM,EUR,29797000.0,-762000.0,-50764000.0,-14405000.0,-136269000.0,-46099000.0,-136269000.0,-14405000.0,0.0,6704000.0,9786000.0,39583000.0,-137031000.0,74300000.0,-31383000.0,-14411000.0,1229000.0,-229950000.0,0.0,80495000.0,80495000.0,-68083000.0,-172734000.0,0.0,7189000.0,6776000.0,-32002000.0,-7682000.0,73721000.0,12412000.0,15886000.0,1000.0,-18762000.0,61309000.0,19381000.0,177054000.0,21650000.0,10069000.0,-172734000.0,-32002000.0,-7682000.0,-18762000.0,-68083000.0,-4886000.0
