symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
GPI.MI,2019-12-31,12M,EUR,,,-21052000.0,,,,,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,170000.0,,,,,,,,,,,,,,,,,-1000.0,-1000.0,,921000.0,,,,,,,,,,,,,,,,,,,,,,,6357000.0,,,
GPI.MI,2020-12-31,12M,EUR,40266000.0,37184000.0,-26961000.0,52573000.0,-3264000.0,,1138000.0,18919000.0,14007000.0,8545000.0,80605000.0,81808000.0,102000.0,80605000.0,8545000.0,81566000.0,221000.0,246992000.0,2070000.0,49257000.0,51327000.0,152514000.0,889000.0,476000.0,155000.0,4841000.0,42405000.0,123543000.0,40448000.0,27441000.0,0.0,6008000.0,271104000.0,1138000.0,,2664000.0,11937000.0,140281000.0,152218000.0,171000.0,237000.0,2498000.0,1814000.0,108933000.0,27441000.0,-41977000.0,6852000.0,8194000.0,6845000.0,144000.0,15806433.0,2000.0,1000.0,81138000.0,592000.0,204000.0,32630000.0,3139000.0,115320000.0,1203000.0,75359000.0,811000.0,1117000.0,0.0,1101000.0,15909539.0,81566000.0,-41977000.0,5555000.0,412811000.0,221847000.0,203545000.0,83380000.0,329431000.0,165820000.0,176917000.0,2463000.0,7464000.0,103106.0,66000.0,94478000.0
GPI.MI,2021-12-31,12M,EUR,41459000.0,51238000.0,,74672000.0,-3989000.0,,423000.0,18226000.0,13780000.0,8780000.0,41371000.0,44872000.0,,41371000.0,8780000.0,105058000.0,796000.0,253360000.0,1552000.0,56870000.0,58422000.0,170976000.0,652000.0,170000.0,0.0,5561000.0,51934000.0,135376000.0,55227000.0,27376000.0,155000.0,7046000.0,280214000.0,423000.0,,2663000.0,12228000.0,118286000.0,130514000.0,116000.0,537000.0,2342000.0,1174000.0,133785000.0,27376000.0,-30318000.0,7805000.0,7963000.0,6823000.0,182000.0,18157390.0,-1000.0,,83442000.0,182000.0,297000.0,29357000.0,3349000.0,142320000.0,3501000.0,83857000.0,536000.0,1348000.0,0.0,1482000.0,18260496.0,105058000.0,-30318000.0,6381000.0,428510000.0,223344000.0,188936000.0,106232000.0,322278000.0,175151000.0,151302000.0,13041000.0,,103106.0,3000.0,82384000.0
GPI.MI,2022-12-31,12M,EUR,51378000.0,70529000.0,,209562000.0,-5149000.0,0.0,6020000.0,17471000.0,15843000.0,13890000.0,177054000.0,180917000.0,,177054000.0,13890000.0,248511000.0,4398000.0,443766000.0,4812000.0,55164000.0,59976000.0,194867000.0,805000.0,87000.0,5560000.0,9938000.0,99883000.0,221268000.0,75678000.0,34485000.0,87000.0,11733000.0,495114000.0,6020000.0,,2662000.0,11031000.0,191439000.0,202470000.0,111000.0,509000.0,3581000.0,39000.0,69549000.0,34485000.0,27243000.0,9140000.0,20134000.0,5837000.0,128000.0,28810524.0,1000.0,1000.0,121385000.0,415000.0,664000.0,29841000.0,6373000.0,171310000.0,3863000.0,91140000.0,2421000.0,2040000.0,0.0,1787000.0,28906881.0,248511000.0,27243000.0,7150000.0,722501000.0,439950000.0,262446000.0,248550000.0,473951000.0,278739000.0,279084000.0,9921000.0,663000.0,96357.0,8000.0,248899000.0
GPI.MI,2023-12-31,12M,EUR,70095000.0,87901000.0,,209562000.0,-9571000.0,7587000.0,8004000.0,20140000.0,20588000.0,13890000.0,40785000.0,43759000.0,,40784000.0,13890000.0,232593000.0,7896000.0,403123000.0,6746000.0,82952000.0,89698000.0,292719000.0,1421000.0,465000.0,2374000.0,11759000.0,232558000.0,370703000.0,97472000.0,48396000.0,278000.0,13873000.0,548161000.0,8004000.0,,7027000.0,13842000.0,232616000.0,246458000.0,453000.0,2106000.0,5363000.0,-1243000.0,274783000.0,48396000.0,-138110000.0,11885000.0,14929000.0,9740000.0,553000.0,28810524.0,,,138145000.0,,7224000.0,43405000.0,7970000.0,230112000.0,2974000.0,138668000.0,2596000.0,2593000.0,0.0,2109000.0,28906881.0,232593000.0,-138110000.0,17020000.0,855129000.0,465209000.0,336156000.0,231350000.0,623779000.0,452005000.0,331060000.0,25168000.0,,96357.0,5000.0,110404000.0
