symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue
ART.MI,2022-06-30,TTM,EUR,35363333.0,0.034329,,,,35363333.0,0.034329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ART.MI,2023-12-31,TTM,EUR,,0.000592,10400909.0,391000.0,391000.0,,0.000592,20949.0,127116.0,518009.0,138006.0,84034.0,84034.0,268.0,268.0,16164.0,20949.0,20949.0,4785.0,20949.0,20949.0,4784.0,-83766.0,-83766.0,518009.0,20949.0,0.0,138006.0,10538915.0,109000.0,0.0,43082.0,10400909.0,390893.0,675000.0,675000.0,0.0,38297.0,0.24,10400909.0,10538915.0
