symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkingCapital
GAMB.MI,2019-12-31,12M,EUR,,,,120000.0,,,,,,,,,,,,,,,,,,,,-66000.0,,,120000.0,,,,,,,,,,,,,,120000.0,,1000.0,17000.0,,,1000.0,-2000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,
GAMB.MI,2020-12-31,12M,EUR,4117000.0,6157000.0,-280000.0,120000.0,1880000.0,2131000.0,10322000.0,487000.0,487000.0,450000.0,37000.0,10322000.0,10006000.0,8303000.0,671000.0,1970000.0,2641000.0,12357000.0,521000.0,18105000.0,6437000.0,2672000.0,,,1099000.0,17733000.0,120000.0,,1460000.0,5757000.0,7217000.0,292000.0,271000.0,12000.0,7240000.0,2672000.0,-8099000.0,2064000.0,,704000.0,,14449000.0,-1000.0,16000.0,,18105000.0,-1000.0,,-1000.0,136000.0,521000.0,277000.0,7633000.0,845000.0,53000.0,0.0,579000.0,-1545000.0,14449000.0,10006000.0,-8099000.0,231000.0,31555000.0,15763000.0,9858000.0,10018000.0,21537000.0,23253000.0,9180000.0,3380000.0,1260000.0,-4054000.0
GAMB.MI,2021-12-31,12M,EUR,4576000.0,7106000.0,-277000.0,110000.0,1253000.0,1460000.0,10322000.0,99000.0,99000.0,72000.0,27000.0,10322000.0,10011000.0,9126000.0,695000.0,2785000.0,3480000.0,13561000.0,477000.0,18823000.0,7383000.0,1867000.0,,,1066000.0,18895000.0,110000.0,,765000.0,6099000.0,6864000.0,299000.0,218000.0,7000.0,8785000.0,1867000.0,-8812000.0,1986000.0,,578000.0,,14449000.0,1000.0,16000.0,,18823000.0,,,,186000.0,396000.0,525000.0,7725000.0,1053000.0,49000.0,0.0,589000.0,-1557000.0,14449000.0,10011000.0,-8812000.0,280000.0,32211000.0,16110000.0,10344000.0,10018000.0,22193000.0,23085000.0,8632000.0,2963000.0,1190000.0,-4435000.0
GAMB.MI,2022-12-31,12M,EUR,4800000.0,7784000.0,-256000.0,112000.0,689000.0,829000.0,10322000.0,144000.0,144000.0,121000.0,23000.0,10322000.0,11649000.0,9827000.0,723000.0,3510000.0,4233000.0,14609000.0,501000.0,19702000.0,8040000.0,1161000.0,0.0,,1065000.0,19710000.0,112000.0,299000.0,106000.0,4551000.0,4657000.0,299000.0,163000.0,9000.0,7917000.0,1161000.0,-8053000.0,1694000.0,0.0,503000.0,112000.0,14449000.0,1000.0,,1000.0,19702000.0,1000.0,-1000.0,1368000.0,170000.0,309000.0,492000.0,8499000.0,1019000.0,6000.0,0.0,563000.0,39000.0,14449000.0,11649000.0,-8053000.0,335000.0,32794000.0,16200000.0,8890000.0,11658000.0,21136000.0,22968000.0,6527000.0,3529000.0,1367000.0,-4782000.0
GAMB.MI,2023-12-31,12M,EUR,4419000.0,7239000.0,-304000.0,,6128000.0,6240000.0,10322000.0,366000.0,366000.0,318000.0,48000.0,10322000.0,12906000.0,9662000.0,527000.0,4212000.0,4739000.0,14623000.0,502000.0,20241000.0,7543000.0,6602000.0,39000.0,,1007000.0,19873000.0,,,5713000.0,2755000.0,8468000.0,299000.0,105000.0,10000.0,6601000.0,6602000.0,-7335000.0,1460000.0,9000.0,423000.0,113000.0,14449000.0,,,,20241000.0,,-1000.0,101000.0,174000.0,369000.0,581000.0,7916000.0,952000.0,19000.0,0.0,505000.0,1207000.0,14449000.0,12906000.0,-7335000.0,411000.0,38375000.0,15661000.0,13207000.0,12916000.0,25459000.0,28714000.0,10836000.0,3323000.0,1835000.0,-4961000.0
