symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepurchaseOfCapitalStock,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkingCapital,WriteOff
GAMB.MI,2019-12-31,12M,EUR,,,,,120000.0,14650000.0,0.04,,,,,,,,,,,,,,,,,,,,,-38000.0,,,,,,,,,,,14650000.0,0.04,,,,,,,,,,,,,,,,,,-66000.0,,,,120000.0,,,,,,,,,,,-29000.0,,,,,,,,,,,,-29000.0,,,,-38000.0,,,,,,,,,120000.0,,,,,,,,-1000.0,1000.0,17000.0,,,1000.0,-2000.0,1000.0,,,,,,,,,,,,,,,,,,-38000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMB.MI,2020-12-31,12M,EUR,4117000.0,6157000.0,-280000.0,2397000.0,120000.0,14725000.0,-0.12,115000.0,1880000.0,-2439000.0,2131000.0,10322000.0,487000.0,487000.0,450000.0,37000.0,371000.0,99000.0,774000.0,-2643000.0,-771000.0,1146000.0,-1395000.0,371000.0,10322000.0,10006000.0,0.0,-9000.0,6084000.0,8303000.0,671000.0,1970000.0,2641000.0,12357000.0,3357000.0,3357000.0,3358000.0,961000.0,14725000.0,-0.12,-1767000.0,-1448000.0,1910000.0,487000.0,12889294.0,2670000.0,521000.0,-2267000.0,18105000.0,6437000.0,2672000.0,6671000.0,,291000.0,291000.0,3000.0,3000.0,,1099000.0,17733000.0,-2471000.0,120000.0,,0.0,1460000.0,5757000.0,7217000.0,292000.0,271000.0,5866294.0,12000.0,3000.0,-32000.0,-9000.0,7240000.0,-1767000.0,-1767000.0,-1770000.0,-1767000.0,-1767000.0,-1770000.0,-1770000.0,-2424000.0,-406000.0,,-1470000.0,4149000.0,-406000.0,4149000.0,,2672000.0,-15000.0,-1470000.0,-8099000.0,2064000.0,,704000.0,,2868000.0,-1038920.0,172000.0,7039000.0,-368000.0,12755000.0,14449000.0,1000.0,-1000.0,16000.0,,18105000.0,-1000.0,,-1000.0,324000.0,136000.0,521000.0,277000.0,358000.0,0.0,7633000.0,-21000.0,845000.0,53000.0,-1739000.0,0.0,-2424000.0,-15000.0,579000.0,6084000.0,3357000.0,-9000.0,-1545000.0,14449000.0,-958000.0,10006000.0,-8099000.0,-229920.0,31000.0,0.24,231000.0,31555000.0,15763000.0,9858000.0,10018000.0,13123000.0,21537000.0,23253000.0,9180000.0,-967000.0,118000.0,12755000.0,3380000.0,-958000.0,-958000.0,1260000.0,-4054000.0,600000.0
GAMB.MI,2021-12-31,12M,EUR,4576000.0,7106000.0,-277000.0,1968000.0,110000.0,14449000.0,0.000484,487000.0,1253000.0,-2801000.0,1460000.0,10322000.0,99000.0,99000.0,72000.0,27000.0,-388000.0,33000.0,-207000.0,-168000.0,459000.0,-949000.0,-832000.0,-388000.0,10322000.0,10011000.0,0.0,-2000.0,6032000.0,9126000.0,695000.0,2785000.0,3480000.0,13561000.0,2888000.0,2888000.0,2886000.0,918000.0,14449000.0,0.000484,7000.0,466000.0,3354000.0,99000.0,17837030.0,484000.0,477000.0,-865000.0,18823000.0,7383000.0,1867000.0,6738000.0,,343000.0,343000.0,1000.0,1000.0,,1066000.0,18895000.0,-2808000.0,110000.0,,0.0,765000.0,6099000.0,6864000.0,299000.0,218000.0,6791030.0,7000.0,0.0,-6000.0,-2000.0,8785000.0,7000.0,7000.0,6000.0,7000.0,7000.0,6000.0,6000.0,-2686000.0,-471000.0,-6000.0,486000.0,-353000.0,-471000.0,-353000.0,-1000.0,1867000.0,-115000.0,839000.0,-8812000.0,1986000.0,,578000.0,,3501000.0,118720.0,1936000.0,5987000.0,751000.0,12770000.0,14449000.0,,1000.0,16000.0,,18823000.0,,,,168000.0,186000.0,396000.0,525000.0,147000.0,0.0,7725000.0,-126000.0,1053000.0,49000.0,123000.0,0.0,-2686000.0,-115000.0,589000.0,6032000.0,2888000.0,-2000.0,-1557000.0,14449000.0,-147000.0,10011000.0,-8812000.0,-35280.0,117000.0,0.24,280000.0,32211000.0,16110000.0,10344000.0,10018000.0,12019000.0,22193000.0,23085000.0,8632000.0,751000.0,129000.0,12770000.0,2963000.0,-147000.0,-147000.0,1190000.0,-4435000.0,0.0
GAMB.MI,2022-12-31,12M,EUR,4800000.0,7784000.0,-256000.0,1713000.0,112000.0,14518182.0,0.11,99000.0,689000.0,-2767000.0,829000.0,10322000.0,144000.0,144000.0,121000.0,23000.0,46000.0,1000.0,311000.0,247000.0,224000.0,-677000.0,106000.0,47000.0,10322000.0,11649000.0,41000.0,,8913000.0,9827000.0,723000.0,3510000.0,4233000.0,14609000.0,2595000.0,2595000.0,2595000.0,882000.0,14518182.0,0.11,1597000.0,2389000.0,4984000.0,145000.0,15586090.0,-1411000.0,501000.0,1458000.0,19702000.0,8040000.0,1161000.0,8420000.0,0.0,333000.0,333000.0,0.0,0.0,,1065000.0,19710000.0,-2767000.0,112000.0,299000.0,41000.0,106000.0,4551000.0,4657000.0,299000.0,163000.0,5924090.0,9000.0,-2000.0,,41000.0,7917000.0,1597000.0,1597000.0,1599000.0,1597000.0,1597000.0,1600000.0,1600000.0,-2592000.0,-466000.0,0.0,-1452000.0,-2206000.0,-466000.0,,,1161000.0,-175000.0,754000.0,-8053000.0,1694000.0,0.0,503000.0,112000.0,5147000.0,1723768.968872,4225000.0,5721000.0,2699000.0,17333000.0,14449000.0,-1000.0,1000.0,,1000.0,19702000.0,1000.0,-1000.0,1368000.0,227000.0,170000.0,309000.0,492000.0,113000.0,0.0,8499000.0,-75000.0,1019000.0,6000.0,2056000.0,0.0,-2592000.0,-175000.0,563000.0,8913000.0,2595000.0,,39000.0,14449000.0,-163000.0,11649000.0,-8053000.0,-36231.031128,457000.0,0.222276,335000.0,32794000.0,16200000.0,8890000.0,11658000.0,14634000.0,21136000.0,22968000.0,6527000.0,2649000.0,133000.0,17333000.0,3529000.0,-163000.0,-163000.0,1367000.0,-4782000.0,50000.0
GAMB.MI,2023-12-31,12M,EUR,4419000.0,7239000.0,-304000.0,1798000.0,,,,145000.0,6128000.0,-8657000.0,6240000.0,10322000.0,366000.0,366000.0,318000.0,48000.0,221000.0,58000.0,17000.0,467000.0,-381000.0,545000.0,705000.0,222000.0,10322000.0,12906000.0,48000.0,,9509000.0,9662000.0,527000.0,4212000.0,4739000.0,14623000.0,2678000.0,2678000.0,2678000.0,880000.0,,,1209000.0,2073000.0,4751000.0,366000.0,21430622.0,4366000.0,502000.0,-4144000.0,20241000.0,7543000.0,6602000.0,8678000.0,39000.0,418000.0,418000.0,1000.0,1000.0,,1007000.0,19873000.0,-8657000.0,,,48000.0,5713000.0,2755000.0,8468000.0,299000.0,105000.0,6906622.0,10000.0,-1000.0,,48000.0,6601000.0,1209000.0,1209000.0,1210000.0,1209000.0,1209000.0,1210000.0,1210000.0,-2336000.0,-631000.0,0.0,4317000.0,3811000.0,-631000.0,1000.0,,6602000.0,-6321000.0,506000.0,-7335000.0,1460000.0,9000.0,423000.0,113000.0,5339000.0,1638897.280967,4513000.0,5787000.0,2891000.0,18187000.0,14449000.0,-1000.0,,,,20241000.0,,-1000.0,101000.0,117000.0,174000.0,369000.0,581000.0,468000.0,0.0,7916000.0,-80000.0,952000.0,19000.0,1655000.0,0.0,-2336000.0,-6321000.0,505000.0,9509000.0,2678000.0,,1207000.0,14449000.0,-588000.0,12906000.0,-7335000.0,-158102.719033,445000.0,0.268882,411000.0,38375000.0,15661000.0,13207000.0,12916000.0,15296000.0,25459000.0,28714000.0,10836000.0,2771000.0,214000.0,18187000.0,3323000.0,-588000.0,-588000.0,1835000.0,-4961000.0,120000.0
