symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
CMB.MI,2022-12-31,3M,EUR,,,-5012000.0,,-590000.0,0.0,7652000.0,5073000.0,,,,,,,3947000.0,,1708000.0,10359000.0,12067000.0,,32904000.0,,,32246000.0,,,,,43602000.0,3365000.0,,3365000.0,,33305000.0,,,,,,79000.0,,511000.0,560000.0,,,,,,,,15000000.0,,1659000.0,0.0,21333000.0,,,,,,,,15432000.0,,,,,,217541.0,,16157000.0,
CMB.MI,2023-03-31,3M,EUR,18441000.0,45020000.0,,12245000.0,,0.0,,7316000.0,8840000.0,11999000.0,17999000.0,11999000.0,8840000.0,198967000.0,,138231000.0,1841000.0,1000.0,1842000.0,36189000.0,,4608000.0,9053000.0,,95065000.0,71820000.0,198968000.0,760000.0,,5475000.0,0.0,5475000.0,692000.0,,95065000.0,189914000.0,3629000.0,3719000.0,1780000.0,,16782459.0,,,4782000.0,4445000.0,5000.0,79000.0,10138000.0,95065000.0,1343000.0,6000000.0,34347000.0,,,,39981000.0,17000000.0,198967000.0,189914000.0,2049000.0,246822000.0,198967000.0,7317000.0,198967000.0,47855000.0,108591000.0,11666000.0,5768000.0,217541.0,4129000.0,,102042000.0
CMB.MI,2023-06-30,3M,EUR,15323000.0,49309000.0,,12245000.0,-728000.0,0.0,5720000.0,7136000.0,8840000.0,12933000.0,12933000.0,,8840000.0,188944000.0,5142000.0,136531000.0,1839000.0,11025000.0,12864000.0,45925000.0,37001000.0,4608000.0,9233000.0,50037000.0,96152000.0,71775000.0,199969000.0,750000.0,44580000.0,5297000.0,,5297000.0,730000.0,32687000.0,96152000.0,179711000.0,3375000.0,3539000.0,1689000.0,78000.0,16782459.0,679000.0,855000.0,4810000.0,4625000.0,5000.0,,8519000.0,8023000.0,52000.0,,32206000.0,1640000.0,0.0,18479000.0,23880000.0,17000000.0,188944000.0,179711000.0,143000.0,246124000.0,188944000.0,18161000.0,188944000.0,57180000.0,109593000.0,11255000.0,8364000.0,217541.0,4129000.0,16295000.0,90606000.0
CMB.MI,2023-09-30,3M,EUR,13067000.0,42879000.0,,12245000.0,,0.0,,,8840000.0,14328000.0,16328000.0,,8840000.0,197428000.0,,134987000.0,,,,36305000.0,,4608000.0,9127000.0,,96460000.0,72933000.0,197428000.0,739000.0,,,,,724000.0,,96460000.0,188301000.0,3904000.0,3933000.0,1783000.0,,16782459.0,,,4666000.0,4519000.0,5000.0,78000.0,14189000.0,96460000.0,1237000.0,2000000.0,34427000.0,,,,32103000.0,16782459.0,197428000.0,188301000.0,1610000.0,245300000.0,197428000.0,,197428000.0,47872000.0,110313000.0,11567000.0,7171000.0,,3804000.0,,98682000.0
CMB.MI,2023-12-31,3M,EUR,14414000.0,42493000.0,,,-783000.0,,4987000.0,6533000.0,8840000.0,20882000.0,24882000.0,,8840000.0,205719000.0,5657000.0,138951000.0,1840000.0,128000.0,1968000.0,32779000.0,37283000.0,4608000.0,9320000.0,43276000.0,96674000.0,67968000.0,205847000.0,729000.0,45190000.0,4693000.0,,4693000.0,691000.0,32130000.0,96674000.0,196399000.0,3446000.0,3570000.0,1751000.0,78000.0,16797459.0,878000.0,415000.0,,4712000.0,5000.0,,8198000.0,8710000.0,65000.0,4000000.0,30396000.0,1082000.0,0.0,15893000.0,40828000.0,17000000.0,205719000.0,196399000.0,1583000.0,249203000.0,205719000.0,6661000.0,205719000.0,43484000.0,110252000.0,10705000.0,7784000.0,202541.0,,14792000.0,106172000.0
CMB.MI,2024-03-31,3M,EUR,18169000.0,55992000.0,,12245000.0,,,,,8840000.0,12824000.0,20824000.0,,8840000.0,215907000.0,,150133000.0,,,,38260000.0,,4608000.0,9350000.0,,100219000.0,70193000.0,215907000.0,719000.0,,,,,213000.0,,100219000.0,206557000.0,3657000.0,3577000.0,1733000.0,,16797459.0,,,4694000.0,4742000.0,5000.0,100000.0,10317000.0,100219000.0,1318000.0,8000000.0,36310000.0,,,,49032000.0,16797459.0,215907000.0,206557000.0,1806000.0,264183000.0,215907000.0,,215907000.0,48276000.0,114050000.0,10016000.0,7824000.0,,3844000.0,,111873000.0
