symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
CMB.MI,2019-12-31,12M,EUR,,,-1453000.0,,0.0,,,,,,20969000.0,14000.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989000.0,,,
CMB.MI,2020-12-31,12M,EUR,11588000.0,25799000.0,-2673000.0,-457000.0,0.0,6985000.0,6679000.0,8840000.0,37688000.0,37688000.0,37676000.0,12000.0,8840000.0,163589000.0,2571000.0,116074000.0,1669000.0,22601000.0,24270000.0,46428000.0,24631000.0,4608000.0,9000000.0,26256000.0,94206000.0,50193000.0,186190000.0,855000.0,44079000.0,5010000.0,,5010000.0,265000.0,33982000.0,91533000.0,154589000.0,2889000.0,2938000.0,2178000.0,52000.0,16741959.0,760000.0,-171000.0,4392000.0,5000.0,7488000.0,6589000.0,67000.0,,22329000.0,987000.0,0.0,12213000.0,18975000.0,17000000.0,163589000.0,154589000.0,580000.0,220904000.0,163589000.0,29280000.0,163589000.0,57315000.0,104830000.0,10887000.0,3253000.0,496000.0,258041.0,13349000.0,69646000.0
CMB.MI,2021-12-31,12M,EUR,15777000.0,28164000.0,-4026000.0,-485000.0,0.0,7711000.0,5989000.0,8840000.0,46636000.0,46636000.0,,,8840000.0,176158000.0,2743000.0,134318000.0,1710000.0,20000000.0,21710000.0,51650000.0,27088000.0,4608000.0,9084000.0,28649000.0,94487000.0,55505000.0,196158000.0,813000.0,43909000.0,4279000.0,,4279000.0,372000.0,33647000.0,90461000.0,167074000.0,3057000.0,3371000.0,1989000.0,81000.0,16763459.0,993000.0,484000.0,4476000.0,5000.0,8279000.0,6477000.0,63000.0,,29456000.0,2274000.0,0.0,13963000.0,25321000.0,17000000.0,176158000.0,167074000.0,683000.0,237819000.0,176158000.0,25989000.0,176158000.0,61661000.0,103501000.0,10011000.0,5400000.0,,236541.0,14454000.0,82668000.0
CMB.MI,2022-12-31,12M,EUR,18643000.0,31656000.0,-5012000.0,-590000.0,0.0,7652000.0,5073000.0,8840000.0,15028000.0,30028000.0,,,8840000.0,188095000.0,3947000.0,136504000.0,1708000.0,10359000.0,12067000.0,43920000.0,32904000.0,4608000.0,9002000.0,32246000.0,96616000.0,70394000.0,198454000.0,770000.0,43602000.0,3365000.0,,3365000.0,653000.0,33305000.0,91604000.0,179093000.0,3358000.0,3608000.0,1682000.0,79000.0,16782459.0,511000.0,560000.0,4394000.0,5000.0,8297000.0,8110000.0,87000.0,15000000.0,31293000.0,1659000.0,0.0,21333000.0,31918000.0,17000000.0,188095000.0,179093000.0,2169000.0,241323000.0,188095000.0,15432000.0,188095000.0,53228000.0,104818000.0,9308000.0,4353000.0,,217541.0,16157000.0,92584000.0
CMB.MI,2023-12-31,12M,EUR,14414000.0,42493000.0,,-783000.0,,4987000.0,6533000.0,8840000.0,20882000.0,24882000.0,,,8840000.0,205719000.0,5657000.0,138951000.0,1840000.0,128000.0,1968000.0,32779000.0,37283000.0,4608000.0,9320000.0,43276000.0,96674000.0,67968000.0,205847000.0,729000.0,45190000.0,4693000.0,,4693000.0,691000.0,32130000.0,96674000.0,196399000.0,3446000.0,3570000.0,1751000.0,78000.0,16797459.0,878000.0,415000.0,4712000.0,5000.0,8198000.0,8710000.0,65000.0,4000000.0,30396000.0,1082000.0,0.0,15893000.0,40828000.0,17000000.0,205719000.0,196399000.0,1583000.0,249203000.0,205719000.0,6661000.0,205719000.0,43484000.0,110252000.0,10705000.0,7784000.0,,202541.0,14792000.0,106172000.0
