symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendPaidCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FreeCashFlow,GainLossOnSaleOfPPE,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkingCapital,WriteOff
ALFO.MI,2019-12-31,12M,EUR,,,,,,25000.0,12500000.0,0.00056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500000.0,0.00056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,-3000.0,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0
ALFO.MI,2020-12-31,12M,EUR,76000.0,271000.0,,,0.0,59000.0,12500000.0,0.010465,161612.0,-323537.0,12000.0,1077000.0,1077000.0,,,-3802.0,915166.0,0.0,776430.0,61099.0,-249484.0,588045.0,915166.0,12000.0,596000.0,436000.0,,2715505.0,1545000.0,31000.0,31000.0,,1125000.0,89000.0,,0.0,0.0,0.0,12500000.0,0.010465,130816.0,0.0,222353.0,222353.0,,1076778.0,,,456726.0,492088.0,0.0,293000.0,,252858.0,2000.0,2000.0,,,-2621.0,0.0,627000.0,-357185.0,59000.0,,436000.0,0.0,0.0,-2000.0,,,,,,436000.0,,130816.0,130816.0,130816.0,130816.0,130816.0,222419.0,130816.0,-282895.0,-2623.0,-33648.0,16224.0,-2000.0,-2623.0,4502.0,1000.0,73000.0,-40642.0,16224.0,303000.0,21000.0,,222353.0,130816.0,815625.0,30505.0,222353.0,2968363.0,12500000.0,-1000.0,10000.0,62000.0,293000.0,,12473.0,-1000.0,227000.0,30505.0,725000.0,,54000.0,,0.0,1026000.0,,0.0,219798.0,0.0,,-282895.0,-33648.0,-40642.0,,2715505.0,0.0,,-2000.0,,,131000.0,,0.0,0.0,0.0,12500000.0,-7000.0,596000.0,303000.0,0.0,88982.0,0.24,133000.0,0.0,1969000.0,596000.0,31000.0,596000.0,2746010.0,1373000.0,424000.0,248000.0,2623.0,2968363.0,225000.0,-7000.0,-7000.0,,420000.0,7000.0
ALFO.MI,2021-12-31,12M,EUR,62893.0,254893.0,-113819.0,,368926.0,400000.0,12500000.0,-0.0368,1076778.0,-1568453.0,125000.0,3226575.0,3226575.0,3217613.0,8962.0,222813.0,2149797.0,-27419.0,1109621.0,-13564.0,-569246.0,499392.0,2149797.0,125000.0,4135828.0,4000000.0,,3862792.0,4235421.0,357340.0,357340.0,228751.0,1784687.0,,455569.0,455569.0,455569.0,86643.0,12500000.0,-0.0368,-459997.0,,-554894.0,-99325.0,,3226575.0,26808000.0,,4409277.0,-1866770.0,,1452932.0,141400.0,80738.0,18472.0,18472.0,,,-14077.0,27419.0,4576932.0,-1961163.0,400000.0,,4000000.0,83764.0,83764.0,,,,,27500000.0,,4000000.0,,-459997.0,-459997.0,-459997.0,-459997.0,-459997.0,-554895.0,-459997.0,-1528751.0,-18471.0,-392710.0,286534.0,,-18471.0,122743.0,,27580.0,-39702.0,286534.0,2682896.0,55891.0,51375.0,-60416.0,-428781.296116,-298317.0,596543.0,-515805.0,3943530.0,12500000.0,,,812000.0,1452932.0,,-591316.0,1.0,107139.0,30135.0,111066.0,141400.0,40330.0,,0.0,388358.0,111066.0,,-573366.0,0.0,,-1528751.0,-400000.0,-39702.0,27419.0,3862792.0,455569.0,27473.0,,,38909.0,-459997.0,,,7290.0,,12500000.0,-38909.0,4135828.0,2682896.0,-7693.296116,-113369.0,0.197725,457453.0,-88982.0,6167309.0,4219592.0,441104.0,4135828.0,4459335.0,2031481.0,1931887.0,246794.0,-1.0,3943530.0,214399.0,-38909.0,-38909.0,,2450734.0,
ALFO.MI,2022-12-31,12M,EUR,169559.0,576897.0,-197273.0,4333094.0,569514.0,400000.0,12500000.0,-0.155687,3226575.0,-1098601.0,125015.0,2216726.0,2216726.0,2202580.0,14146.0,,-1009849.0,6419.0,813671.0,106666.0,-322004.0,604752.0,-1009849.0,125015.0,2192375.0,2640.0,0.0,6404979.0,4352979.0,374869.0,374869.0,795290.0,2910406.0,-613291.0,653138.0,653138.0,653138.0,83624.0,12500000.0,-0.155687,-1946092.0,0.0,-2525671.0,-1872533.0,0.0,2216726.0,4762603.0,-2.543401,1457041.0,-2349722.0,0.0,1869424.0,253825.0,-1836928.0,33712.0,33712.0,40.0,40.0,-33672.0,21000.0,4087880.0,-1215769.0,400000.0,0.0,2640.0,1520636.0,1520636.0,0.0,0.0,,1600.0,5993750.0,0.0,2640.0,,-1946092.0,-1946092.0,-1946092.0,-1946092.0,-1946092.0,-1946092.0,-1946092.0,-986005.0,-33672.0,-117168.0,-45599.0,0.0,-33672.0,1500000.0,,56552.0,-112596.0,-45599.0,322951.0,116941.0,61403.0,-1803245.0,-1893407.10583,-1251121.0,619493.0,-2456421.0,4568051.0,12500000.0,,,,1869424.0,21000.0,33672.0,,,99883.0,1287328.0,252225.0,70461.0,,0.0,1565990.0,148359.0,,-2559383.0,69288.0,0.0,-986005.0,-117168.0,-112596.0,0.0,6404979.0,653138.0,49654.0,0.0,0.0,69288.0,-2406089.0,0.0,0.0,0.0,0.0,12500000.0,-69288.0,2192375.0,322951.0,-16603.10583,-613291.0,0.239625,672605.0,-10678.0,6740358.0,3713011.0,1895505.0,2192375.0,7024472.0,4547983.0,2387379.0,1637577.0,-40.0,4568051.0,109103.0,-69288.0,-69288.0,,1442573.0,0.0
ALFO.MI,2023-12-31,12M,EUR,293199.0,522288.0,-245076.0,4333094.0,755812.0,,,,2216726.0,-1003315.0,125015.0,268790.0,462102.0,254693.0,14097.0,,-1947936.0,8400.0,-198450.0,123640.0,54609.0,-11801.0,-1947936.0,125015.0,754527.0,0.0,0.0,5169212.0,3015769.0,82553.0,82553.0,1292404.0,2689327.0,-423412.0,803615.0,803615.0,803615.0,47803.0,,,-1437848.0,0.0,-1789813.0,-986198.0,0.0,268790.0,8891211.0,-9.015645,-367715.0,-1376909.0,0.0,2082035.0,288717.0,-897204.0,71447.0,71447.0,5724.0,5724.0,-65723.0,12600.0,2282317.0,-1206627.0,0.0,10000.0,0.0,1445237.0,1445237.0,-75399.0,10000.0,262871.0,3075.0,8351002.0,0.0,0.0,1259000.0,-1437848.0,-1437848.0,-1437848.0,-1437848.0,-1437848.0,-1437848.0,-1437848.0,-968423.0,-65723.0,-203312.0,-367715.0,-75399.0,-65723.0,,,43641.0,-34892.0,-292316.0,-1327508.0,174246.0,29500.0,-901267.0,-1372237.677698,-373594.0,813401.0,-1710605.0,4272008.0,12501500.0,,,,2082035.0,,497626.0,,,363133.0,990575.0,285642.0,53016.0,193312.0,0.0,1558063.0,,,-1861260.0,341114.0,0.0,-968423.0,-203312.0,-34892.0,,5169212.0,803615.0,72931.0,-75399.0,0.0,78243.0,-3843937.0,0.0,0.0,0.0,0.0,12501500.0,-84931.0,754527.0,-1327508.0,-19320.677698,-423412.0,0.227487,673359.0,-53903.0,5326208.0,2199764.0,1527790.0,754527.0,5982613.0,4571681.0,2310439.0,1882354.0,,4272008.0,274289.0,-84931.0,-84931.0,0.0,326442.0,6688.0
