symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,DividendPaidCFO,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnSaleOfPPE,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,TaxesRefundPaid
ALFO.MI,2023-12-31,TTM,EUR,2216726.0,-1003315.0,-1947936.0,8400.0,-198450.0,123640.0,54609.0,-11801.0,-1947936.0,0.0,0.0,-423412.0,803615.0,803615.0,0.0,0.0,268790.0,-367715.0,-1376909.0,0.0,-65723.0,-1206627.0,0.0,-75399.0,0.0,0.0,-1437848.0,-1437848.0,-968423.0,-203312.0,-367715.0,-75399.0,-34892.0,-292316.0,-373594.0,497626.0,341114.0,0.0,-968423.0,-203312.0,-34892.0,-75399.0,0.0,0.0,0.0,0.0,0.0,-53903.0
